fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2020-06-30,USD,33618000,54366000,6658000,26960000,-9366000,-17421000,5255000,None,-16850000,None,32492000,184000,-9550000,16619000,7484000,571000,178000,-7306000,None,None,None,571000,15098000,None,-17421000,-17421000,None
2020-03-31,USD,28099000,83481000,3843000,24256000,-5904000,-6472000,7705000,None,-13470000,None,37426000,265000,-6169000,34219000,7566000,-6998000,312000,-7254000,None,4131000,None,-6998000,26032000,None,-6472000,-6472000,None
2019-12-31,USD,50496000,27343000,8667000,41829000,70432000,65660000,9023000,None,64862000,None,10631000,55946000,14486000,7689000,5570000,-798000,843000,-4727000,None,None,None,-798000,85696000,None,65660000,65660000,None
2019-09-30,USD,47722000,299086000,7986000,39736000,-259018000,-263535000,16073000,None,-263518000,None,-2240000,332000,-259350000,7692000,4500000,17000,333000,-4167000,None,277561000,None,17000,-226620000,None,-263535000,-263535000,None
2019-06-30,USD,50053000,64045000,9397000,40656000,-21894000,-27486000,18959000,None,-27272000,None,37395000,1495000,-23389000,7691000,5378000,214000,1498000,-3880000,None,None,None,214000,12797000,None,-27486000,-27486000,None
2019-03-31,USD,44137000,78717000,8799000,35338000,-41896000,-47605000,16028000,None,-48320000,None,60125000,1483000,-43379000,2564000,6424000,-715000,-4941000,-4928000,None,None,None,-715000,-7413000,None,-47605000,-47605000,None
2018-12-31,USD,69152000,96977000,21475000,47677000,-48194000,9595000,27058000,0,-53465000,0,69919000,1106000,-49300000,0,5271000,None,None,None,14800000,0,0,-63060000,-38565000,0,9595000,9595000,None
2018-09-30,USD,142814000,89126000,25391000,117423000,29472000,-13911000,22855000,0,24057000,0,66271000,1175000,28297000,0,5415000,None,None,None,0,0,0,37968000,-26940000,0,-13911000,-13911000,None
2018-06-30,USD,153302000,63173000,31094000,122208000,59967000,46197000,25910000,0,54553000,0,37263000,932000,59035000,0,5414000,None,None,None,0,0,0,8356000,2518000,0,46197000,46197000,None
2018-03-31,USD,106165000,84361000,21350000,84815000,775000,-8199000,30560000,0,-4722000,0,53801000,321000,454000,0,5497000,None,None,None,0,0,0,3477000,-11376000,0,-8199000,-8199000,None
2017-12-31,USD,188398000,356079000,50397000,138001000,-218130000,-171064000,35142000,0,-223011000,0,63620000,-52000,-218078000,0,4881000,None,None,None,0,257317000,0,-51947000,-360766000,0,-171064000,-171064000,None
2017-09-30,USD,141065000,113073000,30151000,110914000,-2147000,-25195000,33286000,0,-6327000,0,40341000,12000,-2159000,0,4180000,None,None,None,0,39446000,0,18868000,1253000,0,-25195000,-25195000,None
2017-06-30,USD,139438000,106918000,29824000,109614000,2735000,-8196000,51184000,0,-2725000,0,55734000,39000,2696000,0,5460000,None,None,None,0,-78892000,0,5471000,-872000,0,-8196000,-8196000,None
2017-03-31,USD,119386000,109317000,25342000,94044000,-15679000,-18904000,46493000,0,-19822000,0,62824000,-406000,-15273000,0,4143000,None,None,None,0,39446000,0,-918000,-4549000,0,-18904000,-18904000,None
2016-12-31,USD,140626000,31803000,108109000,32517000,2294000,-3094000,53797000,0,-2073000,9904000,55748000,1580000,714000,0,4367000,None,None,None,0,296763000,0,1021000,-27949000,0,-3094000,-3094000,None
2016-09-30,USD,135613000,141085000,21944000,135613000,-5605000,-12725000,54777000,0,-10009000,-307000,58505000,-133000,-5472000,27803000,4404000,None,None,None,0,0,0,3023000,1360000,0,-13032000,-12725000,None
2016-06-30,USD,127458000,141491000,20626000,127458000,-15896000,-18279000,50293000,0,-19929000,-678000,64604000,-1863000,-14033000,26594000,4033000,None,None,None,0,0,0,-972000,-12831000,0,-18957000,-18279000,None
2016-03-31,USD,115904000,133095000,19396000,115904000,-6534000,-520000,44570000,0,-10257000,9904000,65180000,10657000,-17191000,23345000,3723000,None,None,None,0,0,0,-9737000,6934000,0,-520000,-520000,None
2015-12-31,USD,130902000,127033000,22700000,130903000,4028000,9205000,43988000,0,655000,0,56486000,158000,3870000,26559000,3374000,None,None,None,0,296763000,0,-9459000,-21945000,0,9205000,9205000,None
2015-09-30,USD,148199000,122512000,20685000,148199000,25748000,3941000,43356000,0,21711000,0,54256000,61000,25687000,24900000,4037000,None,None,None,0,0,0,17770000,-410000,0,3941000,3941000,None
2015-06-30,USD,113707000,108015000,19083000,113707000,6137000,997000,31229000,0,2127000,0,53919000,445000,5692000,22867000,4010000,None,None,None,0,0,0,1130000,298000,0,997000,997000,None
