fiscalDateEnding,reportedCurrency,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInOperatingActivities,netIncome,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents
2020-05-31,USD,-884995000,358053000,-884995000,-735014000,159000,-798050000,-11773000,634259000,1228202000,1058421000,2741466000,2493504000,-112744000,-508913000,-277523000,None,None,358465000,149981000,417072000,-52616000,1005805000
2020-02-29,USD,-597289000,-316706000,-597289000,-431919000,204000,-1289276000,-8186000,-1081261000,1234740000,-355924000,1530641000,914722000,442116000,-511238000,-770056000,None,116165000,374344000,165370000,116165000,-18157000,-374081000
2019-11-30,USD,-165893000,-640340000,-165893000,-70830000,-570000,-948224000,-10462000,-579034000,1356968000,-327206000,786911000,1274072000,399458000,-508381000,-428811000,None,-436872000,190593000,95063000,-436872000,10890000,-316316000
2019-08-31,USD,27951000,694502000,-375868000,-162559000,-3789000,-351018000,-34694000,689749000,1130427000,1389367000,2116253000,1028873000,240168000,0,-312535000,None,-32564000,185274000,241260000,-32564000,-31672000,1357695000
2019-05-31,USD,-655165000,476067000,-655165000,-514904000,-111000,-1122062000,-10159000,390308000,1249516000,346315000,2123542000,1178095000,221309000,-931515000,-180277000,None,-11797000,259868000,140261000,-11797000,-42046000,304269000
2019-02-28,USD,-451675000,-191404000,-451675000,-311878000,-503000,-831923000,-3708000,-756020000,1124449000,76052000,1359650000,1013919000,219598000,-931460000,-827712000,None,54946000,262591000,139797000,54946000,25047000,101099000
2018-11-30,USD,-3108000,15530000,-272868000,-195177000,-369000,-1462168000,-6816000,-91496000,1274720000,-707528000,1027508000,1135537000,211685000,-932838000,-522145000,0,-536882000,201638000,77691000,-536882000,9958000,-697570000
2018-08-31,USD,20197000,793868000,-374968000,-215782000,-3739000,-531616000,-62369000,387115000,1029524000,1202674000,2109258000,780248000,235090000,-931460000,-465508000,0,-58489000,358541000,179383000,-58489000,-70159000,1132515000
2018-05-31,USD,-45348000,736379000,-270001000,-96445000,-720000,-1295188000,-2778000,660425000,1043020000,422349000,1987538000,1103750000,238389000,-855110000,-436580000,0,-184853000,93873000,173556000,-184853000,-88583000,333766000
2018-02-28,USD,-45348000,-657943000,-345676000,-212780000,129000,-703204000,-42881000,-1056243000,863703000,-124823000,924057000,786072000,220664000,-853614000,-660452000,0,119760000,455504000,132896000,119760000,38191000,-86632000
2017-11-30,USD,-45348000,155406000,-258959000,-125607000,135000,-1179020000,-2133000,333496000,1123660000,-432141000,1005838000,1034422000,232633000,-853614000,-323408000,0,434471000,170599000,133352000,-587222000,-13008000,-445149000
2017-08-31,USD,-24035000,341809000,-652394000,-437213000,-2635000,-592564000,-8208000,-521224000,932453000,696924000,1941882000,941912000,232069000,-1567578000,-581721000,0,-73322000,261200000,191146000,164892000,47728000,744652000
2017-05-31,USD,-60983000,448369000,-547697000,-411886000,154000,-1123576000,-2676000,-114422000,669468000,121299000,1792572000,593953000,194480000,-782451000,-338603000,0,240703000,489574000,135811000,66196000,22047000,143346000
2017-02-28,USD,35914000,-1074284000,-344166000,-239757000,223000,-681320000,-4085000,-318384000,838752000,-870783000,154703000,695314000,187807000,-785127000,-677458000,0,362416000,307012000,104409000,38854000,32587000,-838196000
2016-11-30,USD,None,328929000,-689622000,-605069000,138000,-1162775000,-2562000,481641000,1004476000,-768515000,1083882000,988185000,187433000,-785127000,-375224000,0,279151000,-77401000,84553000,-343264000,-60036000,-828551000
2016-08-31,USD,814538000,740478000,-62472000,-716944000,-1645000,-588138000,-11919000,-179168000,1069226000,1404829000,2055439000,924176000,193415000,-1438138000,-574574000,0,-370068000,-27875000,160066000,225245000,2902000,1407731000
2016-05-31,USD,None,531358000,-177245000,-83590000,208000,-971391000,1327000,19648000,897247000,442389000,1591025000,884321000,181010000,-717462000,-255464000,0,429085000,261098000,93655000,-266762000,20830000,463219000
2016-02-29,USD,None,-806272000,335859000,483927000,159000,-673371000,34538000,None,1326520000,-20166000,317346000,1241482000,172745000,-720676000,-708068000,0,0,-342101000,148068000,51492000,-18368000,-38534000
2015-11-30,USD,None,135253000,-706492000,-611715000,219000,-1164033000,31950000,None,818899000,-1259220000,611305000,643748000,181882000,-720676000,-475526000,0,0,30465000,94777000,-380043000,-28353000,-1287573000
2015-08-31,USD,-64226000,954139000,-494489000,-346452000,217000,-608359000,-2371000,150403000,737628000,401738000,1504586000,669332000,173763000,-1353471000,-606205000,0,-427125000,-178987000,148037000,-113661000,-67161000,334577000
2015-05-31,USD,10553000,391553000,-424948000,-321947000,216000,-1002658000,2885000,None,793697000,-14242000,1413364000,958020000,153405000,-674735000,-331024000,0,0,12805000,113554000,-102419000,-20969000,-35211000
