fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2019-12-31,USD,3543500000,233000000,None,None,2620100000,923400000,None,2400000,900000,-598100000,384300000,1224800000,53300000,12500000,420600000,76100000,76100000,-3000000,1767600000,264800000,None,-534400000,None,208300000,1792100000,9300000,120700000,None,None,None,None,None,-4100000,None,53300000,None,3278700000,None,1792100000,82700000,2199500000,None,None,None,1527700000,None,12500000,None,89000000
2018-12-31,USD,3528300000,257100000,None,None,2616800000,911500000,None,91100000,900000,-591100000,397200000,1215100000,31000000,6800000,402500000,85900000,85900000,None,1761400000,263000000,700000,-560700000,None,211400000,1817100000,9300000,107800000,None,None,None,None,None,None,None,31700000,None,3265300000,None,1817100000,76700000,2214300000,None,None,None,1501700000,None,6800000,None,89000000
2017-12-31,USD,3493300000,288700000,None,29100000,2608700000,884600000,0,89300000,900000,-603300000,355400000,1208200000,10700000,6800000,368700000,74100000,74100000,-400000,1728800000,244600000,12300000,-612300000,0,199900000,1884200000,8800000,92300000,884600000,1487400000,900000,0,-603300000,0,None,23000000,None,3248700000,None,1884200000,61500000,2240000000,None,None,None,1487400000,None,6800000,None,89000000
2016-12-31,USD,3369900000,324600000,None,22500000,2540400000,829500000,0,91800000,800000,-641600000,328800000,1173900000,11200000,1200000,324600000,36500000,36500000,None,1633400000,214700000,12100000,-669000000,0,183200000,1887000000,7800000,86500000,0,0,0,0,0,0,None,23300000,None,3155200000,None,1887000000,54200000,2215800000,None,None,None,1470300000,None,1200000,None,69000000
2015-12-31,USD,3422300000,364500000,None,25200000,2932500000,489800000,0,109500000,600000,-611200000,358300000,1173500000,22900000,600000,376200000,49100000,49100000,None,1649900000,211500000,None,-1048200000,0,177500000,2198000000,8200000,98100000,0,0,0,0,0,0,None,None,None,None,None,2198000000,None,None,None,None,None,1101000000,None,600000,None,64000000
