fiscalDateEnding,reportedCurrency,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInOperatingActivities,netIncome,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents
2020-06-30,USD,-39900000,15200000,-39900000,None,-69200000,-56700000,None,1500000,6200000,400000,97000000,None,64100000,None,None,None,-1600000,5700000,40400000,None,None,None
2020-03-31,USD,-46800000,-10700000,-46800000,300000,-5800000,600000,None,-6200000,-6300000,18500000,64700000,None,64600000,None,6400000,None,13400000,3900000,47100000,None,None,None
2019-12-31,USD,-45100000,1100000,-45100000,-22300000,-8100000,-5200000,None,-46300000,-3200000,700000,51000000,None,72200000,None,11900000,None,2200000,18800000,46200000,None,None,None
2019-09-30,USD,-72200000,-16200000,-72200000,-23400000,-13100000,-7400000,None,2300000,3600000,1100000,80700000,None,70400000,None,9000000,None,6200000,8400000,74200000,None,None,None
2019-06-30,USD,-51200000,12600000,-51200000,-25400000,-23100000,-21700000,None,8200000,-1000000,3100000,76000000,None,70300000,None,3300000,None,-16100000,-3800000,50900000,None,None,None
2019-03-31,USD,-57600000,1700000,-57600000,-25100000,-16000000,-14100000,None,-7700000,-6000000,800000,72500000,None,65900000,None,1900000,None,5900000,7000000,32500000,None,None,None
2018-12-31,USD,None,5200000,-74700000,-18200000,-1300000,-700000,None,-22800000,2500000,-1500000,73900000,None,73300000,None,3100000,None,5300000,9300000,55300000,None,None,None
2018-09-30,USD,None,-11100000,-43900000,7300000,-27400000,-25900000,None,16600000,-4900000,1400000,71200000,None,72700000,0,2500000,0,-10000000,6200000,46800000,None,None,None
2018-06-30,USD,None,22000000,-50500000,4200000,-34500000,-33800000,None,-9200000,9700000,400000,84700000,None,73000000,0,1000000,0,-17800000,5300000,51700000,None,None,None
2018-03-31,USD,None,5400000,-37700000,1600000,-41400000,-41100000,None,-5000000,2100000,-300000,78500000,None,68500000,0,300000,0,7300000,-1400000,34800000,None,None,None
2017-12-31,USD,None,1500000,-285300000,8700000,-20800000,-15600000,-1800000,-2100000,42000000,5600000,308800000,None,285200000,0,0,0,-17700000,-9800000,186600000,None,None,None
2017-09-30,USD,None,-8100000,-242200000,8700000,16000000,800000,-1800000,10300000,3500000,4300000,247400000,None,0,0,0,0,22000000,8800000,140500000,None,None,None
2017-06-30,USD,None,8500000,-154500000,8700000,-32700000,-16600000,-1800000,-15600000,-7200000,1200000,172800000,None,0,0,0,0,7800000,15100000,79900000,None,None,None
2017-03-31,USD,None,-3100000,-109200000,0,11400000,14400000,-1800000,23400000,-7000000,500000,95300000,None,0,0,0,0,15200000,-700000,41900000,None,None,None
2016-12-31,USD,None,-1900000,-169200000,2500000,-384200000,-65800000,-52800000,-34400000,-30400000,600000,237000000,None,259900000,0,375600000,0,-8800000,33700000,171000000,None,None,None
2016-09-30,USD,None,17000000,-124900000,2400000,-26400000,-66900000,-200000,-7900000,3700000,-700000,191700000,None,0,0,0,0,3800000,500000,124200000,None,None,None
2016-06-30,USD,None,-10400000,-70800000,2500000,-15600000,-33000000,-100000,2100000,300000,700000,104400000,None,0,0,0,0,5100000,400000,69200000,None,None,None
2016-03-31,USD,None,1100000,0,0,-5000000,0,100000,-200000,0,-100000,54000000,None,0,0,0,0,9900000,-9900000,38500000,None,None,None
2015-12-31,USD,15000000,1100000,-197400000,14700000,-38200000,-47500000,-2200000,-15000000,-33600000,-400000,244500000,None,272200000,0,0,0,8300000,-3600000,179700000,None,None,None
2015-09-30,USD,None,None,0,11600000,None,0,None,None,0,None,206600000,None,0,0,0,0,6800000,None,129700000,None,None,None
2015-06-30,USD,None,None,0,12500000,None,0,None,None,0,None,129300000,None,0,0,0,0,6000000,None,89700000,None,None,None
