fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2020-06-30,USD,19982000,23579000,6453000,13529000,-9608000,-16554000,2895000,None,-16121000,-197000,12722000,442000,-10050000,7962000,6513000,630000,None,-6513000,None,None,None,630000,442000,None,-16751000,-16554000,None
2020-03-31,USD,33023000,35836000,8528000,24495000,-679000,-3648000,2642000,None,-7645000,-166000,13709000,2134000,-2813000,19485000,6966000,-3831000,-6339000,-6966000,None,None,None,-3831000,2134000,None,-3814000,-3648000,None
2019-12-31,USD,60970000,76310000,13533000,47437000,20339000,-29233000,4392000,None,-34188000,7585000,12402000,None,-15340000,-2974000,7763000,-4613000,-9006000,-7763000,-952000,None,None,-4613000,-11085000,None,-29575000,-29233000,None
2019-09-30,USD,48972000,-5991000,13892000,35080000,5964000,3289000,2566000,None,-2642000,-278000,14769000,-27000,5991000,-23326000,8606000,-5653000,-8552000,-8606000,None,None,None,-5653000,202000,None,3011000,3289000,None
2019-06-30,USD,21183000,37460000,6289000,14894000,-7706000,-22269000,3257000,None,-28651000,-92000,16148000,-2545000,-16277000,-3128000,8670000,-6290000,-11189000,-8670000,None,992000,None,-6290000,-3704000,None,-22361000,-22269000,None
2019-03-31,USD,38940000,-7339000,11335000,27605000,-4427000,-12619000,3897000,None,-13172000,34000,16088000,-431000,-3996000,-27324000,8745000,-587000,-9164000,-8745000,None,None,None,-587000,-621000,None,-12585000,-12619000,None
2018-12-31,USD,53316000,-26383000,13361000,39956000,7912000,-2179000,3580000,0,-289000,263000,12077000,-2184000,10096000,-44640000,8201000,None,None,None,-771000,2600000,0,1627000,-8024000,0,-1916000,-2179000,None
2018-09-30,USD,68698000,-34686000,16662000,52036000,13104000,3470000,3491000,0,3972000,-516000,18519000,-4920000,18024000,-56696000,9132000,None,None,None,0,0,0,1018000,-16059000,0,2954000,3470000,None
2018-06-30,USD,18420000,12422000,5402000,13018000,-14014000,-18384000,3733000,0,-22777000,-18000,15707000,3810000,-17824000,-7018000,8763000,None,None,None,0,0,0,-4375000,-5051000,0,-18402000,-18384000,None
2018-03-31,USD,38351000,41303000,10846000,27505000,-951000,-12967000,3069000,0,-9306000,91000,16449000,2001000,-2952000,21785000,8355000,None,None,None,0,0,0,3570000,-6792000,0,-12876000,-12967000,None
2017-12-31,USD,54135000,205056000,10611000,82219000,-51573000,23347000,3676000,0,30754000,91000,21195000,None,11075000,31465000,8260000,None,None,None,0,0,0,7316000,4848000,0,57924000,23347000,None
2017-09-30,USD,60772000,38174000,11009000,49152000,21816000,9546000,3071000,0,13178000,25329000,13038000,-782000,22598000,22065000,8638000,None,None,None,0,0,0,3632000,0,0,9546000,9546000,None
2017-06-30,USD,16389000,30310000,3283000,12483000,-5738000,2607000,3735000,0,-14302000,-25329000,12224000,8183000,-13921000,14351000,8564000,None,None,None,0,0,0,-16909000,0,0,2607000,2607000,None
2017-03-31,USD,32730000,36227000,5306000,26891000,-354000,-12029000,3297000,0,-10647000,8443000,16646000,3143000,-3497000,16284000,10293000,None,None,None,0,0,0,1382000,0,0,-12029000,-12029000,None
2016-12-31,USD,51673000,140086000,10795000,137212000,-86353000,-118872000,3547000,0,-110528000,8443000,13209000,None,16596000,59944000,14389000,None,None,None,0,219504000,0,39259000,-118123000,0,-194364000,-118872000,None
2016-09-30,USD,61200000,0,8547000,-9695000,132410000,7312000,2983000,0,11988000,0,12533000,None,29682000,-29516000,14526000,None,None,None,0,-219504000,0,4676000,0,0,107968000,7312000,None
2016-06-30,USD,18385000,43786000,7735000,2552000,-26474000,-25164000,3808000,0,-40790000,0,14246000,-1073000,-25401000,25732000,14316000,None,None,None,0,73168000,0,-15626000,0,0,-25164000,-25164000,None
2016-03-31,USD,28411000,0,0,4591000,0,-25137000,4429000,0,0,0,15100000,None,-26303000,0,15008000,None,None,None,0,0,0,-15289000,0,0,0,0,None
2015-12-31,USD,51431000,127673000,11681000,134435000,36090000,-28494000,3310000,0,-36877000,8443000,14935000,None,14886000,33399000,13889000,None,None,None,0,73168000,0,-8383000,-72967000,0,-28494000,-14437000,None
2015-09-30,USD,61807000,0,7530000,0,0,0,3030000,0,0,0,11563000,None,33357000,0,9313000,None,None,None,0,0,0,-4985000,0,0,0,0,None
2015-06-30,USD,17729000,975400,5110000,0,-975095,-975095,5932000,0,-975095,0,975400,305,-975400,0,0,None,None,None,0,0,0,4985000,0,0,-975095,-975095,None
