fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2020-06-30,USD,400800000,91300000,257400000,143400000,49600000,21700000,14000000,None,30800000,None,75800000,-2500000,52100000,None,18800000,9100000,-18800000,-18800000,None,1500000,None,9100000,-4000000,None,21700000,21700000,None
2020-03-31,USD,434200000,251000000,281200000,153000000,-96500000,-116600000,14800000,None,-113900000,None,87100000,1500000,-98000000,None,17400000,2700000,-17400000,-17400000,None,149100000,None,2700000,-147600000,None,-116600000,-116600000,None
2019-12-31,USD,441900000,105300000,284500000,157400000,51100000,37300000,14700000,None,33900000,None,88200000,-1000000,52100000,None,17200000,-3400000,-17200000,-17200000,None,2400000,None,-3400000,-3400000,None,37300000,37300000,None
2019-09-30,USD,442900000,108500000,285900000,157000000,48900000,25700000,14400000,None,30700000,None,87900000,400000,48500000,None,18200000,5000000,-18200000,-18200000,None,6200000,None,5000000,-5800000,None,25700000,25700000,None
2019-06-30,USD,466500000,109900000,299500000,167000000,56700000,29000000,14700000,None,38100000,None,92000000,-400000,57100000,None,18600000,9100000,-18600000,-18600000,None,3200000,None,9100000,-3600000,None,29000000,29000000,None
2019-03-31,USD,482800000,108500000,307900000,174900000,65300000,35200000,15300000,None,45500000,None,90900000,-1100000,66400000,None,19800000,10300000,None,-19800000,None,2300000,None,10300000,-3400000,None,35200000,35200000,None
2018-12-31,USD,469151000,133479000,317461000,151690000,17185000,-4980000,14612000,0,-5559000,0,116537000,-1026000,18211000,0,22744000,None,None,None,0,2330000,0,-579000,-64258000,0,-4980000,-4980000,None
2018-09-30,USD,228483000,51203000,156543000,71940000,20093000,12313000,5733000,0,18135000,0,44860000,-644000,20737000,0,1958000,None,None,None,0,610000,0,5822000,-7812000,0,12313000,12313000,None
2018-06-30,USD,237323000,50206000,159068000,78255000,28331000,19007000,6258000,0,26266000,0,43382000,282000,28049000,0,2065000,None,None,None,0,566000,0,7259000,-2349000,0,19007000,19007000,None
2018-03-31,USD,240385000,54546000,166159000,74226000,14740000,9001000,6473000,0,12906000,0,47130000,-4940000,19680000,0,1834000,None,None,None,0,943000,0,3905000,-7717000,0,9001000,9001000,None
2017-12-31,USD,223322000,49567000,154852000,68470000,18580000,12440000,6000000,0,16417000,0,43200000,-323000,18903000,0,2163000,None,None,None,0,367000,0,3977000,-15563000,0,12440000,12440000,None
2017-09-30,USD,214623000,47740000,145610000,69013000,20577000,13277000,6051000,0,18766000,0,41009000,-696000,21273000,0,1811000,None,None,None,0,680000,0,5489000,-612000,0,13277000,13277000,None
2017-06-30,USD,223357000,48977000,151231000,72126000,23285000,15384000,6160000,0,21254000,0,41619000,136000,23149000,0,2031000,None,None,None,0,1198000,0,5870000,1077000,0,15384000,15384000,None
2017-03-31,USD,215435000,48505000,149268000,66167000,16395000,10326000,6223000,0,14690000,0,40384000,-1267000,17662000,0,1705000,None,None,None,0,1898000,0,4364000,-2972000,0,10326000,10326000,None
2016-12-31,USD,172647000,49102000,117520000,55127000,3605000,1668000,4332000,0,541000,0,34944000,-2420000,6025000,0,3064000,None,None,None,0,9826000,0,-1127000,-29518000,0,1668000,1668000,None
2016-09-30,USD,173132000,43806000,118957000,54175000,10324000,5313000,4267000,0,7509000,0,36142000,-45000,10369000,0,2815000,None,None,None,0,3397000,0,2196000,-161000,0,5313000,5313000,None
2016-06-30,USD,182674000,42025000,116963000,58200000,16380000,9349000,4514000,0,13476000,0,35870000,205000,16175000,0,2904000,None,None,None,0,1641000,0,4127000,-81000,0,9349000,9349000,None
2016-03-31,USD,180453000,39653000,125823000,54630000,15255000,8810000,4564000,0,12359000,0,33536000,278000,14977000,0,2896000,None,None,None,0,1553000,0,3549000,-2618000,0,8810000,8810000,None
2015-12-31,USD,173628000,40016000,119424000,54204000,13831000,6108000,4312000,0,10525000,-1000,33484000,-357000,14188000,0,3306000,None,None,None,0,2220000,0,4418000,-16732000,0,6107000,6108000,None
2015-09-30,USD,183053000,39140000,127253000,55800000,15975000,10221000,4210000,0,13051000,0,34279000,-685000,16660000,0,2924000,None,None,None,0,651000,0,2830000,119000,0,10221000,10221000,None
2015-06-30,USD,196610000,42273000,128997000,59986000,16963000,9680000,4534000,0,13985000,-54000,35152000,-750000,17713000,0,2978000,None,None,None,0,2587000,0,4360000,-1601000,0,9625000,9680000,None
