fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2019-09-30,USD,55118297,-42049661,46025775,9092522,-3968197,-5302443,None,None,-4048099,None,13068636,7917,-3976114,-55118297,79902,-13000,96411,16509,-1267340,None,None,-13000,-88494,-1267344,-4035099,-5302443,None
2018-09-30,USD,47413987,16416386,36191011,11222976,-5451968,-7319856,None,None,-5683856,None,14325268,-258558,-5193410,None,231888,1636000,0,-231888,-1936160,2091118,None,1636000,-2349676,-1536159,-7319856,-7319856,None
2017-09-30,USD,48713746,14664987,33903153,14810593,145606,-98116,0,None,-244116,None,14664987,None,145606,None,389722,-146000,0,-389722,2357630,None,None,-146000,-769394,2357629,-98116,-98116,None
2016-09-30,USD,38663264,12097022,26222381,12440883,709187,294163,0,None,473163,None,12097022,365326,343861,None,236024,179000,90686,-145338,None,None,None,179000,274640,2357629,294163,294163,None
2015-09-30,USD,43733620,-12722679,28434731,15298889,2576210,1497900,0,None,2270900,None,-12722679,None,2576210,None,-305310,773000,-305310,None,None,None,None,773000,-1005310,None,1497900,1497900,None
