fiscalDateEnding,reportedCurrency,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInOperatingActivities,netIncome,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents
2019-09-30,USD,6599279,657298,6599279,7200891,-1996279,-3325938,-1329659,271526,-5302443,-1535228,-4808569,-5582581,1452892,None,None,-1590972,-1419580,1674374,601612,-1419580,None,-1535228
2018-09-30,USD,-979211,1085994,-979211,-851954,-3689666,-3689666,-851008,62056,-7319856,-843443,3825434,345887,1631440,None,None,988285,1359983,5733701,127257,1359983,None,-843443
2017-09-30,USD,-5442106,995986,-5442106,-5251803,1917890,1917890,-1200308,151329,-98116,-535403,2988813,379846,1714016,0,0,-688729,-71254,757064,190303,-71254,None,-535403
2016-09-30,USD,-2773620,29211,-4269430,-1178000,-873921,-873921,-1200308,-153476,294163,-1602860,3540491,-476339,1247754,0,0,1140895,115479,1483491,317810,115479,None,-1602860
2015-09-30,USD,-2773620,-1426823,-1172649,-1056074,-846029,-846029,-16300,-351153,1497900,824889,2843567,1819887,1234508,0,0,-1420473,2057203,579265,116575,2057203,None,824889
