fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2019-12-31,USD,709630,1935823,242944,466686,-1168562,-1562855,127117,None,-1439854,None,1565762,None,-1226193,None,None,123001,33680,None,None,None,None,123001,-213661,None,-1562855,-1562855,None
2018-12-31,USD,5112520,6558149,1653028,3459492,-1062949,-8412731,1028249,0,-2381682,0,3876872,0,-1445629,0,0,-595421,-35170,None,-6626470,0,0,-595421,-936053,-6626470,-1786261,-8412731,0
2017-12-31,USD,12541284,7466915,3539699,9001585,5320898,3899891,398188,0,5200785,0,3529028,0,5074369,0,0,1300894,None,None,-519640,0,0,1300894,126416,-519642,3899891,3899891,0
2016-12-31,USD,6882843,4432138,2300572,4582271,2476689,2350148,289487,0,2448953,0,1842079,0,2450705,0,0,783382,None,None,684580,0,0,783382,-1752,684577,1665571,2350148,0
2015-12-31,USD,0,225672,0,0,-225672,-150620,166703,0,-150620,0,39310,0,-150450,0,0,None,None,None,0,0,0,0,-258,684577,-225930,-150620,0
