fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2020-06-30,USD,1030119000,210596000,38381000,991738000,95390000,68377000,None,None,92537000,None,-343850000,1948000,93442000,547455000,2853000,24160000,227000,-2626000,None,6991000,None,24160000,-55677000,None,68377000,68377000,None
2020-03-31,USD,1101274000,653786000,30443000,1070831000,-410654000,-280005000,None,None,-414453000,None,-412970000,-1759000,-408895000,597577000,3799000,-134448000,192000,-3607000,34200000,469179000,None,-134448000,-553841000,None,-280005000,-280005000,None
2019-12-31,USD,1003604000,1027134000,34171000,969433000,450829000,-107057000,None,None,-86004000,None,468565000,None,-23530000,170000,3720000,21053000,385000,-3335000,None,None,None,21053000,-59139000,None,-107057000,-107057000,None
2019-09-30,USD,963808000,383264000,30655000,933153000,55656000,39801000,None,None,51665000,None,259807000,153000,55503000,488870000,3991000,11864000,360000,-3631000,None,5516000,None,11864000,-74428000,None,39801000,39801000,None
2019-06-30,USD,968141000,383576000,34599000,933542000,61119000,42650000,None,None,56819000,None,269589000,1273000,59846000,471382000,4300000,14169000,944000,-3356000,None,18738000,None,14169000,-75963000,None,42650000,42650000,None
2019-03-31,USD,1012103000,387216000,37828000,974275000,75264000,56078000,None,None,70308000,None,272649000,1409000,73855000,499923000,4956000,14230000,101000,-4855000,None,13281000,None,14230000,-69196000,None,56078000,56078000,None
2018-12-31,USD,2874114000,419252000,102684000,2771430000,86629000,61743000,0,0,82057000,0,372226000,-1698000,88327000,2263307000,4572000,None,None,None,-1771000,544000,0,20314000,-52010000,0,61743000,61743000,None
2018-09-30,USD,953071000,420602000,40091000,-40091000,57150000,43720000,0,0,53415000,0,365431000,-136000,57286000,-518516000,3735000,None,None,None,0,537000,0,9695000,-59541000,0,43720000,43720000,None
2018-06-30,USD,927859000,388337000,51224000,-51224000,73885000,38501000,0,0,49980000,0,341387000,-46000,73931000,-512610000,3807000,None,None,None,0,19216000,0,11479000,-69854000,0,38501000,38501000,None
2018-03-31,USD,954809000,390232000,53682000,954809000,71078000,52246000,0,0,66752000,0,368117000,1014000,70064000,493607000,4326000,None,None,None,0,906000,0,14506000,-48605000,0,52246000,52246000,None
2017-12-31,USD,884627000,370455000,70570000,884627000,65202000,177560000,0,0,60738000,0,347754000,687000,64515000,446280000,4464000,None,None,None,0,3377000,0,-116822000,-184841000,0,177560000,177560000,None
2017-09-30,USD,838883000,374157000,55130000,838883000,43928000,25341000,0,0,39221000,0,351212000,1239000,42689000,421192000,4707000,None,None,None,0,845000,0,13880000,0,0,25341000,25341000,None
2017-06-30,USD,815644000,330548000,65758000,815644000,62547000,36335000,0,0,56995000,0,310886000,1541000,61006000,410645000,5552000,None,None,None,0,13445000,0,20660000,0,0,36335000,36335000,None
2017-03-31,USD,844554000,328825000,67476000,844554000,88438000,53300000,0,0,82623000,0,308185000,1949000,86489000,428913000,5815000,None,None,None,0,327000,0,29323000,0,0,53300000,53300000,None
2016-12-31,USD,794954000,340783000,84453000,794954000,37717000,21631000,0,0,32288000,0,319997000,-18000,37735000,400876000,5429000,None,None,None,0,15560000,0,10657000,-172130000,0,21631000,21631000,None
2016-09-30,USD,768982000,331977000,64409000,768982000,51027000,29464000,0,0,45282000,0,311341000,218000,50809000,381538000,5745000,None,None,None,0,4658000,0,15818000,0,0,29464000,29464000,None
2016-06-30,USD,789353000,330601000,67876000,789353000,67028000,38501000,0,0,61124000,0,310388000,-1124000,68152000,390600000,5904000,None,None,None,0,4658000,0,22623000,0,0,38501000,38501000,None
2016-03-31,USD,854427000,348424000,78450000,854427000,86040000,49687000,0,0,79728000,0,323998000,60000,82934000,420023000,6312000,None,None,None,0,0,0,30041000,0,0,49687000,49687000,None
2015-12-31,USD,821199000,1013881000,118845000,821199000,40604000,21726000,0,0,34380000,0,334666000,27000,40577000,1242482000,6224000,None,None,None,0,20218000,0,12654000,-164225000,0,21726000,21726000,None
2015-09-30,USD,767694000,345514000,78104000,767694000,42080000,24194000,0,0,36556000,0,321590000,-929000,43009000,379171000,5524000,None,None,None,0,0,0,12362000,0,0,24194000,24194000,None
2015-06-30,USD,769049000,325555000,81312000,769049000,69976000,40546000,0,0,64354000,0,277000,2433000,67820000,375674000,5622000,None,None,None,0,0,0,23808000,0,0,40546000,40546000,None
