fiscalDateEnding,reportedCurrency,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInOperatingActivities,netIncome,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents
2019-12-31,USD,66484000,-1707000,59976000,-199000,None,113902000,95972000,-1927000,-76282000,111058000,-62820000,-2634000,8677000,None,17930000,None,81000,7338000,6309000,81000,None,111058000
2018-12-31,USD,-85086000,7961000,-85086000,-65592000,None,5477000,None,-1027000,-56671000,-118720000,-39111000,-339000,2360000,None,5477000,None,26000,8240000,19494000,26000,None,-118720000
2017-12-31,USD,-860000,708000,-860000,0,None,92403000,None,-2591000,-27319000,68608000,-22935000,-1599000,741000,0,92403000,0,17000,4517000,860000,17000,None,68608000
2016-12-31,USD,-519000,2217000,-519000,0,None,42537000,None,-2435000,-21873000,29004000,-13014000,997000,825000,0,42537000,0,-9000,4829000,519000,-9000,None,29004000
2015-12-31,USD,-65592000,-1776000,3389000,3697000,-400000,35652000,24416000,-4214000,-14526000,28618000,-10423000,638000,551000,0,11636000,0,-79000,4769000,308000,-79000,None,28618000
