fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2019-12-31,USD,1981500000,129700000,1613600000,367900000,227600000,141000000,None,None,191900000,None,53600000,-10600000,238200000,74000000,35700000,50900000,15500000,-20200000,None,2100000,None,50900000,-26100000,None,141000000,141000000,None
2018-12-31,USD,1895900000,75900000,1549400000,346500000,223000000,137300000,0,None,188600000,None,43800000,-47600000,270600000,69000000,34400000,51300000,10000000,-24400000,None,-36900000,None,51300000,-57600000,None,137300000,137300000,None
2017-12-31,USD,1877200000,147500000,1615400000,261800000,117800000,-9200000,44600000,None,86900000,None,67000000,3500000,114300000,80500000,30900000,96100000,3500000,-27400000,-64600000,None,None,96100000,-30300000,None,-9200000,-9200000,None
2016-12-31,USD,1761300000,172700000,1527400000,233900000,61800000,18000000,0,None,29300000,None,88100000,600000,61200000,84600000,32500000,11200000,600000,-31900000,None,None,None,11200000,-34500000,-100000,18100000,18000000,None
2015-12-31,USD,1708300000,215500000,1459500000,248800000,33600000,-16200000,32100000,None,-16800000,None,100900000,300000,33300000,82500000,50400000,None,None,None,None,None,None,300000,-50400000,None,-17100000,-16200000,None
