fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2020-06-30,USD,512400000,28200000,415200000,97200000,60900000,39200000,None,None,53500000,None,10700000,-8100000,69000000,17500000,7400000,14300000,1000000,-6400000,None,None,None,14300000,-9100000,None,39200000,39200000,None
2020-03-31,USD,476100000,24100000,394900000,81200000,51100000,31400000,None,None,42700000,None,9100000,-6000000,57100000,15000000,8400000,11300000,3200000,-5200000,None,None,None,11300000,-9200000,None,31400000,31400000,None
2019-12-31,USD,523000000,30800000,443500000,79500000,45700000,25300000,None,None,37200000,None,9400000,-3000000,48700000,20300000,8500000,11900000,3600000,-4900000,None,1100000,None,11900000,-6600000,None,25300000,25300000,None
2019-09-30,USD,481800000,33800000,392900000,88900000,52500000,32900000,None,None,43500000,None,15100000,-2600000,55100000,17700000,9000000,10600000,3900000,-5100000,None,1000000,None,10600000,-6500000,None,32900000,32900000,None
2019-06-30,USD,485000000,34300000,379600000,105400000,68600000,44100000,None,None,59400000,None,16900000,-2500000,71100000,17400000,9200000,15300000,4000000,-5200000,None,None,None,15300000,-6500000,None,44100000,44100000,None
2019-03-31,USD,491700000,30800000,397600000,94100000,60800000,38700000,None,None,51800000,None,12200000,-2500000,63300000,18600000,9000000,13100000,4000000,-5000000,None,None,None,13100000,-6500000,None,38700000,38700000,None
2018-12-31,USD,437900000,30800000,352400000,85500000,43900000,23500000,0,0,35000000,0,13000000,-10800000,54700000,14900000,8900000,None,None,None,0,2900000,0,11500000,-5600000,0,23500000,23500000,None
2018-09-30,USD,498800000,-10200000,400700000,98100000,96700000,65000000,0,0,87600000,0,13000000,-11600000,108300000,16600000,9100000,None,None,None,0,-39800000,0,22600000,-6500000,0,65000000,65000000,None
2018-06-30,USD,467200000,29700000,369500000,97700000,55600000,34800000,0,0,47300000,0,11100000,-12400000,68000000,18600000,8300000,None,None,None,0,0,0,12500000,-6300000,0,34800000,34800000,None
2018-03-31,USD,492000000,25600000,426800000,65200000,26800000,14000000,0,0,18700000,0,6700000,-12800000,39600000,18900000,8100000,None,None,None,0,0,0,4700000,-6900000,0,14000000,14000000,None
2017-12-31,USD,528200000,36800000,461700000,66500000,30900000,-52000000,44600000,0,22900000,0,11300000,1200000,29700000,25500000,8000000,None,None,None,0,0,0,74900000,-23600000,0,-52000000,-52000000,None
2017-09-30,USD,484100000,41700000,417100000,67000000,26300000,12600000,0,0,18600000,0,22500000,1000000,25300000,19200000,7700000,None,None,None,0,0,0,6000000,300000,0,12600000,12600000,None
2017-06-30,USD,459600000,32500000,383900000,75700000,44000000,24300000,0,0,36200000,0,14700000,800000,43200000,17800000,7800000,None,None,None,0,0,0,11900000,-100000,0,24300000,24300000,None
2017-03-31,USD,405300000,36500000,352700000,52600000,16600000,5900000,0,0,9200000,0,18500000,500000,16100000,18000000,7400000,None,None,None,0,0,0,3300000,-6900000,0,5900000,5900000,None
2016-12-31,USD,532200000,37200000,455800000,76400000,39400000,18100000,43000000,0,34300000,0,17600000,200000,39200000,19600000,5100000,None,None,None,0,0,0,16300000,-71600000,300000,18000000,18100000,None
2016-09-30,USD,463800000,77800000,405400000,58400000,-19300000,-11100000,0,0,-25200000,0,44900000,100000,-19400000,32900000,5900000,None,None,None,0,0,0,-14200000,14800000,-700000,-11000000,-11100000,None
2016-06-30,USD,408400000,30100000,356500000,51900000,21900000,5900000,0,0,11500000,0,13700000,100000,21800000,16400000,10400000,None,None,None,0,0,0,5600000,-10300000,400000,5900000,5900000,None
2016-03-31,USD,356900000,27600000,309700000,47200000,19800000,5100000,0,0,8700000,0,11900000,200000,19600000,15700000,11100000,None,None,None,0,0,0,3500000,0,-100000,5200000,5100000,None
2015-12-31,USD,111700000,-624200000,-207300000,36000000,71500000,43700000,-63900000,0,123900000,0,-3900000,None,87300000,-18900000,-84100000,None,None,None,0,-50000000,0,-19800000,53800000,-900000,100200000,97800000,None
2015-09-30,USD,492300000,34500000,430900000,61400000,27000000,7400000,23800000,0,15100000,0,9500000,100000,26900000,1200000,11900000,None,None,None,0,50000000,0,7800000,-118800000,900000,7300000,7400000,None
2015-06-30,USD,440500000,116300000,373300000,67200000,-49000000,-38100000,8300000,0,-60900000,0,62600000,100000,-49100000,45400000,11900000,None,None,None,0,0,0,-22200000,14500000,0,-38700000,-38100000,None
