fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2019-12-31,USD,6879142000,90357000,None,78244000,4340610000,2505381000,140775000,29140000,877000,361746000,225700000,2449131000,71572000,124192000,463576000,43679000,43679000,-414884000,3224034000,542211000,None,-956000,None,339775000,3105420000,4759000,390757000,None,None,877000,None,361746000,None,None,570070000,3339000,6336931000,538211000,3105420000,630839000,3877034000,None,33151000,None,2557642000,6879142000,124192000,None,87715591
2018-12-31,USD,6172504000,88990000,None,81820000,3810391000,2333307000,80372000,57271000,874000,252823000,234639000,2396412000,128919000,50510000,416377000,34112000,34112000,-462377000,3107766000,450417000,60524000,-123289000,None,318087000,3159375000,5055000,382265000,None,None,874000,None,252823000,None,None,64927000,3468000,5722087000,None,3159375000,154267000,3394014000,None,28806000,None,2541987000,6172504000,50510000,-485985000,87444473
2017-12-31,USD,6424502000,87348000,None,107335000,3829214000,2572871000,80333000,0,871000,428573000,246767000,2751174000,66300000,67290000,377389000,34830000,34830000,-374118000,3048130000,471550000,12997000,-243234000,0,296925000,3205058000,4787000,342559000,0,0,871000,0,428573000,0,None,49572000,3731000,5952952000,None,3205058000,166434000,3451825000,None,22417000,None,2517545000,6424502000,67290000,-347419000,87060114
2016-12-31,USD,6024726000,83310000,None,107537000,3839248000,2167724000,78520000,0,867000,220139000,243379000,2681188000,128606000,57063000,342865000,34805000,34805000,-549570000,2703695000,427927000,73509000,-579020000,0,263327000,3253004000,4633000,308060000,0,0,867000,0,220139000,0,None,51317000,3780000,5596799000,None,3253004000,164859000,3496383000,None,17754000,None,2496288000,6024726000,57063000,-214589000,86688199
2015-12-31,USD,4279208000,59575000,None,66895000,2588125000,1683028000,23936000,7813000,707000,213996000,102538000,2128215000,87629000,11215000,290203000,45360000,45360000,-104647000,1709053000,294736000,None,-496707000,0,216626000,2195384000,4681000,244843000,0,0,707000,0,213996000,0,None,38515000,49114000,3984472000,None,2195384000,78602000,2297922000,None,8055000,None,1572972000,4279208000,11215000,-119470000,70745746
