fiscalDateEnding,reportedCurrency,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInOperatingActivities,netIncome,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents
2020-06-30,USD,2100000,-16100000,900000,3500000,-51400000,-51500000,None,-4000000,-4700000,-41300000,9300000,15800000,13800000,0,-100000,300000,None,7100000,4700000,-6900000,None,-41300000
2020-03-31,USD,3200000,-4600000,2900000,5900000,115200000,100500000,None,1300000,5600000,122300000,18900000,-800000,13600000,-13800000,-900000,0,None,-1900000,6200000,7000000,None,122300000
2019-12-31,USD,-1900000,-6000000,-2100000,4700000,-29700000,-43500000,-7400000,-700000,5000000,8000000,53600000,18800000,13900000,-13800000,-1000000,3100000,15400000,3400000,4900000,15400000,None,8000000
2019-09-30,USD,1600000,9600000,-2800000,11900000,2700000,-18400000,-7100000,3900000,-50900000,1700000,22900000,-6300000,13200000,-14100000,100000,4300000,4100000,48900000,4400000,4100000,None,1700000
2019-06-30,USD,4000000,-6600000,-183300000,-176500000,-47100000,-58400000,-7400000,34900000,-1200000,-185200000,56500000,50200000,12500000,-11900000,600000,800000,0,800000,10800000,None,None,-185200000
2019-03-31,USD,6600000,-2100000,-52200000,-42200000,-4200000,-16400000,-7400000,-1800000,8700000,-44000000,24600000,22600000,10900000,-10500000,-1700000,-2500000,-11000000,-2000000,16600000,-11000000,None,-44000000
2018-12-31,USD,9500000,81900000,-43900000,-39000000,-400000,-1100000,-500000,73500000,-135800000,227200000,272200000,1700000,11200000,-500000,-200000,5800000,700000,306700000,14400000,700000,None,227200000
2018-09-30,USD,12500000,-2000000,-600000,1600000,-12400000,-12300000,-500000,-2000000,15600000,-2000000,10900000,-1800000,10300000,-10500000,100000,-3500000,6800000,-11000000,14700000,3300000,None,-2000000
2018-06-30,USD,15200000,5100000,-4100000,-6700000,-48000000,-48100000,-200000,2000000,3000000,-33900000,18300000,5200000,11100000,-200000,100000,900000,-9600000,-900000,12600000,-6100000,None,-33900000
2018-03-31,USD,5100000,-16200000,-56100000,-48500000,146100000,-12000000,-200000,-8900000,47400000,-59600000,8500000,13500000,10200000,-156600000,-1500000,2300000,-2100000,-46600000,12700000,-2100000,None,-59600000
2017-12-31,USD,29400000,4400000,34100000,13500000,5200000,1800000,-500000,-110500000,212100000,79800000,43900000,22100000,10000000,-300000,-3100000,-1800000,-2400000,-204700000,8800000,1800000,None,79800000
2017-09-30,USD,1900000,-1000000,-14700000,-6300000,49100000,45600000,-300000,-67300000,6600000,2300000,-28600000,-8000000,10400000,-3400000,-100000,4000000,1000000,-42100000,10300000,1500000,None,2300000
2017-06-30,USD,1400000,-40200000,-9700000,6200000,14900000,11400000,-300000,-38700000,11800000,-4300000,-6000000,-10300000,21000000,-3500000,0,9200000,0,-2400000,17300000,-5700000,None,-4300000
2017-03-31,USD,600000,-50600000,-13600000,-8100000,44900000,37300000,-200000,-16100000,6300000,13100000,-10600000,None,0,-3600000,-4000000,0,0,7500000,6100000,None,None,13100000
2016-12-31,USD,35300000,17300000,29000000,-1700000,-91300000,-95400000,-1400000,16900000,-8400000,-3600000,62800000,-8000000,119500000,-4400000,300000,12700000,4300000,-26200000,4600000,4300000,None,-3600000
2016-09-30,USD,3000000,None,-2600000,-100000,-13700000,-16600000,None,None,-10100000,-600000,18600000,None,0,-2900000,0,0,0,None,5500000,None,None,-600000
2016-06-30,USD,2700000,None,45200000,50100000,-63700000,-66600000,None,None,-8200000,2900000,24300000,None,0,-3000000,100000,0,0,None,7600000,None,None,2900000
2016-03-31,USD,300000,None,-97200000,900000,96500000,93900000,None,None,-7500000,2200000,5500000,None,0,-3400000,800000,0,0,None,98400000,None,None,2200000
2015-12-31,USD,6800000,-15900000,-5500000,-3800000,-7600000,-10500000,-1100000,-27100000,31100000,-2800000,13200000,52700000,55700000,-2900000,0,25900000,-4500000,-17900000,8500000,-3100000,None,-2800000
2015-09-30,USD,400000,None,-18500000,-4400000,-23100000,-25600000,None,None,6700000,1800000,45900000,None,0,-2500000,0,0,0,None,14500000,None,None,1800000
2015-06-30,USD,3800000,None,1600000,10900000,-43200000,-45300000,None,None,9800000,-1100000,42600000,None,0,-2400000,300000,0,0,None,13100000,None,None,-1100000
