fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2020-06-30,USD,725076000,678281000,516786000,208290000,63977000,29989000,None,None,40079000,None,161495000,None,46795000,None,8817000,10090000,None,-8088000,None,None,None,10090000,1372000,None,29989000,29989000,None
2020-03-31,USD,830797000,314702000,594045000,236752000,-76522000,-82777000,None,None,-85327000,None,183702000,1428000,-77950000,None,8805000,-2550000,-7486000,-8805000,None,131000000,None,-2550000,-129572000,None,-82777000,-82777000,None
2019-12-31,USD,833375000,182489000,592141000,241234000,58960000,38031000,None,None,49377000,None,182489000,215000,58745000,None,9583000,11346000,-9373000,-9583000,None,None,None,11346000,215000,None,38031000,38031000,None
2019-09-30,USD,856404000,190294000,604944000,251460000,61166000,38799000,None,None,51107000,None,190294000,None,61166000,None,10059000,12308000,-9782000,-10059000,None,None,None,12308000,-11589000,None,38799000,38799000,None
2019-06-30,USD,882743000,185376000,625392000,257351000,72907000,39803000,None,None,62120000,None,185376000,932000,71975000,None,10787000,22317000,-9973000,-10187000,-2240000,None,None,22317000,332000,None,39803000,39803000,None
2019-03-31,USD,885443000,221050000,629884000,255559000,35765000,16535000,None,None,25818000,None,189456000,1256000,34509000,None,9947000,-4157000,-8935000,-9947000,-13440000,31594000,None,9283000,-30338000,None,16535000,16535000,None
2018-12-31,USD,840038000,181895000,597178000,242860000,60019000,38717000,0,None,50441000,None,181895000,-946000,60965000,None,9578000,None,None,None,5977000,None,None,11724000,-10546000,None,38717000,38717000,None
2018-09-30,USD,864515000,185514000,612662000,251853000,66578000,48938000,0,None,56102000,None,185514000,239000,66339000,None,10476000,None,None,None,None,None,None,7164000,-10259000,None,48938000,48938000,None
2018-06-30,USD,897721000,192856000,634034000,263687000,71842000,40362000,0,0,60221000,0,192856000,1011000,70831000,0,11621000,None,None,None,0,0,0,19859000,-13394000,0,40362000,40362000,None
2018-03-31,USD,827665000,183080000,588141000,239524000,57735000,36592000,0,0,49519000,0,183080000,1291000,56444000,0,8216000,None,None,None,0,0,0,12927000,-12566000,0,36592000,36592000,None
2017-12-31,USD,667187000,141645000,478827000,188360000,46735000,30950000,0,0,44596000,0,141645000,20000,46715000,0,2139000,None,None,None,0,0,0,13646000,-2458000,0,30950000,30950000,None
2017-09-30,USD,680701000,140587000,488277000,192424000,52548000,33721000,0,0,50382000,0,140587000,711000,51837000,0,2166000,None,None,None,0,0,0,16661000,0,0,33721000,33721000,None
2017-06-30,USD,681471000,147858000,485364000,196107000,48800000,52960000,0,0,46380000,0,147858000,551000,48249000,0,2420000,None,None,None,0,0,0,-6580000,-7624000,0,52960000,52960000,None
2017-03-31,USD,679304000,145335000,488502000,190802000,45514000,29494000,0,0,43349000,0,145335000,47000,45467000,0,2165000,None,None,None,0,0,0,13855000,0,0,29494000,29494000,None
2016-12-31,USD,608123000,134800000,435667000,172456000,37867000,24085000,0,0,35767000,0,134800000,211000,37656000,0,2100000,None,None,None,0,0,0,11682000,0,0,24085000,24085000,None
2016-09-30,USD,624848000,135112000,446518000,178330000,43616000,27371000,0,0,41470000,0,135112000,398000,43218000,0,2146000,None,None,None,0,0,0,14099000,0,0,27371000,27371000,None
2016-06-30,USD,634006000,136005000,455556000,178450000,42750000,26067000,0,0,40450000,0,123765000,305000,44245000,0,2300000,None,None,None,0,64794000,0,14383000,-83417000,0,26067000,26067000,None
2016-03-31,USD,633172000,207825000,458379000,174793000,-33097000,-44728000,0,0,-35456000,0,143031000,-65000,-33032000,0,2359000,None,None,None,0,64794000,0,9272000,0,0,-44728000,-44728000,None
2015-12-31,USD,610346000,134805000,437179000,173167000,38307000,23947000,0,0,36149000,0,124483000,-55000,38362000,0,2158000,None,None,None,0,0,0,12202000,0,0,23947000,23947000,None
2015-09-30,USD,641904000,139986000,460892000,181012000,40022000,24291000,0,0,37835000,0,139986000,-1004000,41026000,0,2187000,None,None,None,0,0,0,13544000,0,0,24291000,24291000,None
2015-06-30,USD,677540000,143931000,485734000,191806000,46985000,28045000,0,0,44602000,0,143931000,-890000,47875000,0,2383000,None,None,None,0,64794000,0,16557000,-8748000,0,28045000,28045000,None
