fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2020-06-30,USD,17982000,None,None,None,None,9768000,None,None,9928000,None,4149000,None,None,2835000,13042000,160000,29835000,16793000,None,None,None,160000,None,None,9768000,9768000,None
2020-03-31,USD,21134000,None,17719000,18949000,None,-17263000,None,None,-17254000,None,3692000,None,-17254000,6264000,15534000,9000,31448000,15914000,None,None,None,9000,None,None,-17263000,-17263000,None
2019-12-31,USD,21580000,11321000,17418000,19206000,None,9660000,None,None,9843000,None,3758000,None,9843000,6922000,15044000,183000,28536000,13492000,None,None,None,183000,None,None,9660000,9660000,None
2019-09-30,USD,19847000,10375000,17121000,17850000,None,9034000,None,None,9053000,None,3414000,None,9053000,6419000,15124000,19000,28269000,13145000,None,None,None,19000,None,None,9034000,9034000,None
2019-06-30,USD,21675000,11605000,19024000,19326000,9973000,9755000,None,None,9973000,None,4052000,None,9973000,7021000,16675000,218000,29993000,13318000,None,None,None,218000,None,None,9755000,9755000,None
2019-03-31,USD,29897000,5518000,17314000,12583000,8639000,8543000,None,None,8639000,None,3890000,None,8639000,1687000,15740000,96000,27986000,12246000,None,None,None,96000,None,None,8543000,8543000,None
2018-12-31,USD,14526000,4464000,18473000,14526000,-4464000,10019000,0,0,10062000,0,4464000,None,10062000,1687000,-14525000,None,None,None,0,0,0,43000,0,0,10019000,10019000,None
2018-09-30,USD,13984000,3791000,3792000,13984000,-3791000,9957000,0,0,10193000,0,3791000,None,10193000,1687000,-13984000,None,None,None,0,0,0,236000,0,0,9957000,9957000,None
2018-06-30,USD,13636000,4247000,4246000,13636000,-4247000,9303000,0,0,9389000,0,4247000,None,-4247000,1687000,-13636000,None,None,None,0,0,0,86000,0,0,9303000,9303000,None
2018-03-31,USD,13137000,3738000,3738000,13137000,-3738000,9318000,0,0,9399000,0,3738000,None,-3738000,0,-13137000,None,None,None,0,0,0,81000,0,0,9318000,9318000,None
2017-12-31,USD,25220000,3892000,3892000,46348000,-4660000,6183000,0,0,6212000,25000,3892000,-768000,-3892000,0,-10872000,None,None,None,0,0,0,29000,-768000,0,6183000,6183000,None
2017-09-30,USD,28551000,3614000,3614000,0,-3614000,11058000,0,0,11112000,0,3614000,None,-3614000,0,-14726000,None,None,None,0,0,0,54000,0,0,11058000,11058000,None
2017-06-30,USD,22643000,3671000,3671000,0,-3671000,6713000,0,0,6740000,-25000,3671000,None,-3671000,0,-10411000,None,None,None,0,0,0,27000,0,0,6713000,6713000,None
2017-03-31,USD,21127000,3793000,3793000,0,-3793000,6453000,0,0,6546000,25000,3793000,None,-3793000,0,-10339000,None,None,None,0,0,0,68000,0,0,6478000,6453000,None
2016-12-31,USD,30101000,-2040000,3827000,30101000,32141000,8065000,0,0,9869000,656000,-2040000,None,32141000,0,10898000,None,None,None,14417000,0,0,814000,0,-334000,9055000,8065000,None
2016-09-30,USD,10196000,3918000,3918000,10196000,6278000,18442000,0,0,7840000,1299000,3918000,None,6278000,0,-11758000,None,None,None,0,0,0,161000,0,1866000,7679000,18442000,None
2016-06-30,USD,18929000,3219000,3219000,0,-3219000,9981000,0,0,7295000,1288000,3219000,None,-3219000,0,-10514000,None,None,None,0,0,0,3000,0,2689000,7292000,8693000,None
2016-03-31,USD,15006000,9329000,3462000,15006000,5677000,6425000,0,0,5677000,1289000,9329000,None,5677000,0,8525000,None,None,None,0,0,0,-748000,0,0,6425000,5470000,None
2015-12-31,USD,21206000,9293000,3361000,20924000,11631000,11052000,0,0,11631000,2175000,9293000,None,11631000,0,8756000,None,None,None,0,0,0,579000,0,6985000,11052000,8877000,None
2015-09-30,USD,23916000,10975000,3506000,23916000,12941000,11710000,0,0,12941000,2331000,10975000,None,12941000,0,8707000,None,None,None,0,0,0,1231000,0,0,11710000,9379000,None
2015-06-30,USD,21012000,10108000,3226000,22131000,12023000,11263000,0,0,12023000,2296000,10108000,None,12023000,0,8701000,None,None,None,0,0,0,760000,0,0,11263000,8967000,None
