fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2019-12-31,USD,46108000000,2252000000,None,674000000,32128000000,13526000000,None,5952000000,188000000,19640000000,4373000000,10825000000,1502000000,3544000000,20266000000,838000000,2287000000,-5590000000,4966000000,26458000000,33000000,449000000,566000000,5967000000,6772000000,4184000000,4353000000,None,None,None,None,None,-785000000,None,531000000,None,19650000000,1022000000,6772000000,189000000,11862000000,None,None,None,73000000,None,4219000000,None,2135000000
2018-12-31,USD,44441000000,2607000000,None,616000000,29907000000,13952000000,None,4457000000,188000000,19839000000,4872000000,10764000000,4950000000,3445000000,18447000000,561000000,2031000000,-5311000000,4133000000,21865000000,87000000,581000000,712000000,5970000000,6587000000,4284000000,4424000000,None,None,None,None,None,-820000000,None,3896000000,None,22576000000,None,6587000000,267000000,11460000000,None,None,None,56000000,None,4297000000,None,2139000000
2017-12-31,USD,43262000000,2622000000,None,647000000,27913000000,14819000000,1099000000,300000000,188000000,19594000000,4954000000,11199000000,5445000000,4526000000,16273000000,317000000,738000000,-4345000000,3804000000,21939000000,237000000,2858000000,1102000000,7883000000,6709000000,5059000000,5419000000,None,None,None,None,None,-647000000,None,369000000,None,21323000000,None,6682000000,327000000,11640000000,None,None,None,29000000,None,5789000000,None,2148000000
2016-12-31,USD,39499000000,1996000000,None,688000000,25602000000,13395000000,918000000,671000000,192000000,19925000000,4356000000,9501000000,1663000000,3644000000,15407000000,135000000,1003000000,-5187000000,4743000000,21940000000,227000000,1942000000,1953000000,7293000000,5800000000,4347000000,4446000000,None,None,None,None,None,-1559000000,None,349000000,None,17559000000,None,5800000000,345000000,10195000000,None,None,None,24000000,None,5853000000,None,2154000000
2015-12-31,USD,41356000000,2337000000,None,1251000000,26875000000,14481000000,965000000,7127000000,269000000,20476000000,4538000000,9671000000,1049000000,2717000000,15844000000,278000000,1149000000,-4865000000,5276000000,22760000000,322000000,2517000000,1633000000,10324000000,5985000000,4757000000,4342000000,None,None,None,None,None,-2581000000,None,None,None,None,None,5985000000,None,None,None,None,None,1175000000,None,6466000000,None,2230000000
