fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2020-06-30,USD,6519000,None,None,None,None,2995000,None,None,2995000,None,3634000,None,None,None,15392000,None,55140000,39748000,None,None,None,None,None,None,2995000,2995000,None
2020-03-31,USD,-143675000,None,29242000,42358000,None,-147247000,None,None,-147247000,None,3710000,None,38786000,None,18953000,None,65926000,46973000,None,None,None,None,None,None,-147247000,-147247000,None
2019-12-31,USD,3935000,3649000,28613000,39869000,54420000,286000,None,None,286000,None,3747000,None,36220000,None,18200000,None,64052000,45852000,None,None,None,None,-54134000,None,286000,286000,None
2019-09-30,USD,10816000,3748000,30836000,39482000,54469000,7068000,None,None,7068000,None,3847000,None,31359000,None,18735000,None,65364000,46629000,None,None,None,None,-47401000,None,7068000,7068000,None
2019-06-30,USD,28761000,4932000,27050000,39466000,52045000,23829000,None,None,23829000,None,5030000,None,34534000,None,17511000,None,65198000,47687000,None,None,None,None,-28216000,None,23829000,23829000,None
2019-03-31,USD,61410000,4354000,24504000,36906000,48174000,31845000,None,None,31845000,None,4377000,None,32552000,None,15622000,None,-707000,40768000,None,None,None,None,-16329000,None,31845000,31845000,None
2018-12-31,USD,64041000,18337000,28494000,64041000,45704000,-1178000,None,None,-1178000,None,18337000,None,45704000,None,-14217000,None,None,None,None,None,None,0,-46882000,None,-1178000,-1178000,None
2018-09-30,USD,66034000,18968000,18968000,66034000,47066000,28029000,None,None,28029000,None,18968000,None,47066000,None,-14903000,None,None,None,None,None,None,0,-19037000,None,28029000,28029000,None
2018-06-30,USD,63591000,18467000,18467000,63591000,45124000,13250000,None,None,13250000,None,18467000,None,45124000,None,-13576000,None,None,None,None,None,None,0,-31874000,None,13250000,13250000,None
2018-03-31,USD,61489000,16987000,16987000,61489000,44502000,20627000,0,0,20627000,0,16987000,None,44502000,0,-12560000,None,None,None,0,-306000,0,0,-23875000,0,20627000,20627000,None
2017-12-31,USD,64753000,-120000,18353000,-1709000,-1589000,5834000,0,0,5834000,0,-120000,None,46400000,0,12432000,None,None,None,0,-444000,0,0,-24365000,0,-25954000,5834000,None
2017-09-30,USD,66334000,-703000,18345000,-249000,454000,31787000,0,0,31787000,0,-703000,None,47989000,0,13832000,None,None,None,0,252000,0,0,2552000,0,3006000,31787000,None
2017-06-30,USD,66711000,19176000,19176000,66711000,47535000,28781000,0,0,28781000,0,19176000,None,47535000,0,14215000,None,None,None,0,-84000,0,0,-18754000,0,28781000,28781000,None
2017-03-31,USD,66296000,68154000,14945000,279862000,211708000,8052000,0,0,8052000,0,68154000,None,51351000,0,14061000,None,None,None,0,-336000,0,0,-193338000,0,18370000,8052000,None
2016-12-31,USD,68071000,0,17246000,0,0,11290000,0,0,11290000,0,0,None,50825000,0,14473000,None,None,None,0,0,0,0,0,0,0,11290000,None
2016-09-30,USD,69026000,0,15051000,0,0,41114000,0,0,41114000,0,0,None,53975000,0,14438000,None,None,None,0,0,0,0,0,0,0,41114000,None
2016-06-30,USD,76469000,0,20912000,0,0,0,0,0,0,0,0,None,55557000,0,16793000,None,None,None,0,0,0,0,0,0,0,0,None
2016-03-31,USD,85335000,105638000,23402000,379745000,274107000,-44526000,0,0,-44526000,0,105638000,None,61933000,0,17315000,None,None,None,0,-235000,0,0,-318633000,0,-44526000,-44526000,None
2015-12-31,USD,94324000,0,26898000,0,0,0,0,0,0,0,0,None,67426000,0,19335000,None,None,None,0,0,0,0,0,0,0,0,None
2015-09-30,USD,98420000,0,27094000,0,0,-6390000,0,0,-6390000,0,0,None,71326000,0,21764000,None,None,None,0,0,0,0,0,0,0,-6390000,None
2015-06-30,USD,101666000,0,28244000,0,0,6390000,0,0,6390000,0,0,None,73422000,0,22436000,None,None,None,0,0,0,0,0,0,0,6390000,None
