fiscalDateEnding,reportedCurrency,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInOperatingActivities,netIncome,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents
2020-03-31,USD,None,0,None,None,659653000,484887000,-844000,-612443000,-116064000,2427000,-482460000,None,None,-121781000,-52141000,None,None,236613000,0,None,None,None
2019-03-31,USD,None,0,None,None,342250000,153532000,-9908000,-249828000,71946000,20900000,-132632000,None,None,-127980000,-50830000,None,-3210000,43025000,0,None,None,None
2018-03-31,USD,None,0,None,None,-102962000,-254732000,-522000,131721000,87029000,9066000,263798000,None,-1284000,-131502000,-19746000,None,-1260000,40976000,0,None,None,None
2017-03-31,USD,None,0,None,None,-447701000,-650015000,-7883000,501453000,18370000,-7598000,642417000,None,1063000,-156513000,-37918000,None,15811000,100565000,0,None,None,None
2016-03-31,USD,None,0,None,None,-170447000,-425941000,-5876000,269187000,-44526000,10488000,436194000,None,-118000,-187181000,-62437000,None,10078000,194388000,0,None,None,None
