fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2020-06-30,USD,39703660,10164479,None,None,16582680,23120980,54655,537000,7444,-203850608,1012530,4497422,54655,7891203,12367234,None,3337632,None,12991010,11996094,None,8458979,None,1353829,1956194,2143607,4264909,None,None,None,None,None,None,None,54655,None,27707566,1705932,None,None,4215446,None,None,None,None,None,None,None,None
2020-03-31,USD,45279491,10645572,None,1008885,12063556,33215935,112530,1366110,7426,-192587895,112530,4497422,1604655,10506021,10586976,2130819,2130819,None,11435192,15334099,None,18072941,None,1298148,None,2521045,7090047,None,None,7426,None,-192587895,-5250,None,3367206,None,29945392,1816317,390,1364050,1476580,None,None,None,225801654,45279491,10506021,None,73732288
2019-12-31,USD,47840517,11127562,None,1127322,11803273,36037244,112530,1360292,6235,-182314526,112530,7640622,1654655,8810636,10209747,2153182,2153182,None,11667416,13876710,None,17269060,None,1877655,None,2061097,6696273,None,None,6235,None,-182314526,-5250,None,3528207,None,33963807,1925617,1540,1480996,1593526,None,None,None,218350785,47840517,8810636,None,61829508
2019-09-30,USD,52841145,11610001,None,1011597,12541673,40299472,112530,1396183,6216,-176630400,112530,7640622,1704655,12121914,10834691,2212334,2212334,None,11583231,18308482,None,21048849,None,2660902,None,2514069,7226174,None,None,6216,None,-176630400,-5250,None,3698809,None,34532663,2043050,2680,1594452,1706982,None,None,None,216928906,52841145,12121914,None,61633809
2019-06-30,USD,47089125,12101441,None,2062427,13280339,33808786,112530,1409697,4816,-169630649,112530,7640622,1754655,4092689,11461879,2334037,2334037,None,11501412,11971882,None,14066723,None,2902280,None,2914486,7718145,None,None,4816,None,-169630649,-5250,None,3873768,None,35117243,2151331,3810,1705930,1818460,None,None,None,203439869,47089125,4092689,None,47638109
2019-03-31,USD,52662497,12591574,None,3087333,12883442,39779055,112530,978248,4796,-161895062,112530,7640622,1750000,9190077,11397027,2969688,2458924,None,11287983,17493358,None,19546859,None,1843662,1373885,3372286,7449091,None,None,4796,None,-161895062,-5250,None,3648960,None,35169139,1884649,1373885,None,1486415,None,None,None,201674571,52662497,9190077,None,47442414
2018-12-31,USD,58358047,13210596,None,2078413,11666230,46691817,112530,1011246,4781,-153004370,112530,7640622,1854655,19271642,11553700,2583134,2583134,None,9867921,25784253,None,25840599,None,1155166,None,3279032,7959320,None,None,4781,None,-153004370,-5250,None,1854655,None,32573794,None,None,None,112530,None,None,None,199696656,58358047,19271642,None,47291358
2018-09-30,USD,70229402,13829619,None,1252007,12402669,57826733,485002,1014707,4781,-140193613,485002,7640622,1854655,32034584,11883641,2672033,2672033,None,9203278,37701228,None,36356492,0,1195959,34026,3218678,8196901,0,0,4781,0,-140193613,-5250,None,1854655,None,32528174,None,34026,None,519028,None,None,None,198020815,70229402,32034584,None,47291358
2018-06-30,USD,39354427,14448642,None,391041,13955607,25398820,485002,22075,3370,-131318330,485002,7640622,54655,4422059,11136584,2493240,493240,None,8542250,8668258,None,3309556,1016000,1245318,2334021,2609840,8621269,0,0,3370,0,-131318330,-5229,None,54655,None,30686169,None,2334021,None,2819023,None,None,None,156719009,39354427,4422059,None,33390130
2018-03-31,USD,43781272,15067664,None,543510,10334502,33446770,485002,12043,3369,-121615959,485002,7640622,54655,10062975,7390597,2488544,488544,None,7091762,13926569,None,10738484,1013000,980843,2458903,2339241,4890010,0,0,3369,0,-121615959,-5229,None,54655,None,29854703,None,2458903,None,2943905,None,None,None,155064589,43781272,10062975,None,33389410
