fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2019-12-31,USD,291250000,214390000,88090000,203160000,-11775000,-13855000,None,None,-13834000,-983000,105205000,-545000,-11230000,109185000,2059000,1540000,46000,-2321000,None,None,None,1004000,-283000,None,-14838000,-30218000,14435000
2018-12-31,USD,195520000,128512000,67847000,127673000,-1585000,10182000,0,None,-2544000,-2362000,117251000,-746000,-839000,9342000,959000,-10364000,329000,-871000,None,1919000,None,-10364000,-2753000,None,7820000,4986000,-4466000
2017-12-31,USD,81372000,84338000,7757000,73615000,-10187000,-18352000,0,None,-10471000,-1484000,80739000,335000,-10522000,2527000,83000,9723000,244000,122000,-303000,1072000,None,9365000,-1143000,None,-19836000,-18352000,None
2016-12-31,USD,57664000,70226000,52436000,57664000,-58000,-2396000,0,None,-11623000,-10007000,68890000,2399000,-2457000,1336000,-122000,780000,73000,73000,None,1072000,None,780000,-9239000,None,-12403000,-2396000,None
2015-12-31,USD,54788000,60487000,41442000,54788000,-5630000,-1190000,0,None,-9978000,10852000,59688000,-4279000,-1351000,799000,-122000,2066000,-3362000,None,None,1072000,None,2066000,-8627000,None,-12044000,-1190000,None
