fiscalDateEnding,reportedCurrency,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInOperatingActivities,netIncome,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents
2020-06-30,USD,-610000,19043000,-610000,-454000,-572000,-6114000,-1604000,14406000,-8918000,26762000,33486000,3024000,11595000,-3938000,-12000,1000,10536000,-3450000,156000,11675000,None,26762000
2020-03-31,USD,-3373000,-5127000,-3373000,-1383000,26024000,21213000,-163000,8547000,-178240000,22140000,4300000,5441000,11430000,-4725000,77000,59000,-7751000,174027000,1990000,-3290000,None,22140000
2019-12-31,USD,1862000,477000,9909000,11734000,10158000,-6986000,-627000,-3848000,-9022000,4874000,1951000,-282000,9775000,-4128000,-12389000,-243000,-241000,979000,1511000,267000,None,4874000
2019-09-30,USD,-13193000,793000,-13193000,-11715000,2244000,-22000,521000,-615000,-6591000,-4960000,8255000,75000,9701000,-2791000,525000,147000,2609000,1449000,1478000,2681000,None,-4960000
2019-06-30,USD,-11804000,5244000,-11804000,-9875000,305000,350000,104000,-195000,-329000,770000,12224000,-2220000,6342000,0,-59000,34000,3273000,-202000,1929000,3355000,None,770000
2019-03-31,USD,-2176000,-670000,-13743000,-9831000,6682000,4591000,249000,4585000,568000,-6883000,2269000,-23000,5632000,-2791000,451000,-335000,-6851000,3491000,1736000,-6394000,None,-6883000
2018-12-31,USD,-2176000,22000,-18799000,-17388000,-1317000,-3404000,-127000,-1910000,2717000,-16239000,5964000,-591000,5108000,-2791000,831000,17000,-343000,259000,1411000,-1582000,None,-16239000
2018-09-30,USD,-2176000,-2659000,-1095000,1901000,5283000,20211000,-1196000,4129000,2006000,22407000,3291000,-120000,4780000,-1675000,17799000,8000,1350000,-11100000,2996000,10390000,None,22407000
2018-06-30,USD,-2176000,2198000,-4322000,-2450000,-275000,-349000,-60000,-3299000,8932000,3164000,7835000,-111000,1967000,-14000,-14000,-103000,1126000,-3837000,1872000,-1211000,None,3164000
2018-03-31,USD,None,972000,-3883000,-1220000,1285000,4056000,105000,7553000,-5835000,4602000,4429000,-542000,1694000,-1675000,2666000,-54000,-1908000,6490000,2663000,1704000,None,4602000
2017-12-31,USD,None,391000,-21484000,-19722000,10374000,10013000,-362000,852000,-7982000,-10104000,1367000,-115000,1303000,1000,-55310000,-205000,52000,10803000,1762000,-2828000,None,-10104000
2017-09-30,USD,None,3601000,-1344000,0,-58000,57000,22000,-625000,-2258000,4698000,5985000,-310000,604000,-240000,93000,0,2880000,3275000,1344000,1073000,None,4698000
2017-06-30,USD,None,-3551000,-186000,129000,-66000,-3597000,-835000,1520000,-7231000,-2300000,1483000,418000,602000,-2696000,-2696000,0,1807000,10283000,315000,962000,None,-2300000
2017-03-31,USD,None,8893000,-144000,15000,-58000,-51007000,742000,69000,-2723000,-40571000,10580000,69000,468000,-52375000,-51749000,0,845000,3028000,159000,845000,None,-40571000
2016-12-31,USD,1375000,5724000,-2082000,0,10278000,150000,-154000,-1937000,-1634000,4489000,6421000,62812000,359000,0,-43812000,-205000,234000,-54995000,2082000,-5845000,None,4489000
2016-09-30,USD,None,10949000,-3823000,0,None,-62000,-55000,None,-1092000,-6830000,-2945000,7665000,271000,-7000,0,0,0,-82422000,3823000,-158000,None,-6830000
2016-06-30,USD,1375000,-107000,1040000,0,None,-42194000,309000,None,-1279000,-36006000,6634000,23071000,272000,-44109000,50000,0,329000,928000,265000,-1377000,None,-36006000
2016-03-31,USD,None,-4111000,-70000,0,None,1556000,-425000,None,-8398000,72166000,70680000,130202000,272000,0,1981000,0,0,-1612000,70000,1295000,None,72166000
2015-12-31,USD,-5500000,2725000,-7637000,0,10278000,5858000,4839000,-1427000,2676000,23022000,22454000,None,799000,0,0,-205000,-250000,23515000,2137000,None,None,None
2015-09-30,USD,None,2735000,-7000000,0,None,5908000,4914000,None,54000,None,-3184000,None,0,0,0,0,0,None,1500000,None,None,None
2015-06-30,USD,-5500000,25169000,-5726000,0,None,5228000,469000,None,1793000,-3839000,-3341000,42239000,399000,0,4759000,0,0,-72930000,226000,-11000,None,-3839000
