fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2020-06-30,USD,0,5769886,None,None,-5750774,-5770801,2816749,None,-5770801,None,2953137,None,-5769886,None,2317,None,None,-2317,None,None,None,None,1402,None,-5770801,-5770801,None
2020-03-31,USD,0,4971456,None,None,-4948707,-4948707,2322905,None,-4948707,None,2648551,22749,-4971456,None,None,None,25742,25742,None,None,None,None,-2993,None,-4948707,-4948707,None
2019-12-31,USD,0,21546174,None,None,-5156284,-5156284,10722207,None,-5156284,None,10823967,36054,-5192338,None,None,None,50919,50919,None,None,None,None,-14865,None,-5156284,-5156284,None
2019-09-30,USD,0,5362465,None,None,-5348967,-5251473,2828787,None,-5251473,None,2533678,110992,-5362465,None,None,None,91321,91321,None,None,None,None,19671,None,-5251473,-5251473,None
2019-06-30,USD,0,11165720,None,None,-11041507,-11041507,4246244,None,-11041507,None,6919476,124213,-11165720,None,None,None,143884,143884,None,None,None,None,-19671,None,-11041507,-11041507,None
2019-03-31,USD,0,-8176918,None,None,-7968705,-7968705,-3946220,None,-7968705,None,-4230698,208213,-8176918,None,None,None,208210,185143,None,None,None,None,23070,None,-7968705,-7968705,None
2018-12-31,USD,0,-8698538,0,0,-8496286,-8496286,-5312378,0,-8496286,0,-3386160,202252,-8698538,0,-987,None,None,None,0,0,0,0,202252,0,-8496286,-8496286,None
2018-09-30,USD,0,-4107362,0,0,-3965511,-3965511,-2377916,0,-3965511,0,-1729446,141851,-4107362,0,-987,None,None,None,0,0,0,0,141851,0,-3965511,-3965511,None
2018-06-30,USD,0,-4916106,0,0,-4835490,-4835490,-2688159,0,-4835490,0,-2227947,80616,-4916106,0,-987,None,None,None,0,0,0,0,80616,0,-4835490,-4835490,None
2018-03-31,USD,0,-3991001,0,0,-3983604,-3983604,-2073971,0,-3983604,0,-1917030,7397,-3991001,0,-987,None,None,None,0,0,0,0,7397,0,-3983604,-3983604,None
2017-12-31,USD,0,-9614103,0,0,16664519,-12821127,1776000,0,-14194431,0,4207000,None,-19415833,0,-362982,None,None,None,0,0,0,0,-246304,0,16662718,16662718,None
2017-09-30,USD,0,-3359822,0,0,3241619,-3478025,-2057421,0,3241619,0,-1302401,-118203,3359822,0,120000,None,None,None,0,0,0,0,0,0,3241619,-3478025,None
2017-06-30,USD,0,677864,0,0,-677890,-678192,-796,0,-678192,0,678660,-26,-677864,0,302,None,None,None,0,0,0,0,0,0,-678192,-678192,None
2017-03-31,USD,0,925893,0,0,-925426,-926272,206024,0,-926272,0,719869,467,-925893,0,846,None,None,None,0,0,0,0,0,0,-926272,-926272,None
2016-12-31,USD,0,6699844,0,0,-6699844,-7402463,1799000,0,-6699562,0,2136000,None,-7401074,238127,-242982,None,None,None,0,1036467,0,0,282,0,-6699562,-6699562,None
2016-09-30,USD,726291,2730500,0,726291,-2006590,-2005904,2165728,0,-2005904,0,512727,-2381,-2004209,52045,-686,None,None,None,0,0,0,0,0,0,-2005904,-2005904,None
2016-06-30,USD,726291,2834175,0,726291,-2105135,-2104721,1814940,0,-2104721,0,953582,2749,-2107884,65653,-414,None,None,None,0,0,0,0,0,0,-2104721,-2104721,None
2016-03-31,USD,726291,2888899,None,726291,-2160502,-2160394,1829062,None,-2160394,None,987248,2106,-2162608,72589,-108,None,None,None,None,None,None,None,None,None,-2160394,-2160394,None
2015-12-31,USD,0,2569161,0,0,-2569161,-3667697,1957967,0,-3667697,0,611194,None,-2569161,351403,-994529,None,None,None,0,1036467,0,0,-1098536,0,-3667697,-3667697,None
2015-09-30,USD,725124,3533086,None,725124,-2796202,-2793980,2420220,None,-2793980,None,1023848,11760,-2807962,89018,-2222,None,None,None,None,None,None,None,None,None,-2793980,-2793980,None
2015-06-30,USD,726292,4235484,None,726292,-3499218,-3496881,2795858,None,-3496881,None,1345624,9974,-3509192,94002,-2337,None,None,None,None,None,None,None,None,None,-3496881,-3496881,None
