fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2020-06-30,USD,14791229,118600,None,None,3572858,11218371,None,530054,1062,-86970020,525357,7647267,10941,5880861,3047501,None,None,None,658555,6355866,None,3452504,None,None,None,None,434466,None,None,None,None,None,None,None,510941,None,8435363,None,None,525357,525357,None,None,None,None,None,None,None,None
2020-03-31,USD,16140378,118600,None,624520,2051430,14088948,None,264472,1011,-81199219,None,7647267,66466,7007260,1780436,None,None,None,176265,7631780,None,6441681,None,None,None,None,1515964,None,None,1011,None,-81199219,None,None,685066,None,8508598,535466,None,270994,270994,None,None,None,95287156,16140378,7007260,None,10101034
2019-12-31,USD,21465511,118600,None,807356,3095195,18370316,None,263392,1010,-76250512,326282,7647267,20674,12077640,2768913,None,None,None,193974,12884996,None,10723049,None,None,None,None,2505521,None,None,1010,None,-76250512,None,None,739274,None,8580515,589674,None,326282,326282,None,None,None,94619818,21465511,12077640,None,10095176
2019-09-30,USD,25541832,118600,None,972064,2676770,22865062,118600,227872,1010,-71094228,264330,7647267,23202,16121903,2412440,None,None,None,658796,17093967,None,15099195,None,None,None,None,29569,None,None,1010,None,-71094228,None,None,523202,None,8447865,None,None,264330,264330,None,None,None,93958280,25541832,16121900,None,10000000
2019-06-30,USD,32801291,118600,None,792230,5248780,27552511,None,226421,1010,-65842755,311544,7647267,568965,23488195,4937236,None,None,None,186034,24280425,None,19905244,None,None,None,None,4710815,None,None,1010,None,-65842755,None,None,687565,None,8520866,None,None,311544,311544,None,None,None,93394256,32801291,23488195,None,10095176
2019-03-31,USD,41016540,118600,None,778738,3230160,37786380,None,164629,1009,-54801248,245242,7647267,30250,31831427,2984918,164629,164629,None,210257,32610165,None,30139113,None,None,245242,None,2820289,None,None,1009,None,-54801248,None,None,548851,None,8406375,None,None,245242,245242,None,None,None,92586619,41016540,31831427,None,10087363
2018-12-31,USD,50663419,118600,None,1075021,5580261,45083158,None,None,1009,-46832543,None,7647267,20380,41671284,5580261,None,None,None,130867,42746305,None,37435891,None,None,None,None,5580261,None,None,1009,None,-46832543,None,None,138980,None,7917114,None,None,None,None,None,None,None,91914692,50663419,41671284,None,10087363
2018-09-30,USD,55260687,118600,None,1144094,2154957,53105730,0,1560000,1005,-38336257,None,7647267,34028,46185410,2154957,None,None,None,131288,47329504,None,45458463,0,None,0,0,2154957,0,0,1005,0,-38336257,0,None,152628,None,7931183,None,None,None,None,None,None,None,91440982,55260687,46185410,None,10052988
2018-06-30,USD,16788416,118600,None,571173,2731918,14056498,0,1871000,750,-34370746,None,7647267,40528,8343773,2731918,None,None,None,67075,8914946,None,6409231,0,None,0,0,2731918,0,0,750,0,-34370746,0,None,159128,None,7873470,None,None,None,None,None,None,None,48426494,16788416,8343773,None,7497433
2018-03-31,USD,21043581,118600,None,826429,2478021,18565560,0,2152000,74974,-29535256,None,7647267,16148,12368625,2478021,None,None,None,66512,13195054,None,10918293,0,None,0,0,2478021,0,0,74974,0,-29535256,0,None,134748,None,7848527,None,None,None,None,None,None,None,48025842,21043581,12368625,None,7497433
