fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2019-12-31,USD,2836000,74619000,9243000,-6407000,-71604000,-97039000,38029000,None,-97039000,None,26847000,None,-71783000,None,22268000,0,1164000,-21104000,None,None,None,None,-4152000,None,-97039000,-97039000,None
2018-12-31,USD,2166000,39917000,7510000,-5344000,-40555000,-47907000,19077000,None,-47907000,None,13330000,None,-37751000,None,5231000,0,297000,-5858000,None,None,None,None,-4298000,None,-47907000,-47907000,None
