fiscalDateEnding,reportedCurrency,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInOperatingActivities,netIncome,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents
2020-03-31,USD,31717000,3602000,31717000,None,None,-2584000,-2584000,-343000,-18098000,11548000,-17558000,None,708000,None,None,-1809000,-708000,-1064000,1683000,None,None,None
2019-03-31,USD,None,1214000,8077000,None,None,None,-2584000,-319000,None,None,-9584000,None,None,None,None,None,None,-292000,0,None,None,None
