fiscalDateEnding,reportedCurrency,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInOperatingActivities,netIncome,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents
2019-12-31,USD,-70430000,2111000,-70430000,None,62000000,126339000,-2332000,1220000,-97039000,-173000,-55986000,None,3167000,None,None,-5421000,-96000,22493000,13395000,None,None,None
2018-12-31,USD,-4742000,18000,-4742000,None,37215000,37414000,-149000,929000,-47907000,-1151000,-33780000,None,2121000,None,None,523000,26000,7194000,2038000,None,None,None
