fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2020-06-30,USD,745174000,157484000,None,10035000,374914000,370260000,None,23529000,1000,-1030552000,77940000,55053000,47271000,245406000,195774000,None,None,-9000,9380000,449102000,None,157723000,49943000,39115000,78228000,104603000,172245000,None,None,1000,None,-1030552000,None,None,74155000,None,296072000,30068000,78228000,100912000,179140000,None,None,None,1400820000,745174000,295349000,None,143129409
2020-03-31,USD,787719000,282112000,None,8656000,391355000,396364000,None,34886000,1000,-854801000,74924000,55053000,71917000,115374000,214152000,None,None,None,9855000,340756000,None,59199000,0,104872000,77812000,111854000,179266000,None,None,1000,None,-854801000,None,None,99943000,None,446963000,31303000,77812000,99391000,177203000,None,None,None,1251164000,787719000,115374000,None,130251440
2019-12-31,USD,771201000,291212000,None,6626000,376444000,394757000,None,39830000,1000,-794054000,64993000,55053000,75985000,147449000,208118000,None,None,None,10380000,309533000,None,48492000,245000,38864000,77455000,116349000,168288000,None,None,1000,None,-794054000,None,None,105023000,None,461668000,32517000,77455000,90871000,168326000,None,None,None,1188810000,771201000,147694000,None,121674568
2019-09-30,USD,795220000,300312000,None,7754000,327658000,467562000,1752000,32142000,1000,-699571000,75699000,55053000,97907000,122886000,223148000,None,None,6000,12799000,299008000,None,112197000,22727000,29654000,None,115987000,191006000,None,None,1000,None,-699571000,None,None,128048000,None,496212000,33695000,None,102758000,104510000,None,None,None,1167126000,795220000,145613000,None,118863735
2019-06-30,USD,823528000,309413000,None,28606000,304172000,519356000,3029000,40316000,1000,-644986000,88485000,55053000,100539000,87212000,185618000,None,None,23000,10903000,316396000,None,154890000,49553000,28888000,None,122137000,145302000,None,None,1000,None,-644986000,None,None,131763000,None,507132000,34849000,None,115525000,118554000,None,None,None,1164318000,823528000,136765000,None,118787301
2019-03-31,USD,890793000,318513000,None,15554000,324414000,566379000,3874000,49584000,1000,-586816000,90497000,55053000,128083000,62741000,202613000,4677000,4677000,-36000,9512000,347233000,None,192813000,105297000,48435000,31304000,115206000,153029000,None,None,1000,None,-586816000,None,None,160482000,None,543560000,35981000,None,117927000,121801000,None,None,None,1153230000,890793000,168038000,None,117122262
2018-12-31,USD,996540000,328153000,None,15724000,360612000,635928000,9637000,56980000,1000,-514395000,94919000,55053000,137036000,104644000,265693000,15000000,None,-261000,8023000,468275000,None,252722000,216996000,16666000,None,114245000,193713000,None,None,1000,None,-514395000,None,None,137036000,None,528265000,None,None,85282000,94919000,None,None,None,1150583000,996540000,321640000,None,116887518
2018-09-30,USD,403826000,0,None,6694000,261285000,142541000,2421000,70099000,1000,-454341000,83886000,0,2492000,162430000,177399000,None,None,-409000,3808000,397526000,None,142541000,227714000,688000,0,0,107300000,0,0,1000,0,-454341000,0,None,2492000,None,6300000,None,None,81465000,83886000,None,None,None,597290000,403826000,390144000,None,57046563
2018-06-30,USD,413781000,0,None,5162000,247857000,165924000,83368000,78613000,1000,-428294000,83437000,0,2638000,163526000,164420000,None,None,-459000,3726000,407417000,None,165924000,238597000,132000,0,0,85807000,0,0,1000,0,-428294000,0,None,2638000,None,6364000,None,None,69000,83437000,None,None,None,594676000,413781000,402123000,None,56913886
2018-03-31,USD,442713000,0,None,8100000,245616000,197097000,94176000,78592000,1000,-394225000,94197000,0,2018000,158171000,151419000,None,None,-550000,3714000,436981000,None,197097000,234858000,35852000,0,0,72827000,0,0,1000,0,-394225000,0,None,2018000,None,5732000,None,None,21000,94197000,None,None,None,591871000,442713000,393029000,None,56857470
