fiscalDateEnding,reportedCurrency,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInOperatingActivities,netIncome,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents
2020-06-30,USD,-3834000,4272000,-3834000,608000,-42745000,-42957000,-2148000,4272000,3996000,21666000,68457000,42610000,8896000,None,-212000,2274000,None,6409000,4442000,None,None,21666000
2020-03-31,USD,-2737000,-11922000,-2737000,3397000,25250000,20205000,-2148000,-1522000,-1303000,9349000,-8119000,-8653000,9105000,None,-5045000,4431000,None,223000,6134000,None,None,9349000
2019-12-31,USD,-7312000,1765000,-7312000,68000,-23750000,-26200000,-200000,4067000,-13659000,13651000,47163000,34860000,9633000,None,-2450000,-243000,17904000,14807000,7380000,None,None,13651000
2019-09-30,USD,-6857000,-2589000,-6857000,207000,-5657000,-8629000,-200000,-5347000,6349000,1986000,17472000,2085000,8915000,None,-2972000,796000,-1199000,1916000,7064000,None,None,1986000
2019-06-30,USD,-5717000,12130000,-5717000,547000,-12603000,-24867000,-1409000,6233000,-8147000,-9808000,20776000,-3784000,8960000,-1313000,-12264000,-2679000,-10677000,14296000,6264000,None,None,-10137000
2019-03-31,USD,-7840000,-18017000,-7840000,224000,6299000,-7061000,-96000,-440000,-3991000,-21498000,-6597000,5641000,8655000,-96000,-13360000,-1287000,10388000,2402000,8064000,None,329000,-21169000
2018-12-31,USD,None,14454000,-6305000,1979000,4041000,-2019000,-564000,789000,-2776000,17320000,25644000,-30176000,10163000,None,-7153000,5494000,12426000,9269000,8284000,None,-1679000,15641000
2018-09-30,USD,37942000,783000,23700000,-5628000,-34567000,-34580000,-564000,-8350000,141000,-7052000,3828000,-8350000,8915000,0,-13000,694000,-13240000,14854000,8614000,-13240000,-1536000,-8588000
2018-06-30,USD,None,11013000,-11277000,-2850000,-2016000,-6955000,-564000,1505000,7198000,-9311000,8921000,1505000,9223000,0,-4939000,-1659000,-22591000,4232000,8427000,-22591000,-2700000,-12011000
2018-03-31,USD,None,-33589000,-4953000,236000,-2131000,-16894000,-1093000,7127000,-1476000,-20571000,1276000,7127000,9554000,0,-13670000,-2223000,16584000,5299000,5189000,16584000,1870000,-18701000
2017-12-31,USD,None,-978000,-8070000,245000,-18073000,-23369000,-413000,8192000,-12384000,-212000,31227000,592000,10009000,0,-5367000,2719000,-29847000,7098000,8315000,24193000,3222000,3010000
2017-09-30,USD,None,47570000,-9787000,-101000,-9185000,-19759000,122000,-13118000,-73782000,4665000,34211000,-13118000,10446000,-36000,-10574000,210000,0,80003000,9686000,-17178000,-6300000,-1635000
2017-06-30,USD,None,-5647000,-8614000,308000,2625000,-7936000,-35000,13713000,12178000,10646000,27196000,13713000,12112000,-35000,-10561000,-1364000,0,2825000,8922000,-6605000,7083000,17729000
2017-03-31,USD,None,-28066000,-11076000,-7169000,5625000,-5383000,-500000,7005000,7753000,-42792000,-26333000,7005000,11852000,0,-10508000,-3491000,0,8893000,3907000,-30257000,894000,-41898000
2016-12-31,USD,None,-35534000,-7057000,218000,-4375000,-10451000,-1776000,17868000,18129000,19010000,36518000,44380000,12313000,0,-7352000,-2059000,52774000,2077000,7275000,26372000,-2774000,16236000
2016-09-30,USD,2000000,-8987000,-14611000,-4571000,-4375000,-15461000,-500000,1499000,12067000,-3566000,26793000,1499000,11251000,0,-11373000,-199000,26402000,1067000,12040000,10375000,6038000,2472000
2016-06-30,USD,None,10259000,-13820000,-4435000,-2375000,-13051000,-500000,-6277000,3422000,-14984000,11887000,-6277000,11779000,-1276000,-10176000,1495000,16027000,5029000,9385000,-13591000,-2083000,-17067000
2016-03-31,USD,4599000,-42758000,-91799000,-86338000,29625000,13338000,None,None,-3792000,-80443000,-1982000,4426000,11376000,0,-16287000,-1806000,29618000,1111000,10060000,29618000,-3394000,-83837000
2015-12-31,USD,None,6116000,-9832000,-1715000,-3488000,-7945000,472000,-28148000,-33433000,45720000,63497000,-42802000,11745000,-472000,-4929000,3470000,12283000,47947000,8117000,37021000,-1608000,44112000
2015-09-30,USD,None,14279000,-9890000,-640000,-6529000,-7700000,-1156000,None,15223000,-7493000,10097000,-2256000,10949000,0,-15000,2137000,0,3316000,9250000,-18328000,2005000,-5488000
2015-06-30,USD,None,31973000,-7839000,14000,-8437000,-22841000,None,None,8848000,39950000,70630000,5281000,10611000,0,-14404000,4832000,0,6901000,7853000,11032000,-2803000,37147000
