fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2020-06-30,USD,966221000,97143000,None,540026000,536603000,422058000,11404000,38960000,308000,361222000,24143000,254754000,8961000,96318000,213212000,26780000,26780000,-39962000,100082000,435580000,None,422058000,None,180206000,233097000,49589000,147472000,None,None,308000,None,361222000,None,None,8495000,None,100082000,55455000,233097000,23435000,267936000,None,None,None,100490000,966221000,96318000,None,30768399
2020-03-31,USD,989208000,101383000,None,133174000,568979000,412829000,10132000,368123000,307000,357366000,19075000,255209000,8857000,74280000,212451000,29735000,29735000,-42947000,100641000,454400000,None,56237000,None,195610000,272010000,51336000,171121000,None,None,307000,None,357366000,None,None,77121000,None,454000,69517000,272010000,8943000,356528000,None,None,None,98103000,989208000,74280000,None,30679476
2019-12-31,USD,995513000,104828000,None,101093000,560420000,427759000,11254000,44047000,307000,358998000,21598000,256835000,10817000,66222000,234041000,32803000,32803000,-32694000,101091000,450215000,261000,66096000,None,225707000,243629000,57193000,157191000,None,None,307000,None,358998000,None,None,81328000,None,1216000,72081000,243629000,15243000,270126000,None,None,None,101148000,995513000,66222000,None,30715959
2019-09-30,USD,1012327000,107897000,None,120489000,573883000,431868000,None,365964000,308000,373559000,19590000,255601000,12077000,54596000,233497000,35736000,35736000,-43626000,106423000,464769000,349000,68370000,None,232191000,264247000,57493000,172183000,None,None,308000,None,373559000,None,None,76589000,None,1048000,66911000,264247000,15745000,340386000,None,None,None,101627000,1012327000,54596000,None,30807548
2019-06-30,USD,1015468000,111695000,None,550918000,581445000,427733000,9281000,42779000,309000,367523000,19323000,256773000,19813000,52097000,231680000,32810000,32810000,-42940000,105018000,453112000,785000,427733000,None,250011000,271832000,57424000,156091000,None,None,309000,None,367523000,None,None,18726000,None,105018000,69100000,271832000,68652000,349765000,None,None,None,102841000,1015468000,52097000,None,30941394
2019-03-31,USD,1036110000,116260000,None,108332000,581540000,447293000,8669000,37822000,315000,375889000,19390000,260760000,23716000,63717000,218341000,30625000,30625000,-40508000,110052000,456280000,2546000,70273000,None,228010000,286417000,56221000,149894000,None,None,315000,None,375889000,None,None,92758000,None,469778000,69578000,286417000,68113000,363199000,None,None,None,111597000,1036110000,63717000,None,31491872
2018-12-31,USD,992417000,119696000,None,102431000,522230000,462737000,8361000,37599000,319000,379890000,18692000,260633000,19514000,84886000,219650000,29469000,29469000,-40290000,107059000,481867000,3648000,82408000,None,238113000,282003000,56437000,152582000,None,None,319000,None,379890000,None,None,23162000,None,403491000,None,282003000,12216000,302580000,None,None,None,122818000,992417000,84886000,None,31922409
2018-09-30,USD,1015038000,124449000,None,131956000,528954000,478352000,9749000,41720000,323000,382367000,22081000,261757000,22419000,69245000,227604000,26548000,26548000,-32668000,107792000,493037000,5584000,92146000,1835000,228692000,279269000,63144000,159336000,486084000,128330000,323000,0,382367000,0,None,28003000,None,414209000,None,279269000,12332000,301350000,None,None,None,128330000,1015038000,69245000,None,32313990
2018-06-30,USD,1070230000,127618000,None,185567000,575792000,484005000,9500000,63335000,323000,392128000,21400000,261885000,12817000,76192000,240312000,26555000,26555000,-35688000,106262000,556324000,5324000,94502000,1911000,229905000,313691000,64660000,150422000,494438000,127242000,323000,0,392128000,0,None,18141000,None,407644000,None,313691000,12289000,335480000,None,None,None,127242000,1070230000,76192000,None,32303638
2018-03-31,USD,1064545000,128821000,None,183772000,569494000,483595000,9214000,59870000,325000,384207000,21746000,261018000,14019000,89031000,231248000,26557000,26557000,-30174000,108045000,547757000,4885000,93756000,1858000,208691000,315629000,66263000,144821000,495051000,129237000,325000,0,384207000,0,None,18904000,None,408743000,None,315629000,13403000,338246000,None,None,None,129237000,1064545000,89031000,None,32467823
