fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2020-06-30,USD,385737000,None,None,None,261843000,123894000,None,None,22401000,34266000,169620000,None,6341000,16354000,None,None,None,16998000,5159000,None,253390000,121295000,236187000,51347000,33738000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-03-31,USD,347861000,2544000,None,None,246343000,101518000,None,None,22401000,27834000,173570000,None,10325000,8338000,19759000,None,None,1083000,5319000,52192000,241225000,98919000,213696000,43854000,33738000,None,19759000,None,None,22401000,55000,27834000,-7632000,None,13595000,None,38305000,None,33738000,226584000,226584000,None,None,None,57777000,347861000,8338000,None,20438366
2019-12-31,USD,377626000,2544000,None,32135000,259232000,118394000,None,26035000,22401000,36020000,175871000,None,5991000,12893000,23588000,None,None,9678000,5476000,58162000,268637000,115795000,232472000,45269000,33738000,None,23588000,None,None,22401000,55000,36020000,-7580000,None,9422000,None,38861000,None,33738000,235644000,235644000,None,None,None,57820000,377626000,12893000,None,20472162
2019-09-30,USD,383335000,2544000,None,30481000,266924000,116411000,None,28152000,22401000,34850000,170172000,None,6504000,36013000,57436000,None,None,8848000,5631000,84490000,238262000,113812000,217517000,48477000,33738000,None,29102000,None,None,22401000,55000,34850000,-7562000,None,9933000,None,38976000,None,33738000,266924000,266924000,None,None,None,57819000,383335000,36013000,None,20479501
2019-06-30,USD,371730000,2544000,None,30253000,258960000,112770000,None,33947000,22401000,36342000,168594000,None,7315000,11450000,50785000,None,None,4577000,5785000,65594000,244968000,110171000,223275000,54144000,33738000,None,16838000,None,None,22401000,55000,36342000,-8049000,None,9518000,None,39681000,None,33738000,258960000,258960000,None,None,None,57444000,371730000,11450000,None,20160859
2019-03-31,USD,354244000,2544000,None,28452000,242757000,111487000,None,17259000,22401000,40868000,167022000,None,1346000,8614000,36039000,None,None,-1210000,5938000,49203000,253745000,108888000,217149000,40589000,33738000,None,18780000,None,None,22401000,55000,40868000,-8044000,None,10047000,None,38705000,None,33738000,242757000,242757000,None,None,None,57417000,354244000,8614000,None,20150044
2018-12-31,USD,344274000,2544000,None,26110000,242902000,101317000,None,24206000,22401000,37208000,164842000,None,10867000,12630000,20116000,None,None,-7721000,None,53963000,239806000,98773000,None,41333000,33738000,None,20116000,None,None,22401000,55000,37208000,-7985000,None,4560000,None,41278000,None,33738000,222786000,222786000,None,None,None,57414000,344274000,12630000,None,20000000
2018-09-30,USD,339549000,2544000,None,24022000,237431000,102118000,0,26272000,22401000,37107000,161541000,0,10141000,10038000,15880000,None,None,-7014000,0,49032000,245020000,99519000,3148000,38994000,33738000,0,15880000,0,0,22401000,55000,37107000,-7850000,None,4942000,None,38011000,None,None,221551000,221551000,None,None,None,57419000,339549000,10038000,None,20218836
2018-06-30,USD,341655000,2544000,None,23659000,239988000,101667000,0,30628000,22401000,36273000,160792000,0,9857000,7487000,14830000,33738000,33738000,-6751000,0,50525000,246714000,99068000,3900000,43038000,33738000,0,14830000,0,0,22401000,55000,36273000,-7727000,None,4806000,None,37066000,None,None,225158000,225158000,None,None,None,57416000,341655000,7487000,None,20263221
2018-03-31,USD,325810000,2544000,None,20883000,224086000,101724000,0,16887000,22401000,33188000,156065000,0,9201000,8438000,17396000,33738000,33738000,-4005000,0,37217000,245828000,99125000,1498000,28779000,33738000,0,17396000,0,0,22401000,55000,33188000,-7346000,None,4787000,None,35434000,None,None,206690000,206690000,None,None,None,57431000,325810000,8438000,None,20372444
