fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2020-06-30,CHF,273258000,None,None,None,22396000,250862000,None,None,1438000,-97210000,7847000,None,304000,177464000,12947000,None,321000,None,5810000,267144000,304000,250862000,85000000,None,None,None,1442000,None,None,None,None,None,None,None,None,None,6114000,2040000,None,None,9449000,None,None,None,None,None,None,None,None
2020-03-31,CHF,288232000,None,None,None,22631000,265601000,None,126000,1437000,-82404000,7666000,None,304000,182860000,13252000,None,324000,None,5908000,282020000,304000,265601000,95000000,190000,None,None,760000,None,None,None,None,None,None,None,6212000,None,6212000,2148000,1713000,None,9379000,None,None,None,346568000,None,277860000,None,72000000
2019-12-31,CHF,299250000,0,None,0,26808000,272442000,0,0,1437000,-75521000,7485000,0,304000,193587000,17510000,0,652000,0,6172000,292774000,304000,272442000,95000000,1095000,0,0,142000,0,0,0,0,0,0,0,6476000,0,6476000,2255000,1813000,0,9298000,0,0,0,346526000,0,288587000,0,71000000
2019-09-30,CHF,315349000,0,None,0,22966000,292383000,0,4805673.90,1436000,-55532000,7190000,0,304000,212457000,14012000,0,334000,0,5595000,309450000,304000,292383000,90000000,939000,297000,0,0,0,0,0,0,0,0,0,5899000,0,5899000,1893000,1764000,0,8954000,0,0,0,346479000,0,302457000,0,72000000
2019-06-30,CHF,296222000,0,None,0,22932000,273290000,0,4520792.17,1436000,-74170000,7857000,0,304000,205735000,13260000,0,329000,0,5572000,290346000,304000,273290000,80000000,547000,256000,0,156000,0,0,0,0,0,0,0,5876000,0,5876000,1979000,1815000,0,9672000,0,0,0,346024000,0,285735000,0,70000000
2019-03-31,CHF,312892000,0,None,0,71038000,241854000,0,459000,1361000,-57766000,8437000,0,304000,222138000,60710000,46740000,47119000,0,5652000,306936000,304000,241854000,80000000,813000,225000,0,829000,0,0,0,0,0,0,0,2082000,0,5956000,2082000,1891000,1666000,10328000,0,0,0,298259000,0,302138000,0,71000000
2018-12-31,CHF,211713282.95,0,None,10771.14,20393005.49,191320277.46,0,378067.13,1455181.45,-131275462.39,6101852.64,0,327442.76,168527461.27,14090809.58,0,357601.96,0,3580328.02,207805512.17,0,191320277.46,32313429.70,4407551.81,200343.27,0,2131609.24,0,0,0,0,0,0,0,0,0,0,0,196656.95,0,0,0,0,0,315231572.12,0,197145418.56,0,62000000
2018-09-30,USD,215654613.07,0,None,25778431.67,17304111.93,198350501.13,0,43394.59,1395859.51,-111019908.99,5656795.61,0,216972.98,205733781.75,11035659.16,0,0,0,3427139.92,212010500.17,0,198350501.13,0,3502563.85,611657.17,0,532100.41,0,0,0,0,0,0,0,0,0,0,0,601748.32,0,0,0,0,0,302985362.88,0,202400894.49,0,65000000
2018-06-30,USD,113280998.39,0,None,4848216.79,17273550.72,96007447.67,0,471014.49,1156400.97,-94769524.96,5362318.84,0,211352.66,103325281.80,11353663.45,0,840924.28,0,3487318.84,109582326.89,0,96007447.67,0,3063607.09,557568.44,0,2027979.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57000000
2018-03-31,USD,125616495.71,0,None,2787314.21,14848231.11,110768264.60,0,42913.96,1200544.27,-87582164.54,5414486.08,0,219803.22,114788570.23,8978438.35,455306.68,455306.68,0,3510571.49,121886121,219803.22,110768264.60,0,4441071.80,455306.68,0,1237178.15,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57000000
2017-12-31,USD,135565000,None,None,1479000,15582000,119983000,None,8895000,1178000,-72607000,5160000,None,130000,127723000,10016000,395000,395000,None,2416000,129534000,126000,116839000,None,3602000,406000,None,1121000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57000000
2017-09-30,USD,129481000,None,None,2048000,13180000,116301000,None,7086000,1180000,-76686000,4284000,None,130000,120984000,8491000,392000,392000,None,2616000,122781000,None,112672000,None,3587000,405000,None,1405000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57000000
2017-06-30,USD,136958000,None,None,2049000,10845000,126113000,None,5224000,1191000,-68457000,4223000,None,131000,129543000,6219000,386000,386000,None,2507000,128759000,None,120892000,None,2615000,403000,None,995000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57000000
2017-03-31,USD,144628000,None,None,2283000,11547000,133081000,None,5017000,1139000,-56276000,3888000,None,126000,138112000,7659000,None,None,None,2085000,142389000,None,133054000,None,2022000,None,None,2642000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57000000
2016-12-31,USD,153642000,None,None,1258000,13504000,140138000,None,5795000,1117000,-46921000,3738000,None,85000,149813000,9766000,None,None,None,1102000,154894000,None,142380000,None,1391000,None,None,3971000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2016-09-30,USD,160683000,None,None,None,14474000,None,None,1412000,189121000,-42912000,None,None,None,157592000,11012000,None,None,None,None,159683000,None,None,None,1259000,None,None,2832000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,51000000
2016-06-30,USD,105476000,None,None,4363000,13011000,92465000,None,7066000,221000,-34000000,3264000,None,769000,84127000,9747000,None,None,None,None,103000000,None,None,None,16000000,None,None,2681000,None,None,None,788000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2016-03-31,USD,74000000,None,None,None,9000000,None,None,1000000,111000000,-47000000,None,None,None,68000000,6000000,None,None,None,None,73000000,None,None,None,2000000,None,None,1000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,46000000
2015-12-31,USD,79795000,None,None,2503000,8873000,70922000,None,4375000,185000,-40381000,2782000,None,85000,76392000,6091000,None,None,None,499000,79346000,None,71043000,None,297000,None,None,1716000,None,None,None,742000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2014-12-31,USD,30497000,None,None,375000,6874000,23623000,None,2853000,174000,-60455000,2426000,None,86000,3328000,4448000,None,None,None,547000,29667000,None,23467000,None,25980000,None,None,1595000,None,None,None,686000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
