fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2020-06-30,USD,1626000000,1894000000,1779000000,-153000000,-195000000,-325000000,None,None,-326000000,364000000,115000000,None,-268000000,None,56000000,5000000,2000000,-59000000,None,None,None,5000000,1000000,None,-331000000,-325000000,None
2020-03-31,USD,3511000000,3401000000,3274000000,237000000,148000000,-19000000,None,None,18000000,377000000,127000000,None,110000000,None,48000000,16000000,3000000,-49000000,None,None,None,16000000,-43000000,None,2000000,-19000000,None
2019-12-31,USD,3936000000,3838000000,3673000000,263000000,44000000,-167000000,None,None,-88000000,379000000,165000000,None,98000000,None,48000000,54000000,4000000,-48000000,-1000000,None,None,54000000,-138000000,None,-142000000,-167000000,None
2019-09-30,USD,3921000000,3868000000,3708000000,213000000,143000000,-4000000,None,None,13000000,392000000,160000000,None,53000000,None,48000000,-2000000,3000000,-46000000,None,None,None,-2000000,6000000,None,15000000,-4000000,None
2019-06-30,USD,4219000000,4173000000,4008000000,211000000,155000000,-321000000,None,None,30000000,407000000,165000000,None,46000000,None,46000000,338000000,4000000,-60000000,None,None,None,338000000,44000000,None,-308000000,-321000000,None
2019-03-31,USD,4228000000,4199000000,4031000000,197000000,58000000,-149000000,None,None,-62000000,410000000,172000000,None,-84000000,None,-4000000,64000000,26000000,-39000000,None,None,None,64000000,-52000000,None,-126000000,-149000000,None
2018-12-31,USD,4158000000,4154000000,3978000000,180000000,4000000,-17000000,0,None,21000000,385000000,176000000,None,4000000,None,-36000000,None,None,None,None,None,None,10000000,17000000,None,11000000,-17000000,None
2018-09-30,USD,4145000000,4074000000,3966000000,179000000,71000000,-1355000000,513000000,0,-1079000000,372000000,-405000000,None,71000000,0,-34000000,None,None,None,0,-630000000,0,256000000,-1150000000,0,-1335000000,-1355000000,None
2018-06-30,USD,4494000000,4418000000,4248000000,246000000,76000000,54000000,513000000,0,60000000,354000000,170000000,None,76000000,0,-38000000,None,None,None,0,1575000000,0,-13000000,-16000000,0,73000000,54000000,None
2018-03-31,USD,4596000000,4488000000,4312000000,284000000,108000000,-168000000,513000000,0,-171000000,365000000,176000000,None,108000000,0,-36000000,None,None,None,0,-1260000000,0,-28000000,-279000000,0,-143000000,-168000000,None
2017-12-31,USD,4204000000,4198000000,3890000000,202000000,6000000,-216000000,513000000,0,69000000,20000000,183000000,None,23000000,0,36000000,None,None,None,0,315000000,0,265000000,63000000,0,-196000000,-216000000,None
2017-09-30,USD,3979000000,11659000000,3574000000,1037000000,305000000,344000000,138000000,0,356000000,17000000,116000000,None,192000000,0,34000000,None,None,None,0,-6000000,0,60000000,322000000,0,424000000,344000000,None
2017-06-30,USD,4007000000,3815000000,3541000000,-8000000,1077000000,201000000,0,0,262000000,22000000,166000000,None,212000000,0,33000000,None,None,None,0,70000000,0,39000000,0,0,1241000000,201000000,None
2017-03-31,USD,4201000000,0,3731000000,29000000,-877000000,190000000,0,0,251000000,24000000,174000000,None,211000000,0,34000000,None,None,None,0,-24000000,0,37000000,0,0,-953000000,190000000,None
2016-12-31,USD,4026000000,0,3587000000,350000000,234000000,142000000,0,0,192000000,22000000,188000000,None,163000000,0,35000000,None,None,None,0,6000000,0,28000000,0,0,250000000,142000000,None
2016-09-30,USD,3944000000,11942000000,3485000000,1163000000,486000000,-1532000000,152000000,0,234000000,23000000,286000000,None,82000000,0,15000000,None,None,None,0,332000000,0,812000000,-348000000,0,-1462000000,-1546000000,None
2016-06-30,USD,4362000000,69000000,3832000000,16000000,-5000000,765000000,0,0,143000000,21000000,207000000,None,242000000,0,2000000,None,None,None,0,0,0,136000000,0,0,0,0,None
2016-03-31,USD,4298000000,4054000000,3779000000,430000000,244000000,-916000000,0,0,82000000,23000000,186000000,None,247000000,0,3000000,None,None,None,0,0,0,838000000,0,0,0,-137000000,None
2015-12-31,USD,4233000000,0,3775000000,0,0,137000000,0,0,207000000,17000000,193000000,None,179000000,0,2000000,None,None,None,0,0,0,53000000,0,0,0,137000000,None
2015-09-30,USD,4162000000,19264000000,3699000000,1852000000,759000000,252000000,235000000,0,181000000,13000000,225000000,None,157000000,0,2000000,None,None,None,0,182000000,0,284000000,185000000,0,526000000,252000000,None
2015-06-30,USD,5402000000,0,4760000000,0,0,208000000,0,0,322000000,16000000,299000000,None,255000000,0,4000000,None,None,None,0,0,0,98000000,0,0,0,208000000,None
