fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2020-06-30,USD,366900000,91500000,256900000,110000000,17600000,5400000,None,None,9200000,None,77200000,-900000,18500000,7800000,9900000,3800000,300000,-9600000,None,6500000,None,3800000,-6200000,None,5400000,5400000,None
2020-03-31,USD,384100000,94800000,271900000,112200000,18200000,8000000,None,None,11100000,None,86100000,800000,17400000,8400000,8600000,3100000,300000,-8300000,None,300000,None,3100000,1700000,None,8000000,8000000,None
2019-12-31,USD,537400000,117900000,351400000,186000000,70300000,43500000,None,None,62100000,None,102100000,2200000,68100000,8600000,9600000,18600000,300000,-9300000,None,7200000,None,18600000,-3900000,None,43500000,43500000,None
2019-09-30,USD,505700000,107100000,349800000,155900000,50400000,28000000,None,None,40200000,None,96400000,1600000,48800000,8600000,11500000,12200000,700000,-10800000,None,2100000,None,12200000,100000,None,28000000,28000000,None
2019-06-30,USD,518700000,104400000,352900000,165800000,61500000,35900000,None,None,51200000,None,95500000,100000,61400000,8900000,11700000,15300000,1300000,-10400000,None,None,None,15300000,200000,None,35900000,35900000,None
2019-03-31,USD,393900000,107900000,268100000,125800000,19000000,-600000,None,None,10000000,None,95900000,1100000,17900000,9300000,10400000,10600000,900000,-9500000,None,2700000,None,10600000,-1100000,None,-600000,-600000,None
2018-12-31,USD,529300000,111100000,352200000,177100000,66900000,35000000,23800000,0,58800000,0,97800000,900000,66000000,9500000,10300000,None,None,None,-3100000,3800000,0,23800000,-13500000,0,35000000,35000000,None
2018-09-30,USD,507300000,103300000,346500000,160800000,58000000,35600000,0,0,49000000,0,92800000,500000,57500000,9400000,11600000,None,None,None,0,1100000,0,13400000,-13100000,0,35600000,35600000,None
2018-06-30,USD,498800000,110600000,336400000,162400000,51600000,25700000,0,0,44000000,0,100000000,-200000,51800000,8500000,9900000,None,None,None,0,2100000,0,18300000,-14100000,0,25700000,25700000,None
2018-03-31,USD,405800000,115800000,278300000,127500000,13300000,10400000,0,0,6100000,0,101800000,1600000,11700000,9300000,9400000,None,None,None,0,4700000,0,-4300000,-14100000,0,10400000,10400000,None
2017-12-31,USD,566800000,119600000,367600000,199200000,79900000,74000000,23500000,0,70100000,0,104800000,300000,79600000,9200000,9800000,None,None,None,0,5600000,0,-3900000,-73000000,0,74000000,74000000,None
2017-09-30,USD,532200000,119200000,354300000,177900000,60500000,30600000,0,0,49800000,0,107500000,1800000,58700000,9400000,10700000,None,None,None,0,2300000,0,19200000,0,0,30600000,30600000,None
2017-06-30,USD,490000000,123100000,321500000,168500000,48900000,23500000,0,0,38100000,0,101800000,3500000,45400000,9000000,10800000,None,None,None,0,12300000,0,14600000,0,0,23500000,23500000,None
2017-03-31,USD,359800000,101500000,249000000,110800000,9900000,3600000,0,0,100000,0,92000000,600000,9300000,8000000,9800000,None,None,None,0,1500000,0,-3500000,0,0,3600000,3600000,None
2016-12-31,USD,437600000,94000000,1800100000,153700000,30900000,6100000,21000000,0,18100000,0,87700000,-28800000,59700000,5700000,12800000,None,None,None,0,600000,0,12000000,-60400000,0,6100000,6100000,None
2016-09-30,USD,431300000,88500000,-287100000,144200000,50700000,22700000,0,0,37700000,0,82300000,-5000000,55700000,5800000,13000000,None,None,None,0,400000,0,15000000,0,0,22700000,22700000,None
2016-06-30,USD,410100000,89400000,-275300000,134800000,84700000,61900000,0,0,71900000,0,79600000,39300000,45400000,5400000,12800000,None,None,None,0,4400000,0,10000000,0,0,61900000,61900000,None
2016-03-31,USD,278100000,75900000,-195700000,82400000,8100000,4800000,0,0,-2600000,0,70600000,1600000,7100000,4700000,10700000,None,None,None,0,0,0,-7400000,0,0,4800000,4800000,None
2015-12-31,USD,412100000,391100000,-274300000,137800000,61100000,31400000,20000000,0,50100000,0,366900000,4200000,56900000,24900000,11000000,None,None,None,0,-700000,0,41700000,-30000000,0,8400000,31400000,None
2015-09-30,USD,413600000,78900000,-279900000,133700000,58900000,32600000,0,0,47900000,0,74100000,4100000,54800000,4800000,11000000,None,None,None,0,0,0,15300000,0,0,32600000,32600000,None
2015-06-30,USD,394700000,-77500000,-268000000,126700000,50400000,27700000,0,0,39100000,0,-72400000,1200000,49200000,-4900000,11300000,None,None,None,0,-200000,0,-11400000,0,0,50500000,27700000,None
