fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2019-12-31,USD,771000000,83000000,2149000000,771000000,None,688000000,None,None,688000000,None,47000000,None,688000000,35500000,2149000000,None,2842000000,693000000,None,None,None,None,None,None,688000000,628000000,None
2018-12-31,USD,-547000000,-100000000,1173000000,-547000000,-447000000,129000000,0,None,329000000,None,-100000000,None,-447000000,27500000,-776000000,None,1949000000,776000000,None,None,None,0,-27000000,None,329000000,93000000,36000000
2017-12-31,USD,72000000,-70000000,524000000,72000000,142000000,771000000,0,None,911000000,None,-70000000,None,142000000,30500000,-769000000,None,1293000000,769000000,None,None,None,0,0,None,911000000,733000000,32000000
2016-12-31,USD,-199000000,-105000000,446000000,-199000000,-94000000,623000000,0,None,833000000,None,-105000000,None,-94000000,24300000,-927000000,None,1321000000,927000000,None,None,None,0,-9000000,None,833000000,595000000,28000000
2015-12-31,USD,-782000000,-139000000,446000000,-782000000,-643000000,215000000,0,None,215000000,None,-139000000,None,-643000000,22296000,-1136000000,None,None,None,None,None,None,0,0,None,215000000,187000000,28000000
