fiscalDateEnding,reportedCurrency,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInOperatingActivities,netIncome,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents
2020-06-30,USD,-5420000000,-50000000,-4268000000,1152000000,3132000000,2737000000,None,-19000000,718000000,-1102000000,429000000,-313000000,223000000,-248000000,-147000000,None,None,-149000000,0,None,None,-1102000000
2020-03-31,USD,14403000000,-160000000,23577000000,9174000000,-22658000000,-21939000000,None,78000000,-2421000000,1985000000,347000000,3035000000,384000000,-277000000,996000000,None,None,-491000000,0,None,None,1985000000
2019-12-31,USD,773000000,22000000,773000000,5141000000,-1443000000,-1504000000,None,78000000,871000000,-358000000,373000000,None,0,-276000000,-175000000,None,None,-520000000,0,None,None,None
2019-09-30,USD,-10696000000,-53000000,-4215000000,6481000000,4332000000,3953000000,None,1000000,-4000000,-19000000,243000000,194000000,192000000,-276000000,-103000000,None,None,-86000000,0,None,None,-19000000
2019-06-30,USD,-14224000000,-53000000,511000000,14735000000,-434000000,-533000000,-289000000,-1000000,-444000000,213000000,235000000,678000000,183000000,-289000000,190000000,None,None,-129000000,0,None,None,213000000
2019-03-31,USD,-14505000000,75000000,-11287000000,3218000000,10955000000,10884000000,-289000000,-35000000,265000000,-74000000,329000000,-95000000,142000000,-298000000,227000000,None,None,-58000000,0,None,None,-74000000
2018-12-31,USD,-7329000000,27000000,-10979000000,-3650000000,9968000000,10699000000,-289000000,-29000000,-804000000,-7000000,273000000,921000000,107000000,-275000000,1006000000,None,None,22000000,0,None,None,-7000000
2018-09-30,USD,-16148000000,66000000,-17652000000,-1504000000,16874000000,17439000000,-289000000,68000000,216000000,217000000,430000000,1000000,105000000,-252000000,817000000,0,0,42000000,0,None,None,217000000
2018-06-30,USD,176000000,25000000,-592000000,-768000000,-139000000,422000000,-227000000,-142000000,293000000,-48000000,122000000,-346000000,74000000,-227000000,788000000,0,0,76000000,0,None,None,-48000000
2018-03-31,USD,-598000000,3000000,1287000000,1885000000,-1360000000,-1580000000,-227000000,3000000,424000000,-5000000,288000000,-212000000,70000000,-220000000,0,0,0,3000000,0,None,None,-5000000
2017-12-31,USD,-14087000000,81000000,-11061000000,253000000,9297000000,9906000000,24000000,82000000,385000000,81000000,1260000000,None,3000000,-795000000,1238000000,0,0,323000000,0,None,None,None
2017-09-30,USD,-6991000000,14000000,-7352000000,-361000000,6379000000,7072000000,19000000,-22000000,286000000,-24000000,256000000,-122000000,98000000,-203000000,877000000,0,0,-20000000,0,None,None,-24000000
2017-06-30,USD,-3238000000,26000000,-210000000,3028000000,-342000000,-30000000,-191000000,-4000000,24000000,49000000,289000000,156000000,97000000,-191000000,503000000,0,0,-14000000,0,None,None,49000000
2017-03-31,USD,894000000,-9000000,1168000000,274000000,-1507000000,-1693000000,-1479000000,125000000,76000000,-135000000,390000000,149000000,90000000,-186000000,0,0,0,84000000,0,None,None,-135000000
2016-12-31,USD,-901000000,46000000,4445000000,4657000000,-4747000000,-5662000000,-37000000,34000000,1019000000,-1109000000,1352000000,None,2000000,-799000000,0,0,0,647000000,0,None,None,None
2016-09-30,USD,4321000000,1000000,4296000000,-25000000,-4315000000,-4514000000,-4279000000,13000000,511000000,123000000,341000000,-221000000,111000000,-199000000,0,0,0,-61000000,0,None,None,123000000
2016-06-30,USD,709000000,-3000000,3259000000,2550000000,-3358000000,-3563000000,-3325000000,5000000,-135000000,22000000,326000000,384000000,134000000,-205000000,0,0,0,-54000000,0,None,None,22000000
2016-03-31,USD,-2563000000,12000000,-2833000000,-270000000,2794000000,2470000000,None,None,-772000000,-1000000,362000000,970000000,150000000,-208000000,-116000000,0,0,2000000,0,None,None,-1000000
2015-12-31,USD,4989000000,1000000,4093000000,-896000000,-4944000000,-6131000000,-37000000,-83000000,588000000,-610000000,1428000000,None,2000000,-902000000,0,0,0,1291000000,0,None,None,None
2015-09-30,USD,3061000000,-5000000,5760000000,2699000000,-5703000000,-5964000000,None,None,-633000000,-5000000,199000000,673000000,125000000,-216000000,-45000000,0,0,39000000,0,None,None,-5000000
2015-06-30,USD,4568000000,-4000000,7642000000,3074000000,-7979000000,-8291000000,None,None,512000000,-198000000,451000000,-151000000,72000000,-233000000,-79000000,0,0,22000000,0,None,None,-198000000
