fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2019-12-31,USD,45162000,None,None,None,77963000,-32801000,None,1133000,2000,-33124000,188000,None,1317000,25078000,5942000,None,None,None,17706000,26139000,None,-32801000,None,None,None,None,339000,None,None,None,None,None,None,None,1317000,None,19023000,13784000,188000,188000,72021000,None,None,None,323000,None,25078000,None,None
2018-12-31,USD,25778000,None,None,None,33007000,-7229000,None,3950000,2000,-7383000,None,None,1317000,23023000,4935000,None,None,None,1119000,23342000,None,-7229000,None,None,None,None,427000,None,None,None,None,None,None,None,1317000,None,2436000,0,None,425000,28072000,None,None,None,154000,None,23023000,None,None
