fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2020-06-30,USD,0,21560000,None,None,-21338000,-21418000,16869000,None,-21418000,None,4691000,None,-21560000,None,None,None,161000,161000,None,None,None,None,-19000,None,-21418000,-21418000,None
2020-03-31,USD,0,19022000,None,None,-18868000,-18728000,14562000,None,-18728000,None,4460000,None,-19022000,None,None,None,300000,300000,None,None,None,None,-6000,None,-18728000,-18728000,None
2019-12-31,USD,0,21909000,17566000,-17566000,-21803000,-21495000,17566000,None,-21495000,None,4343000,None,-21909000,None,None,None,432000,432000,None,None,None,None,-18000,None,-21495000,-21495000,None
2019-09-30,USD,0,22146000,17839000,-17839000,-22041000,-21573000,17839000,None,-21573000,None,4307000,None,-22146000,None,None,None,585000,585000,None,None,None,None,-12000,None,-21573000,-21573000,None
2019-06-30,USD,0,18622000,14806000,-14806000,-18515000,-18019000,14806000,None,-18019000,None,3816000,None,-18622000,None,None,None,619000,619000,None,None,None,None,-16000,None,-18019000,-18019000,None
2019-03-31,USD,0,17657000,14389000,-14389000,-17557000,-17167000,14389000,None,-17167000,None,3268000,None,-17657000,None,None,None,507000,507000,None,None,None,None,-17000,None,-17167000,-17167000,None
2018-12-31,USD,3888000,15305000,11798000,-11798000,-15305000,-14898000,36719000,0,-14898000,0,3507000,None,-15305000,0,0,None,None,None,0,0,0,0,407000,0,-14898000,-14898000,None
2018-09-30,USD,2378000,12243000,8929000,-8929000,-12243000,-11917000,36719000,0,-11917000,0,3314000,None,-12243000,0,0,None,None,None,0,0,0,0,326000,0,-11917000,-11917000,None
2018-06-30,USD,2378000,12048000,9122000,-6744000,-9670000,-9414000,36719000,0,-9414000,0,2926000,None,-9670000,0,0,None,None,None,0,0,0,0,256000,0,-9414000,-9414000,None
2018-03-31,USD,1510000,9755000,6870000,-5360000,-8245000,-8119000,36719000,0,-8119000,0,2885000,None,-8245000,0,0,None,None,None,0,0,0,0,126000,0,-8119000,-8119000,None
2017-12-31,USD,1482000,56418000,8042000,-17610000,-9076000,-19362000,5791000,0,-27236000,0,10066000,None,-19677000,0,0,None,None,None,0,0,0,0,315000,0,-8408000,-8408000,None
2017-09-30,USD,1261000,-31736000,9191000,0,-36868000,-1242000,6240000,0,0,0,0,None,-1279000,0,0,None,None,None,0,0,0,0,37000,0,-37184000,-37184000,None
2017-06-30,USD,1480000,8199000,8138000,0,24515000,-385000,5835000,0,0,0,0,None,-389000,0,0,None,None,None,0,0,0,0,4000,0,24603000,24603000,None
2017-03-31,USD,982000,0,7261000,0,-6247000,-6247000,4949000,0,0,0,0,None,-6331000,0,0,None,None,None,0,0,0,0,84000,0,-6247000,-6247000,None
2016-12-31,USD,1247000,26534000,6754000,-13515000,-21906000,-15460000,4741000,0,-21698000,0,8391000,None,-15605000,0,0,None,None,None,0,0,0,0,145000,0,-21698000,-21698000,None
2016-09-30,USD,1149000,0,7416000,0,0,-808000,5385000,0,0,0,0,None,-806000,0,0,None,None,None,0,0,0,0,-2000,0,0,0,None
2016-06-30,USD,1373000,0,6835000,0,0,-883000,4421000,0,0,0,0,None,-928000,0,0,None,None,None,0,0,0,0,45000,0,0,0,None
2016-03-31,USD,859000,0,5397000,0,0,-4547000,3596000,0,0,0,0,None,-4567000,0,0,None,None,None,0,0,0,0,20000,0,0,0,None
2015-12-31,USD,1585000,17400000,5553000,-5368000,-11315000,-11295000,3966000,0,-11295000,0,5947000,None,-11315000,0,0,None,None,None,0,0,0,0,20000,0,-11295000,-11523000,None
2015-09-30,USD,1073000,0,4465000,0,0,0,3129000,0,0,0,0,None,0,0,0,None,None,None,0,0,0,0,0,0,0,0,None
2015-06-30,USD,3427000,0,4841000,0,0,0,2736000,0,0,0,0,None,0,0,0,None,None,None,0,0,0,0,0,0,0,0,None
