fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2019-12-31,USD,0,80334000,64600000,-64600000,-79916000,-78254000,64600000,None,-78254000,None,15734000,None,-80334000,None,None,None,2143000,2143000,None,None,None,None,-63000,None,-78254000,-78254000,None
2018-12-31,USD,3888000,49351000,36719000,-32831000,-45170000,-44348000,36719000,None,-44348000,None,12632000,None,-45463000,None,0,None,1172000,1172000,None,None,None,0,-57000,None,-44348000,-44348000,None
2017-12-31,USD,5205000,32881000,22815000,-17610000,-27427000,-27236000,22815000,None,-27236000,None,10066000,None,-27676000,None,0,None,482000,482000,None,None,None,0,-42000,None,-27236000,-27236000,None
2016-12-31,USD,4628000,26534000,18143000,-13515000,-21774000,-21698000,18143000,None,-21698000,None,8391000,None,-21906000,None,0,None,244000,244000,None,None,None,0,-36000,None,-21698000,-21698000,None
2015-12-31,USD,6085000,17400000,11453000,-5368000,-11315000,-11295000,36719000,None,-11295000,None,5947000,None,-11315000,None,None,None,22000,None,None,None,None,0,20000,None,-11295000,-11523000,None
