fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2020-06-30,USD,172911000,None,None,None,20653000,152258000,None,None,5000,-235261000,4000,None,1592000,65713000,15890000,None,None,39000,9453000,161866000,None,152258000,92017000,None,None,None,4151000,None,None,None,None,None,None,None,1592000,None,11045000,4923000,None,68000,4763000,None,None,None,None,None,None,None,None
2020-03-31,USD,64781000,None,None,None,21976000,42805000,None,None,3000,-213843000,23000,None,1560000,12594000,17138000,None,None,-134000,8956000,54265000,None,42805000,36398000,None,None,None,3618000,None,None,None,None,None,None,None,1560000,None,10516000,5108000,None,23000,4838000,None,None,None,256779000,None,48992000,None,33000000
2019-12-31,USD,83183000,None,None,None,23102000,60081000,None,None,3000,-195115000,None,None,1511000,19253000,18359000,None,None,51000,7167000,74505000,None,60081000,52696000,None,None,None,3154000,None,None,None,None,None,None,None,1567000,None,8678000,5063000,31000,31000,4743000,None,None,None,255142000,None,71949000,None,32000000
2019-09-30,USD,100096000,None,None,None,20301000,79795000,None,82000,3000,-173620000,None,None,1551000,24545000,15396000,None,None,78000,5915000,92630000,None,79795000,64155000,None,None,None,2431000,None,None,None,None,None,None,None,1614000,None,7466000,5156000,38000,38000,4905000,None,None,None,253334000,None,88700000,None,33000000
2019-06-30,USD,117494000,None,None,None,17879000,99615000,None,67000,3000,-152047000,45000,None,1550000,25430000,13019000,None,None,67000,6009000,109935000,None,99615000,80111000,None,None,None,2724000,None,None,None,None,None,None,None,1620000,None,7559000,5143000,45000,45000,4860000,None,None,None,251592000,None,105541000,None,33000000
2019-03-31,USD,128519000,None,None,None,12230000,116289000,None,99000,3000,-134028000,None,None,50000,85645000,11806000,317000,317000,13000,1651000,126818000,None,116289000,38070000,None,372000,None,3223000,None,None,None,None,None,None,None,749000,None,1701000,689000,52000,52000,424000,None,None,None,250301000,None,123715000,None,29000000
2018-12-31,USD,77739000,None,None,None,10311000,67428000,None,None,2000,-116861000,72000,None,50000,22461000,10239000,None,None,-27000,1018000,76671000,None,67428000,52052000,300000,None,None,663000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,184314000,None,74513000,None,21000000
2018-09-30,USD,71277000,0,None,3225000,7596000,63681000,0,6438000,2000,-101963000,81000,0,49000,14532000,7515000,None,None,-33000,846000,70382000,None,63681000,50203000,2422000,0,0,1077000,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,22000000
2018-06-30,USD,79713000,0,None,2414000,6266000,73447000,0,5223000,2000,-90046000,91000,0,49000,20579000,6175000,None,None,-56000,776000,78888000,None,73447000,51614000,4281000,0,0,952000,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,21000000
2018-03-31,USD,49786000,0,None,1995000,5866000,43920000,0,5002000,2000,-80632000,101000,0,133000,10760000,5765000,None,None,-98000,810000,48843000,None,43920000,32715000,3373000,0,0,763000,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,17000000
2017-12-31,USD,56077000,0,None,1614000,5740000,50337000,0,5240000,2000,-72513000,111000,0,232000,12817000,5629000,None,None,-102000,854000,54991000,None,50337000,37482000,3494000,0,0,389000,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,15000000
2017-09-30,USD,60502000,0,None,1318000,4994000,55508000,0,4262000,2000,-66030000,117000,0,139000,13162000,4877000,None,None,-32000,844000,59519000,None,55508000,42587000,2452000,0,0,615000,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,16000000
2017-06-30,USD,67144000,0,None,1597000,4540000,62604000,0,3784000,2000,-58156000,122000,0,139000,26934000,4418000,None,None,-29000,802000,66203000,None,62604000,36459000,1213000,0,0,634000,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,14000000
2017-03-31,USD,61267000,0,None,1456000,4084000,57183000,0,3690000,1000,-51524000,127000,0,140000,16801000,3957000,None,None,-37000,822000,60305000,None,57183000,41067000,981000,0,0,267000,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13000000
2016-12-31,USD,67063000,0,None,1707000,4097000,62966000,0,3797000,1000,-45277000,132000,0,40000,47748000,3965000,None,None,-4000,599000,66424000,None,62966000,15754000,1215000,0,0,168000,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,10000000
2016-09-30,USD,72061000,0,None,2073000,3863000,68198000,0,3314000,1000,-39794000,26000,0,40000,49544000,3837000,None,None,None,342000,71679000,None,None,18491000,None,0,0,523000,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13000000
2016-06-30,USD,77301000,0,None,1551000,3377000,73924000,0,3013000,1000,-33556000,16000,0,18000,70628000,3361000,None,None,None,377000,76906000,None,None,3102000,None,0,0,348000,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12000000
2016-03-31,USD,35543000,0,None,4520000,3842000,31701000,0,3311000,0,-28126000,22000,0,18000,24016000,3820000,None,None,None,321000,35204000,None,None,5050000,None,0,0,509000,0,0,0,58311000,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1000000
2015-12-31,USD,38654000,None,None,3447000,2550000,36104000,None,2347000,None,-23579000,27000,None,20000,29294000,2523000,None,None,-1000,348000,38286000,None,-22207000,3848000,1697000,None,None,176000,None,None,None,58311000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1000000
2015-09-30,USD,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1000000
2015-06-30,USD,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1000000
