fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2020-06-30,USD,261334000,4491000,None,9305000,119444000,141890000,7519000,15808000,423000,128466000,9117000,None,2147000,70215000,99238000,14000,None,None,69280000,176817000,None,137399000,None,77460000,None,19837000,83416000,None,None,423000,None,128466000,None,None,10746000,None,84517000,15730000,None,12687000,20206000,None,None,None,13001000,261334000,70215000,None,4242284
2020-03-31,USD,253656000,1465000,None,10678000,114330000,139326000,10059000,13204000,423000,125991000,11644000,None,2187000,87398000,91981000,526000,None,None,65381000,175533000,None,137861000,None,67436000,None,10021000,78251000,None,None,423000,None,125991000,None,None,11277000,None,78123000,15101000,3818000,12290000,22349000,None,None,None,12912000,253656000,87398000,None,4235750
2019-12-31,USD,330842000,1597000,None,10820000,179201000,151641000,6352000,4419000,423000,138440000,7925000,None,3299000,112994000,159577000,None,None,None,69046000,247324000,None,150044000,None,97103000,None,26407000,155158000,None,None,423000,None,138440000,None,None,12875000,None,83518000,16118000,4376000,13272000,19624000,None,None,None,12778000,330842000,112994000,None,4235533
2019-09-30,USD,313845000,1704000,None,6423000,163964000,149881000,5763000,15096000,423000,136806000,7312000,None,3018000,124726000,143835000,126000,None,None,62733000,236253000,None,148177000,None,80204000,None,24900000,128613000,None,None,423000,None,136806000,None,None,13155000,None,77592000,17204000,4927000,14366000,20129000,None,None,None,12652000,313845000,124726000,None,4233587
2019-06-30,USD,301764000,1936000,None,6944000,151656000,150108000,5283000,14126000,423000,137188000,6833000,0,2873000,127670000,131351000,236000,0,0,55555000,231307000,0,148172000,0,76716000,0,19977000,116989000,0,0,423000,0,137188000,0,0,12966000,0,70457000,17685000,5473000,15022000,20305000,0,0,0,12497000,301764000,127670000,0,4233587
2019-03-31,USD,314635000,0,None,1883000,163936000,150699000,5104000,11742000,422000,138206000,6642000,0,556000,130893000,145343000,270000,0,0,48917000,252086000,0,150699000,0,90073000,0,29237000,133331000,0,0,422000,0,138206000,0,0,13632000,0,62549000,15113000,3428000,13489000,18593000,0,0,0,12071000,314635000,130893000,0,4217971
2018-12-31,USD,278870000,0,None,1719000,132272000,146598000,4271000,6316000,422000,134228000,5796000,0,4657000,117066000,123267000,1022000,0,0,44623000,229590000,0,146598000,0,88026000,0,22779000,122245000,0,0,422000,0,134228000,0,0,4657000,0,49280000,3209000,3209000,1525000,9005000,0,0,0,11948000,278870000,117066000,0,4217596
2018-09-30,USD,313312000,0,None,1534000,162045000,151267000,2655000,8219000,422000,139008000,4069000,0,6239000,130774000,155935000,815000,0,0,30918000,275730000,425000,151267000,0,108662000,0,34760000,146901000,0,0,422000,0,139008000,0,0,6239000,0,37582000,2041000,2041000,1414000,6110000,0,0,0,11837000,313312000,130774000,0,4217596
2018-06-30,USD,303127000,0,None,1735000,153103000,150024000,2516000,6845000,422000,137906000,128370.08,0,216667.49,126999000,148005000,859000,0,0,27304000,268780000,425000,150024000,0,118533000,0,21513000,140301000,0,0,422000,0,137906000,0,0,6618000,0,34347000,1177000,1177000,1405000,5098000,0,0,0,11696000,303127000,126999000,0,4217596
2018-03-31,USD,284508000,0,None,1423000,137179000,147329000,2646000,5255000,422000,135214000,3980000,0,6523000,111536000,131934000,630000,1606000,None,27744000,249816000,425000,147329000,0,117590000,1265000,19267000,126049000,0,0,422000,0,135214000,0,None,6523000,None,34692000,1265000,1265000,1334000,5245000,None,None,None,11693000,284508000,111536000,None,4217596
