fiscalDateEnding,reportedCurrency,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInOperatingActivities,netIncome,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents
2020-06-30,USD,2888000000,-69800000,2677700000,-176900000,-600000,-4926600000,-4534400000,-191600000,411600000,-1472300000,776600000,47800000,134000000,-391600000,0,None,167800000,85200000,33400000,167800000,None,-1472300000
2020-03-31,USD,735400000,99900000,603500000,-93300000,-2700000,-6489100000,-5970900000,-41100000,820900000,-4766900000,1118700000,88100000,135000000,-1764900000,-1621400000,None,-82800000,57600000,38600000,-82800000,None,-4766900000
2019-12-31,USD,-123900000,-30800000,-247100000,-79300000,600000,10571000000,15157000000,-271900000,651600000,11022000000,698100000,14700000,131700000,342700000,305400000,None,-102000000,32900000,43900000,-102000000,None,11022000000
2019-09-30,USD,243800000,-106700000,122200000,-64800000,500000,-5045900000,-8063300000,-483300000,582400000,-4490900000,432800000,-120000000,129500000,343300000,309700000,None,-96800000,44400000,56800000,-96800000,None,-4490900000
2019-06-30,USD,-878400000,35400000,-999800000,-79700000,-3700000,-7153100000,-6586900000,-166800000,475400000,-7420600000,732300000,-14300000,120600000,-2242600000,-1698300000,None,52800000,62400000,41700000,52800000,None,-7420600000
2019-03-31,USD,-497800000,-86300000,-728700000,-190600000,500000,8433700000,10179100000,-247200000,753800000,8729500000,1024500000,37200000,114600000,344600000,234000000,None,143300000,61900000,40300000,143300000,None,8729500000
2018-12-31,USD,78600000,386300000,-16500000,-58300000,1600000,329400000,-279600000,241800000,558200000,1095200000,782300000,101100000,110600000,907600000,753700000,None,-430800000,56900000,36800000,-430800000,None,1095200000
2018-09-30,USD,-216000000,-80100000,-452700000,-193500000,-500000,-1817700000,-1287500000,-549000000,505400000,-2121200000,149200000,-227900000,113300000,-302600000,-227100000,0,-239200000,77700000,43200000,-239200000,None,-2121200000
2018-06-30,USD,-431600000,31500000,-546600000,-68500000,-500000,-7014100000,-6341900000,134400000,108700000,-6855500000,705200000,132600000,115200000,-278600000,-393100000,0,-52500000,369700000,46500000,-52500000,-8400000,-6849700000
2018-03-31,USD,-402000000,11600000,-631700000,-188400000,-500000,-922100000,-455300000,246100000,643100000,-418900000,1134900000,206100000,114000000,-278400000,-187900000,0,97800000,62300000,41300000,97800000,None,-418900000
2017-12-31,USD,-438600000,82600000,-1033700000,-550100000,-5400000,8345000000,8761600000,75600000,467500000,7741700000,430400000,14800000,113300000,-253000000,-158200000,0,-255400000,7600000,45000000,-255400000,None,7727500000
2017-09-30,USD,-149600000,-19900000,-292600000,-69700000,-900000,-2064700000,-1560000000,-254900000,401500000,-2112600000,244700000,-259500000,106600000,-253700000,-250100000,0,0,97700000,73300000,-81700000,14200000,-2098400000
2017-06-30,USD,-23800000,47900000,6597400000,6686900000,-500000,-7295200000,-6736100000,-110100000,265800000,-240600000,457200000,-106200000,102300000,-255800000,-302800000,0,23400000,33900000,65700000,113500000,25500000,-215100000
2017-03-31,USD,-283900000,74600000,-3586200000,-3247500000,-500000,3042800000,3491900000,-8800000,588000000,284200000,827600000,-8800000,98200000,-257100000,-191500000,0,0,46000000,54800000,29600000,6100000,290300000
2016-12-31,USD,-210500000,141300000,-6044700000,-5763200000,-500000,5484300000,6162000000,77500000,510900000,-49100000,511300000,-43900000,100700000,-240500000,-436700000,0,0,43000000,71000000,-240700000,-22300000,-71400000
2016-09-30,USD,-271000000,-116400000,8763900000,9083600000,-500000,-9513600000,-8942700000,-221600000,368700000,-419900000,329800000,-221600000,100800000,-241800000,-328600000,0,121000000,77300000,48700000,121000000,5400000,-414500000
2016-06-30,USD,-481200000,-160900000,7172200000,7694300000,-500000,-7576100000,-7343800000,111600000,282000000,255200000,659100000,97800000,97000000,-242400000,10600000,0,-224600000,22000000,40900000,321200000,-5500000,249700000
2016-03-31,USD,-404400000,470500000,-10393700000,-9961100000,12200000,9816700000,10364900000,19400000,532500000,131100000,708100000,19400000,96300000,-242400000,-318000000,0,0,24000000,28200000,-434600000,15400000,146500000
2015-12-31,USD,-170800000,-13600000,-6184900000,-5970300000,-700000,5405400000,6100800000,None,341400000,-380000000,399500000,23100000,96500000,-229800000,-464900000,0,0,31000000,43800000,-78900000,-9800000,-389800000
2015-09-30,USD,395500000,-91400000,319200000,-20700000,1985800000,1144100000,-304600000,None,336600000,1556500000,93200000,-271000000,92900000,-229000000,-308100000,0,0,58400000,55600000,-32300000,-11100000,1545400000
2015-06-30,USD,-457900000,9800000,3716200000,4225000000,-500000,-4333100000,-3693100000,13000000,336200000,-175500000,441400000,-2400000,94400000,-231400000,-408100000,0,-175100000,-31100000,50900000,34500000,6200000,-169300000
