fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2020-06-30,USD,1798866000,55832000,None,None,1151920000,406522000,None,None,570000,-107263000,98172000,None,49253000,75111000,22705000,None,None,-10470000,1321470000,285817000,None,343176000,None,210706000,1012006000,0,22705000,None,None,570000,63346000,-107263000,None,None,191579000,None,1513049000,59478000,1012006000,117209000,1129215000,None,None,None,460339000,1798866000,75111000,None,57010259
2020-03-31,USD,1846090000,65014000,None,None,1207689000,396836000,None,None,565000,-115390000,109445000,None,47868000,52788000,22079000,None,None,-9393000,1399912000,254729000,None,333586000,None,201941000,1056778000,0,22079000,None,None,565000,63250000,-115390000,None,None,191449000,None,1591361000,59428000,1056778000,128832000,1185610000,None,None,None,457804000,1846090000,52788000,None,56492134
2019-12-31,USD,1804897000,68702000,None,17999000,1149450000,408577000,20684000,17477000,563000,-106676000,96536000,None,25684000,43579000,23109000,None,None,-4240000,1381586000,226669000,1460000,345327000,None,183090000,1003919000,1460000,23109000,None,None,563000,63250000,-106676000,None,None,195182000,None,1578228000,80677000,1003919000,122422000,1126341000,None,None,None,455680000,1804897000,43579000,None,56277971
2019-09-30,USD,1761059000,None,None,3411000,1124474000,388597000,None,None,243027000,-100087000,93866000,None,105559000,44195000,54855000,None,None,-105395000,1415949000,239429000,0,567825000,None,42455000,943371000,0,54855000,None,None,549000,63250000,-100087000,None,None,104435000,None,1521630000,59278000,979887000,63637000,1069619000,None,None,None,430193000,1761059000,47606000,None,54874431
2019-06-30,USD,1730027000,None,None,2852000,1123585000,358055000,None,None,528000,-95490000,90829000,None,108079000,23109000,53781000,None,None,-4502000,1361021000,205574000,None,294805000,None,34409000,949345000,None,53781000,None,None,528000,63250000,-95490000,None,None,105749000,None,1524453000,59162000,987143000,59508000,1069804000,None,None,None,394269000,1730027000,25961000,None,52794357
2019-03-31,USD,1359254000,None,None,4311000,881568000,299140000,None,None,523000,-88949000,82419000,None,3382000,18959000,19526000,None,None,-1981000,1055574000,189745000,0,299140000,None,170786000,779914000,929000,19526000,None,None,523000,None,-88949000,None,None,113935000,None,1169509000,41697000,779914000,82128000,862042000,None,None,None,389547000,1359254000,18959000,None,52326803
2018-12-31,USD,1265382000,29182000,None,11891000,809492000,273871000,15687000,13527000,500000,-82699000,84034000,None,18731000,24051000,18254000,None,None,-1283000,987811000,183108000,23132000,273871000,None,159057000,745035000,929000,18254000,None,None,500000,None,-82699000,None,None,71331000,None,1082274000,None,745035000,46203000,791238000,None,None,None,357353000,1265382000,24051000,None,50000000
2018-09-30,USD,1217858000,0,None,2916000,757722000,274912000,0,None,496000,-76386000,88220000,0,58385000,20648000,17519000,None,None,-47000,980256000,140085000,16811000,274912000,2916000,119437000,699291000,727000,17519000,460136000,350849000,496000,0,-76386000,0,None,80706000,None,1077773000,None,699291000,40912000,740203000,None,None,None,350849000,1217858000,20648000,None,49576222
2018-06-30,USD,1132371000,0,None,3139000,675401000,268417000,0,None,488000,-70648000,83430000,0,53720000,15418000,13236000,580446000,580446000,-70648000,916232000,126627000,14538000,268417000,3139000,111209000,621165000,1287000,13236000,456970000,338577000,488000,0,-70648000,0,None,74974000,None,1005744000,None,621165000,41000000,662165000,None,None,None,338577000,1132371000,15418000,None,48768363
2018-03-31,USD,1101789000,0,None,3502000,684888000,224961000,0,None,452000,-65190000,83921000,0,53954000,19306000,13568000,589634000,589634000,-65190000,887697000,124719000,12821000,224961000,3502000,105413000,631150000,315000,13568000,416901000,289699000,452000,0,-65190000,0,None,76552000,None,977070000,None,631150000,40170000,671320000,None,None,None,289699000,1101789000,19306000,None,45205575
