fiscalDateEnding,reportedCurrency,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInOperatingActivities,netIncome,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents
2020-06-30,USD,-18947000,-1908000,-18947000,-2033000,-1638000,-917000,-284000,-1013000,-9968000,-50412000,-30548000,None,None,None,0,-9379000,2038000,-18240000,16534000,None,None,None
2020-03-31,USD,-33306000,-6115000,-33306000,-1518000,-11779000,204000,-1956000,-3217000,-32436000,-21054000,12048000,None,14625000,None,-1694000,-1700000,751000,39999000,31788000,None,None,None
2019-12-31,USD,-31330000,10031000,-31330000,479000,-1884000,29597000,-603000,9181000,-39946000,49717000,51450000,None,67220000,None,0,-252000,2627000,29828000,32057000,None,None,None
2019-09-30,USD,-28439000,-3583000,-28439000,1153000,-1281000,12515000,-2153000,9828000,8559000,24378000,40302000,None,49304000,None,0,-74000,821000,10594000,30016000,None,None,None
2019-06-30,USD,-28158000,645000,-28158000,-1782000,-1042000,15263000,-631000,3704000,-11967000,2663000,15558000,None,34813000,None,0,-1399000,186000,8136000,26571000,None,None,None
2019-03-31,USD,-29007000,1866000,-29007000,957000,-1006000,30305000,-2299000,8091000,2880000,34444000,32715000,None,17664000,None,33610000,4554000,-2330000,1321000,29964000,None,None,None
2018-12-31,USD,-720000,5621000,-30774000,-1837000,-90000,689000,-492000,2932000,-164443000,-15359000,16330000,None,148018000,None,2557000,-3727000,1378000,26536000,28201000,None,None,None
2018-09-30,USD,-720000,-5876000,-33957000,-4000,-1500000,-3461000,-2685000,-12153000,5904000,-36856000,230000,None,25271000,None,None,495000,-1347000,-11582000,33953000,None,None,None
2018-06-30,USD,-720000,-7190000,-28576000,-1324000,-118240000,-117726000,-654000,2322000,-40033000,-140011000,6831000,None,51875000,None,None,4581000,-2385000,-2497000,26246000,None,None,None
2018-03-31,USD,-720000,1057000,-23734000,-826000,147187000,145941000,-640000,-2480000,-5592000,131098000,9871000,None,19851000,None,683000,666000,-4120000,1121000,22908000,None,None,None
2017-12-31,USD,-720000,1648000,-75928000,-416000,-11613000,-8652000,-2779000,-6248000,-53272000,-10908000,70451000,None,122712000,None,5740000,2646000,1616000,5430000,75512000,None,None,None
2017-09-30,USD,None,2197000,-22222000,-303000,-1969000,-966000,-836000,-384000,-1320000,-6105000,50897000,None,18950000,None,1839000,2303000,-3284000,37000,56263000,None,None,None
2017-06-30,USD,None,-844000,-17482000,-170000,-1772000,-1805000,-558000,452000,1412000,-706000,35519000,None,19192000,None,525000,2718000,1828000,-2644000,34344000,None,None,None
2017-03-31,USD,None,-5395000,-17103000,-71000,-5292000,-3459000,-811000,-1072000,2720000,-1444000,18020000,None,19919000,None,2644000,1661000,1851000,276000,17032000,None,None,None
2016-12-31,USD,-3605000,-8469000,-66586000,-521000,-13336000,44826000,-6925000,638000,1814000,78031000,100012000,None,81182000,None,65087000,2828000,7362000,12773000,62460000,None,None,None
2016-09-30,USD,None,None,None,None,None,50537000,None,None,8115000,None,63492000,None,None,None,None,975000,None,None,39607000,None,None,None
2016-06-30,USD,None,None,None,None,None,44177000,None,None,6105000,None,36989000,None,None,None,None,554000,724000,None,24368000,None,None,None
2016-03-31,USD,None,None,None,None,None,None,None,None,None,None,22108000,None,None,None,None,2039000,None,None,9448000,None,None,None
2015-12-31,USD,388000,-6295000,-28683000,-336000,-34724000,-15782000,-4026000,428000,-108424000,10673000,56094000,None,133097000,None,22968000,6415000,-1922000,30686000,56937000,None,None,None
2015-09-30,USD,None,None,None,348000,None,None,None,None,None,None,38466000,None,None,None,None,1855000,16000,2065000,44399000,None,None,None
2015-06-30,USD,None,None,None,None,None,2170000,None,None,None,None,27600000,None,None,None,None,1504000,None,None,31011000,None,None,None
