fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2019-12-31,USD,368835000,346090000,300976000,67859000,40223000,-40474000,None,None,-39024000,None,33489000,None,22745000,2410000,12027000,1450000,6344000,-6393000,None,None,None,1450000,-55376000,None,-40474000,-40474000,None
2018-12-31,USD,308420000,352727000,322429000,-14009000,-157612000,-204164000,None,None,-263047000,None,27948000,None,-44307000,1495000,10913000,-58883000,3691000,-7850000,None,None,None,-58883000,-210890000,None,-204164000,-204164000,None
2017-12-31,USD,263706000,274451000,247728000,15978000,5591000,-53272000,None,None,-75301000,None,24756000,None,-10745000,935000,2815000,-22029000,1360000,-1976000,None,65500000,None,-22029000,-62580000,None,-53272000,-53272000,None
2016-12-31,USD,300091000,273868000,250888000,49203000,109167000,8601000,None,None,25491000,None,21391000,None,26223000,830000,3324000,16890000,183000,-3444000,None,65500000,None,16890000,2712000,None,8601000,8601000,None
2015-12-31,USD,219444000,289918000,135674000,83770000,-70474000,-108424000,None,None,-126252000,None,21146000,None,-121209000,835000,-3266000,-17828000,348000,None,None,110475000,None,-17828000,-55778000,None,-108424000,-108424000,None
