fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2020-06-30,USD,34855000,56559000,42617000,-7762000,-4708000,-9968000,None,None,-15427000,None,7324000,None,-21704000,546000,2986000,-5459000,181000,-2823000,None,None,None,-5459000,9100000,None,-9968000,-9968000,None
2020-03-31,USD,86790000,79739000,65675000,21115000,-8988000,-32436000,None,None,-26656000,None,8206000,None,7051000,623000,3043000,5780000,538000,-2695000,None,None,None,5780000,-31012000,None,-32436000,-32436000,None
2019-12-31,USD,101367000,91991000,77426000,23941000,-28221000,-39946000,None,None,-49276000,None,9137000,None,9376000,605000,3139000,-9330000,1232000,-2103000,None,None,None,-9330000,-56549000,None,-39946000,-39946000,None
2019-09-30,USD,96989000,79109000,67530000,29459000,33465000,8559000,None,None,15952000,None,8705000,None,17880000,595000,3022000,7393000,2530000,-635000,None,None,None,7393000,-1293000,None,8559000,8559000,None
2019-06-30,USD,83669000,88446000,79857000,3812000,12848000,-11967000,None,None,-7252000,None,7526000,None,-4777000,606000,2951000,4715000,1181000,-1955000,None,None,None,4715000,-520000,None,-11967000,-11967000,None
2019-03-31,USD,86810000,88017000,60155000,26655000,22131000,2880000,None,None,1552000,None,8121000,None,3239000,604000,-2369000,-1328000,-897000,-1700000,None,None,None,-1328000,2986000,None,2880000,2880000,None
2018-12-31,USD,74128000,211427000,56866000,17262000,-137299000,-164443000,0,0,-188569000,0,5942000,None,-137299000,394000,-2832000,-24126000,None,None,0,0,0,-24126000,-51270000,0,-164443000,-164443000,None
2018-09-30,USD,88521000,97040000,64839000,23682000,-8519000,5904000,0,0,-11122000,0,5417000,None,-8519000,414000,-2825000,None,None,None,0,0,0,-17026000,-2603000,0,5904000,5904000,None
2018-06-30,USD,79687000,118438000,59285000,20402000,-38751000,-40033000,0,0,-49335000,0,5201000,None,-38751000,358000,-3225000,None,None,None,0,0,0,-9302000,-10584000,0,-40033000,-40033000,None
2018-03-31,USD,58593000,66729000,39681000,18912000,-8136000,-5592000,0,0,-14021000,0,4868000,None,-8136000,329000,-2031000,None,None,None,0,0,0,-8429000,-5885000,0,-5592000,-5592000,None
2017-12-31,USD,61165000,41240000,104809000,-45116000,-85141000,-64036000,0,0,-109574000,0,5533000,None,-85141000,67000,823000,None,None,None,0,65500000,0,-22042000,-24433000,0,-64036000,-64036000,None
2017-09-30,USD,61901000,464563000,40290000,235803000,47934000,9352000,0,0,51297000,0,6240000,None,47934000,1519000,786000,None,None,None,0,0,0,13000,3363000,0,20232000,9352000,None
2017-06-30,USD,60116000,-265236000,38606000,-127108000,-20178000,1412000,0,0,-19606000,0,6397000,None,-20178000,-873000,779000,None,None,None,0,0,0,-7418000,572000,0,-12188000,1412000,None
2017-03-31,USD,69106000,66166000,39662000,29444000,2940000,2720000,0,0,2582000,0,6586000,None,2940000,222000,948000,None,None,None,0,0,0,-138000,-358000,0,2720000,2720000,None
2016-12-31,USD,66170000,251854000,37346000,128796000,26223000,1814000,0,0,1532000,0,5736000,None,3810000,830000,851000,None,None,None,0,65500000,0,11616000,-732000,0,8601000,1814000,None
2016-09-30,USD,79326000,0,38421000,0,0,8115000,0,0,13389000,0,5425000,None,14119000,0,885000,None,None,None,0,0,0,5274000,0,0,0,8115000,None
2016-06-30,USD,66072000,0,36252000,0,0,6105000,0,0,9218000,0,5397000,None,4164000,0,919000,None,None,None,0,0,0,3113000,0,0,0,6105000,None
2016-03-31,USD,66509000,0,37262000,0,0,0,0,0,1352000,0,4833000,None,4130000,0,972000,None,None,None,0,0,0,8785000,0,0,0,0,None
2015-12-31,USD,66012000,289918000,147900000,83770000,-70474000,-108424000,0,0,-126252000,0,5099000,None,-70474000,835000,1176000,None,None,None,0,110475000,0,-17828000,-55778000,0,-108424000,-108424000,None
2015-09-30,USD,44673000,0,30545000,0,0,0,0,0,0,0,4696000,None,0,0,1134000,None,None,None,0,0,0,0,0,0,0,0,None
2015-06-30,USD,54190000,0,33314000,0,0,0,0,0,-732000,0,5585000,None,0,0,1242000,None,None,None,0,0,0,-1837000,0,0,0,0,None
