fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2019-12-31,USD,332000,15015000,97250000,332000,-12486000,13742000,None,None,13742000,None,15015000,2197000,-14683000,None,-26228000,0,123478000,26228000,None,None,None,None,-488000,None,13742000,11142000,2600000
2018-12-31,USD,-77694000,13370000,84825000,-77694000,-137192000,-91797000,0,None,-91064000,None,13370000,-123822000,-13370000,None,-46128000,733000,130953000,46128000,None,None,None,733000,0,None,-91797000,-92387000,590000
2017-12-31,USD,75608000,18570000,51514000,75608000,-12696000,17435000,0,None,57038000,None,18570000,5874000,-18570000,None,-69734000,39603000,121248000,69734000,409000,None,None,39603000,0,None,17435000,17184000,251000
2016-12-31,USD,6796000,20756000,29222000,8533000,-90074000,-41347000,0,None,-13960000,None,20756000,-69318000,-20756000,None,-76114000,27387000,105336000,76114000,None,None,None,27387000,-3979000,None,-41347000,-41347000,None
2015-12-31,USD,5251000,14167000,18889000,-13638000,-166546000,-69403000,0,None,-30842000,None,14167000,-152379000,-14167000,None,-135704000,38561000,None,None,None,None,None,38561000,0,None,-69403000,-69403000,None
