fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2020-06-30,USD,1594250000,173644000,None,45792000,875892000,717813000,11989000,32749000,38000,624829000,123683000,207926000,67670000,380637000,342870000,17500000,17500000,-9148000,107554000,929682000,None,336243000,2729000,240475000,313040000,260049000,292621000,None,None,38000,None,624829000,None,None,129550000,None,45894000,111725000,313040000,207993000,533022000,None,None,None,102094000,1594250000,383366000,None,38325000
2020-03-31,USD,1522550000,178479000,None,55291000,836592000,685397000,10213000,73041000,38000,595685000,120328000,202149000,65071000,352540000,303774000,17500000,17500000,-8804000,105592000,861225000,None,304769000,2490000,215605000,317285000,235299000,213233000,None,None,38000,None,595685000,None,None,131847000,None,43258000,113489000,317285000,205320000,532818000,None,None,None,98478000,1522550000,355030000,None,38252000
2019-12-31,USD,1532406000,184011000,None,367747000,855146000,676714000,9952000,70929000,38000,577724000,122749000,202932000,65212000,346441000,320332000,17500000,17500000,671363000,108109000,866738000,None,492703000,2614000,293465000,321527000,230019000,231903000,None,None,38000,None,577724000,None,None,269000,None,292120000,108850000,321527000,203335000,534814000,None,None,None,104849000,1532406000,349055000,None,38358000
2019-09-30,USD,1595419000,189601000,None,45841000,935251000,659627000,46992000,71995000,38000,567460000,158484000,232200000,77893000,340402000,355897000,17500000,17500000,-9628000,104568000,879964000,None,237826000,747000,252275000,325769000,240699000,266402000,None,None,38000,None,567460000,None,None,132598000,None,56488000,112749000,325769000,206593000,579354000,None,None,None,101757000,1595419000,341149000,None,38332000
2019-06-30,USD,865768000,68243000,None,12843000,209719000,655518000,10397000,32322000,38000,559839000,68803000,91637000,55709000,359070000,96497000,None,None,-4871000,34692000,563022000,None,495638000,746000,97623000,None,92740000,64175000,None,None,38000,None,559839000,None,None,67710000,None,40464000,53991000,None,102825000,113222000,None,None,None,100512000,865768000,359816000,None,38305000
2019-03-31,USD,856950000,52858000,None,16181000,234806000,621624000,6592000,38910000,38000,528153000,93160000,101306000,62808000,351149000,112050000,7298000,7298000,-5477000,31058000,573266000,None,467460000,2516000,104350000,29596000,99070000,73140000,None,None,38000,None,528153000,None,None,50949000,47513000,283684000,36894000,None,116164000,122756000,None,None,None,98910000,856950000,353665000,None,38236000
2018-12-31,USD,816484000,54910000,None,130786000,209182000,606790000,6988000,35630000,38000,512783000,98873000,101900000,59957000,349301000,110309000,None,None,603853000,31269000,568448000,None,551880000,2470000,149761000,None,97987000,74679000,None,None,38000,None,512783000,None,None,None,None,86179000,None,None,91885000,98873000,None,None,None,97418000,816484000,351771000,None,38164000
2018-09-30,USD,833632000,55071000,None,18050000,234057000,599062000,42979000,33913000,39000,480550000,109461000,102813000,60797000,338673000,124596000,None,None,-2155000,30174000,584777000,None,441178000,3058000,114669000,0,110327000,90683000,540347000,0,39000,0,480550000,0,None,16685000,44112000,248855000,None,None,66482000,109461000,None,None,None,120628000,833632000,341731000,None,38716000
2018-06-30,USD,835058000,32672000,None,15242000,239542000,595010000,37712000,42197000,39000,445771000,107213000,54256000,53169000,432999000,132329000,None,None,-1447000,24148000,670813000,None,508082000,3146000,109592000,0,109834000,90132000,540347000,0,39000,0,445771000,0,None,14750000,38419000,164245000,None,None,69501000,107213000,None,None,None,150647000,835058000,436145000,None,39240000
2018-03-31,USD,813661000,33445000,None,17533000,236452000,576747000,39035000,38405000,40000,399410000,109818000,54906000,54032000,413874000,126634000,None,None,4837000,20706000,650572000,None,488396000,3197000,119126000,0,96842000,88229000,540347000,0,40000,0,399410000,0,None,15291000,38741000,163089000,None,None,70783000,109818000,None,None,None,172460000,813661000,417071000,None,39535000
2017-12-31,USD,733308000,33499000,None,85612000,212667000,520641000,37958000,34165000,40000,333225000,101992000,53812000,120288000,407283000,106119000,None,None,2533000,17795000,595225000,None,487142000,3104000,107565000,0,78450000,71954000,0,0,40000,0,333225000,0,None,None,None,51294000,None,None,68590000,106548000,None,None,None,184843000,733308000,410387000,None,39604000
2017-09-30,USD,721291000,34435000,None,16448000,172905000,548386000,38577000,33471000,40000,362815000,79860000,53509000,164596000,366572000,90996000,None,None,-1876000,15736000,540959000,None,460442000,3046000,81373000,0,73520000,57525000,0,0,40000,0,362815000,0,None,18062000,58590000,180332000,None,None,43332000,81909000,None,None,None,187407000,721291000,369618000,None,39624000
2017-06-30,USD,673095000,27399000,None,17988000,187707000,485388000,38819000,36654000,40000,278951000,82201000,44006000,121410000,376669000,104430000,None,None,-2582000,14537000,537148000,None,413983000,4096000,62838000,0,75557000,67776000,0,0,40000,0,278951000,0,None,17677000,32328000,135947000,None,None,44458000,83277000,None,None,None,208979000,673095000,380765000,None,39943000
2017-03-31,USD,616511000,27394000,None,17536000,182185000,434326000,39377000,34451000,40000,232899000,82048000,42544000,119905000,317949000,99111000,None,None,-3921000,13795000,482811000,None,364388000,4761000,77939000,0,64626000,64660000,0,0,40000,0,232899000,0,None,17687000,32280000,133700000,None,None,43697000,83074000,None,None,None,205308000,616511000,322710000,None,39733000
2016-12-31,USD,571529000,70196000,None,106386000,179455000,392074000,40178000,33783000,40000,195364000,83401000,42125000,119858000,281953000,95046000,None,None,-6933000,13337000,438334000,None,392074000,4737000,109346000,0,55770000,61263000,0,0,40000,0,195364000,0,None,None,None,13337000,None,None,44231000,84409000,None,None,None,203603000,571529000,286690000,None,39712000
2016-09-30,USD,538672000,30200000,None,31657000,183885000,354787000,41618000,37271000,40000,151083000,87178000,43596000,105816000,244292000,95482000,None,None,1892000,11988000,420868000,None,280991000,5538000,83356000,0,56025000,58211000,0,0,40000,0,151083000,0,None,1836000,30184000,117804000,None,None,46785000,88403000,None,None,None,201772000,538672000,249830000,None,39689000
2016-06-30,USD,504954000,31408000,None,40495000,183142000,321812000,42768000,44817000,40000,120722000,83261000,43342000,106944000,209273000,98668000,None,None,783000,11167000,386843000,None,247062000,5784000,74064000,0,57227000,53851000,0,0,40000,0,120722000,0,None,1963000,30231000,118111000,None,None,41706000,84474000,None,None,None,200267000,504954000,215057000,None,39676000
2016-03-31,USD,478287000,33454000,None,42561000,189062000,289225000,41363000,47691000,40000,90191000,88908000,43908000,109930000,176300000,98921000,None,None,1133000,10675000,357682000,None,211863000,7664000,73565000,0,57592000,51230000,0,0,40000,0,90191000,0,None,2213000,30355000,120605000,None,None,48778000,90141000,None,None,None,197861000,478287000,183964000,None,39906000
2015-12-31,USD,462688000,76870000,None,129640000,199108000,263580000,46765000,52058000,40000,67910000,93843000,42729000,110268000,158443000,104084000,None,None,534000,9645000,342775000,None,263580000,11986000,100401000,0,52573000,52026000,0,0,40000,0,67910000,0,None,None,None,9645000,None,None,48259000,95024000,None,None,None,195096000,462688000,170429000,None,39756000
