fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2019-12-31,USD,9000,5694000,None,9000,-4183000,-4183000,2522000,None,-4183000,None,3172000,1502000,-5685000,None,None,None,1488000,None,None,None,None,None,1502000,None,-4183000,-4183000,None
2018-12-31,USD,28000,4499000,None,28000,-3028000,1727000,2522000,None,1727000,None,3056000,None,-4471000,None,None,None,8934000,None,None,None,None,None,6198000,None,1727000,1727000,None
2017-12-31,USD,1236000,5058000,2059000,1236000,-3306000,-3306000,2522000,None,-3306000,None,3685000,516000,-3822000,1373000,None,None,225000,None,None,None,None,None,516000,None,-3306000,-3306000,None
2016-12-31,USD,877000,9428000,1950000,877000,-6476000,-6476000,2522000,None,-6476000,None,4580000,2075000,-8551000,2135000,None,None,2257000,None,None,2713000,None,None,-638000,None,-6476000,25004000,-31480000
2015-12-31,USD,33000,52043000,None,33000,-51465000,-51465000,None,None,-51465000,None,5126000,545000,-52010000,6317000,None,None,269000,None,None,40600000,None,None,None,None,-51465000,-42303000,323000
