fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2020-06-30,USD,478091000,9461000,None,6820000,220636000,257455000,None,10824000,22000,-65454000,None,None,3839000,58909000,119769000,42234000,52100000,-518000,244126000,213009000,None,247994000,None,50029000,92981000,97251000,66711000,None,None,22000,None,-65454000,None,None,9359000,None,2136000,8844000,92981000,7886000,100867000,None,None,None,323405000,478091000,58909000,None,21941000
2020-03-31,USD,453536000,9532000,None,7279000,196037000,257499000,None,10505000,20000,-46854000,7973000,None,9843000,62517000,95514000,38096000,47646000,-1972000,243717000,182688000,None,247967000,None,35626000,92550000,87109000,46913000,None,None,20000,None,-46854000,None,None,7756000,None,261005000,8928000,92550000,7973000,100523000,None,None,None,306305000,453536000,62517000,None,20249000
2019-12-31,USD,466825000,9679000,None,6093000,193031000,273794000,None,7292000,20000,-30057000,8083000,None,8011000,67028000,91355000,33371000,39681000,430000,248444000,192804000,None,264115000,None,35379000,93593000,85028000,50692000,None,None,20000,None,-30057000,None,None,7887000,None,7287000,9065000,93593000,8083000,101676000,None,None,None,303401000,466825000,67028000,None,20140000
2019-09-30,USD,483878000,9623000,None,6444000,181593000,302285000,None,924000,20000,5372000,7962000,None,30335000,72376000,64423000,19883000,19883000,-3832000,245535000,190647000,None,292662000,None,29709000,109208000,82118000,43616000,None,None,20000,None,5372000,None,None,8711000,None,29362000,8886000,109208000,7962000,117170000,None,None,None,300725000,483878000,72376000,None,20061000
2019-06-30,USD,495122000,9771000,None,7031000,183407000,311715000,None,903000,20000,14152000,8182000,None,28517000,83987000,68127000,21712000,21712000,-379000,247887000,201035000,None,301944000,None,28542000,107098000,81475000,45512000,None,None,20000,None,14152000,None,None,8992000,None,27437000,9085000,107098000,8182000,115280000,None,None,None,297922000,495122000,83987000,None,19951000
2019-03-31,USD,491205000,9895000,None,9149000,167587000,323618000,None,1053000,20000,25518000,8438000,None,27120000,77459000,65175000,23366000,23366000,2950000,242623000,203274000,None,313723000,None,32202000,93974000,84464000,40756000,None,None,20000,None,25518000,None,None,11225000,None,24188000,9491000,93974000,8438000,102412000,None,None,None,295130000,491205000,77459000,None,19888000
2018-12-31,USD,466840000,9791000,None,12481000,137746000,329094000,None,1792000,20000,35992000,None,None,28563000,58004000,77418000,28217000,23589000,602000,234211000,194275000,None,319303000,None,30534000,60328000,93256000,49201000,None,None,20000,None,35992000,None,None,6849000,None,21714000,None,60328000,None,60328000,None,None,None,292480000,466840000,58004000,None,19810000
2018-09-30,USD,481085000,9803000,None,11140000,145600000,335485000,0,2669000,20000,44560000,None,0,33567000,58075000,82704000,8275000,8275000,835000,222545000,215170000,None,325682000,6022000,32028000,62896000,107905000,74429000,0,0,20000,0,44560000,0,None,15074000,None,18493000,None,62896000,None,62896000,None,None,None,290070000,481085000,64097000,None,19634000
2018-06-30,USD,472204000,10074000,None,10708000,129573000,342631000,0,2252000,20000,48292000,None,0,19437000,77943000,71705000,3161000,3161000,5633000,212105000,230588000,None,332557000,1753000,48668000,57868000,93269000,68544000,0,0,20000,0,48292000,0,None,6286000,None,13151000,None,57868000,None,57868000,None,None,None,288686000,472204000,77943000,None,19634000
2018-03-31,USD,475617000,10463000,None,12247000,132323000,343294000,0,9196000,20000,40258000,None,0,18685000,83299000,69859000,2690000,2690000,16078000,204644000,241825000,None,332831000,1048000,53655000,62464000,92624000,67169000,0,0,20000,0,40258000,0,None,4750000,None,13935000,None,62464000,None,62464000,None,None,None,286938000,475617000,83299000,None,19538000
2017-12-31,USD,452984000,4811000,None,10095000,119708000,333276000,0,19103000,19000,38138000,None,0,25344000,83948000,70708000,559000,559000,9743000,197943000,229697000,None,328465000,36000,59850000,49000000,75768000,70149000,0,0,19000,0,38138000,0,None,7732000,None,12801000,None,49000000,None,49000000,None,None,None,285376000,452984000,83984000,None,19451000
2017-09-30,USD,438704000,4838000,None,10448000,114262000,324442000,0,16801000,19000,32423000,None,0,27156000,72002000,76891000,3638000,3638000,6400000,181481000,230067000,None,319604000,36000,73029000,37371000,74552000,73253000,0,0,19000,0,32423000,0,None,7151000,None,15167000,None,37371000,None,37371000,None,None,None,285600000,438704000,72038000,None,19359000
2017-06-30,USD,406986000,4793000,None,9131000,99484000,307502000,0,13850000,19000,13047000,None,0,23320000,75879000,76670000,4552000,27366000,4369000,165154000,218512000,None,302709000,42000,73759000,22814000,59701000,72118000,0,0,19000,0,13047000,0,None,8501000,None,10026000,None,22814000,None,22814000,None,None,None,290067000,406986000,75921000,None,19192000
2017-03-31,USD,367626000,4761000,None,9385000,91453000,276173000,0,10535000,19000,-16024000,None,0,22838000,60533000,67590000,4690000,28553000,3572000,150566000,194222000,None,271412000,42000,66759000,23863000,57503000,62900000,0,0,19000,0,-16024000,0,None,6028000,None,12049000,None,23863000,None,23863000,None,None,None,288606000,367626000,60575000,None,18984000
2016-12-31,USD,322318000,4771000,None,3969000,94934000,227384000,0,14452000,18000,-37013000,None,0,20668000,51956000,59973000,8172000,7865000,-885000,144098000,157552000,None,222613000,44000,49766000,34961000,51817000,51801000,0,0,18000,0,-37013000,0,None,4476000,None,11421000,None,34961000,None,34961000,None,None,None,265264000,322318000,52000000,None,18400000
2016-09-30,USD,326791000,4818000,None,4761000,139253000,187538000,0,10688000,17000,-51238000,None,0,22114000,60192000,72052000,28323000,28323000,2113000,140516000,164161000,None,182720000,47000,44242000,67201000,54919000,43729000,0,0,17000,0,-51238000,0,None,5440000,None,11856000,None,67201000,None,67201000,None,None,None,236646000,326791000,60239000,None,17192000
