fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2020-06-30,USD,3504700000,None,None,14200000,818500000,2686200000,None,6400000,3691900000,-1095700000,611200000,None,67100000,201300000,107300000,None,None,400000,3028900000,408700000,None,2686200000,30200000,None,100000000,126200000,87700000,None,None,None,None,None,None,None,67100000,None,3096000000,500000,None,3000000,711200000,None,None,None,None,None,None,None,None
2020-03-31,USD,3503800000,None,None,15900000,845900000,2657900000,None,13600000,3690500000,-1103900000,621700000,None,66500000,214700000,124200000,None,None,-18400000,3009700000,427600000,None,2657900000,15600000,None,100000000,132000000,103400000,None,None,None,None,None,None,None,66500000,None,3076200000,600000,100000000,3000000,721700000,None,None,None,89700000,None,230300000,None,391000000
2019-12-31,USD,3396500000,None,None,19800000,701200000,2695300000,None,None,3693300000,-1088500000,573900000,None,68800000,182800000,127300000,800000,800000,-200000,2933400000,394300000,None,2695300000,22800000,0,None,126900000,118300000,None,None,None,None,None,None,None,68800000,None,3002200000,800000,None,3100000,573900000,None,None,None,90700000,None,205600000,None,393000000
2019-09-30,USD,3331100000,None,None,15800000,673700000,2657400000,None,19400000,3694500000,-1123800000,550100000,None,72700000,185600000,123600000,None,None,-5500000,2880900000,377500000,None,2657400000,16900000,35400000,None,123800000,107100000,None,None,None,None,None,None,None,72700000,None,2953600000,None,None,3100000,550100000,None,None,None,92200000,None,202500000,None,394000000
2019-06-30,USD,3298500000,None,None,15000000,662400000,2636100000,None,14200000,3686000000,-1137600000,533400000,None,73200000,183200000,129000000,None,None,3600000,2850500000,374800000,None,2636100000,15800000,36300000,None,124500000,115900000,None,None,None,None,None,None,None,73200000,None,2923700000,None,None,3100000,533400000,None,None,None,92700000,None,199000000,None,393000000
2019-03-31,USD,3262500000,None,None,18100000,649300000,2613200000,None,6800000,3681800000,-1158200000,537900000,None,73000000,180600000,111400000,2500000,2500000,-3000000,2826100000,363400000,None,2613200000,10200000,37500000,3100000,117000000,104600000,None,None,None,None,None,None,None,73000000,None,2899100000,None,None,3100000,537900000,None,None,None,92600000,None,190800000,None,394000000
2018-12-31,USD,3265200000,None,None,15500000,662900000,2602300000,None,11500000,3705200000,-1184900000,538000000,None,71900000,206000000,124900000,2600000,2600000,-5300000,2813300000,380000000,None,2602300000,7800000,40500000,1600000,110200000,104400000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,87300000,None,213800000,None,390000000
2018-09-30,USD,3333400000,None,None,17600000,661800000,2671600000,None,13400000,3693900000,-1113400000,530800000,None,105400000,224800000,128800000,3100000,3100000,-3500000,2798700000,429300000,None,2671600000,5600000,31400000,2200000,149900000,103700000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,395000000
2018-06-30,USD,3329400000,None,None,12200000,662500000,2666900000,None,10800000,3693200000,-1116700000,540300000,None,107200000,235100000,119400000,3400000,3400000,-2500000,2781000000,441200000,None,2666900000,9000000,31600000,2800000,153300000,94300000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,390000000
2018-03-31,USD,3327500000,None,None,16600000,647600000,2679900000,None,19200000,3692500000,-1107800000,528900000,None,112700000,231800000,115100000,3800000,3800000,4000000,2758600000,456200000,None,2679900000,11400000,35600000,3600000,160800000,82200000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,392000000
