fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2019-12-31,USD,16083652000,6669645000,None,1191000,12899283000,3184369000,513320000,1000000,7536000,-2742193000,1976446000,4959658000,638375000,48736000,1119728000,58049000,58049000,-58376000,3190491000,625483000,None,-8444934000,None,287243000,9634226000,138402000,241954000,None,None,None,None,None,None,None,247519000,None,15458169000,None,9634226000,305435000,11779555000,None,None,None,5977402000,None,48736000,None,747000000
2018-12-31,USD,17208608000,7488194000,None,3985000,12983803000,4224805000,429965000,334886000,7669000,-1680432000,2001161000,5081887000,549008000,363177000,1012490000,58184000,58184000,-71779000,3234266000,854017000,1236000,-8345276000,None,245714000,9944112000,115315000,221341000,None,None,None,None,None,None,None,120279000,None,16354591000,None,9944112000,140604000,11971313000,None,None,None,5969347000,None,363177000,None,748000000
2017-12-31,USD,17014820000,7856775000,None,0,13581708000,3433112000,282478000,0,2000,-998212000,1881881000,5070586000,406445000,122899000,896252000,35537000,35537000,-4007000,3225128000,455886000,None,-9494249000,3883000,148822000,10092483000,106924000,187695000,None,None,None,None,None,None,None,123967000,None,16558934000,41166000,10803575000,136504000,12685456000,None,None,None,4435329000,None,122899000,None,641000000
2016-12-31,USD,17176481000,8308749000,None,14932000,13371505000,3804976000,179100000,14932000,2000,-590840000,2415593000,5013376000,286273000,75891000,852539000,27626000,27626000,-28507000,3179727000,388356000,None,-9517149000,14932000,135218000,9436625000,108889000,212239000,None,None,None,None,None,None,None,107173000,None,16788125000,45719000,10103373000,130575000,12518966000,None,None,None,4424321000,None,75891000,None,641000000
2015-12-31,USD,2319515000,1149912000,None,26820000,1616618000,702897000,43366000,95963000,None,-54253000,114514000,927896000,65192000,15759000,171959000,10952000,10952000,None,34822000,141693000,None,-1374911000,26820000,71501000,1330145000,24034000,21128000,None,None,None,None,None,None,None,None,None,None,None,1330145000,None,None,None,None,None,757150000,None,15759000,None,641000000
