fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2020-06-30,USD,18677738,None,None,None,2705590,15972148,None,None,142330116,-126749797,None,None,115094,11446717,2705590,None,None,-21153,84725,18477919,None,15559166,6856805,2301,None,0,561578,None,None,None,None,None,None,None,115094,None,199819,80018,None,None,0,None,None,None,None,None,None,None,None
2020-03-31,USD,9121799,158597,None,339486,2304348,7235930,None,146070,129743689,-123121666,None,None,370757,812439,2179953,None,None,-223051,26678,8296430,None,6240375,6629434,321626,None,193445,2033883,None,None,129743689,418479,-123121666,None,None,640094,None,825369,270465,None,124395,124395,None,None,None,None,9121799,7441873,None,2915240
2019-12-31,USD,10884935,170423,None,387231,1529765,9355170,None,None,128920414,-119583130,None,None,370124,517444,1529765,None,None,17886,33574,10310814,None,9184747,9164273,42881,None,198985,1529765,None,None,128920414,None,-119583130,None,None,370124,None,574121,None,None,None,0,None,None,None,None,10884935,9681717,None,1738837
2019-09-30,USD,4971158,213405,None,463869,1372963,3598195,None,None,121822267,-118243756,None,None,383441,363294,1372963,None,None,19684,58940,4315372,None,3384790,2845250,230900,None,412059,1372963,None,None,121822267,None,-118243756,None,None,383441,None,655786,None,None,None,0,None,None,None,None,4971158,3208544,None,12516458
2019-06-30,USD,5931852,223407,None,169591,1617718,4314134,None,None,121699375,-117406730,None,None,390335,248439,1617718,None,None,21489,68481,5249629,None,4090727,4020498,266860,None,544241,1617718,None,None,121699375,None,-117406730,None,None,390335,None,682223,None,None,None,0,None,None,None,None,5931852,4268937,None,12508958
2019-03-31,USD,7042339,233409,None,283435,2076421,4965918,None,None,121574327,-116611839,None,None,768600,275522,2076421,None,None,3430,78021,5962306,None,4732509,4477525,324524,None,601300,2076421,None,None,121574327,None,-116611839,None,None,768603,None,1080033,None,None,None,0,None,None,None,None,7042339,4753047,None,12497708
2018-12-31,USD,7807253,243411,None,444435,1973500,5833753,None,None,121554547,-115694881,None,None,810258,181755,1973500,None,None,-25913,83456,6670128,None,5590342,5272998,185673,None,585267,1973500,None,None,121554547,None,-115694881,None,None,810258,None,1137125,None,None,None,None,None,None,None,None,7807253,5454753,None,12482708
2018-09-30,USD,10020622,1002336,None,621091,2301386,7719236,0,1570000,119582020,-111857241,None,0,849504,1301418,2301386,None,None,-5543,258611,7910171,None,6716900,4866033,313654,0,807975,2301386,0,0,119582020,0,-111857241,0,None,849504,None,2110451,None,None,None,None,None,None,None,None,10020622,6167451,None,11779584
2018-06-30,USD,12646690,1045113,None,860626,1851881,10794809,0,811000,119580543,-108773291,None,0,784491,275963,1851881,None,None,-12443,245462,10571624,None,9749696,7977575,442911,0,1014549,1851881,0,0,119580543,0,-108773291,0,None,784491,None,2075066,None,None,None,None,None,None,None,None,12646690,8253538,None,94106292
2018-03-31,USD,12796783,1087890,None,417144,1379538,11417245,0,762000,118139926,-106705838,None,0,285867,647267,1379538,None,None,-16843,259265,11163761,None,10329355,8679010,446393,0,973947,1379538,0,0,118139926,0,-106705838,0,None,285867,None,1633022,None,None,None,None,None,None,None,None,12796783,9326277,None,86437624
2017-12-31,USD,9337890,1130667,None,396987,1785037,7552853,0,797000,110647169,-104845847,None,0,1327000,438432,1785037,None,None,-3469,235113,7775899,64091,4667186,5011607,981261,0,947612,1785037,0,0,110647169,1755000,-104845847,0,None,196211,None,1561991,None,None,None,None,None,None,None,None,9337890,5450039,None,44220552
2017-09-30,USD,5465472,1173444,None,480268,1670292,3795180,0,12500,104628437,-100824469,None,0,1303000,135133,1670292,None,None,-8788,242048,3920431,None,2621736,10178,1146845,0,2148007,1657792,0,0,104628437,0,-100824469,0,None,129549,None,1545041,None,None,None,None,None,None,None,None,5465472,145311,None,8901245
2017-06-30,USD,6499701,1216221,None,464965,1535552,4964149,0,680000,104624119,-99646816,None,0,1396000,197175,1535552,None,None,-13154,260756,4843228,None,3747928,1011625,940624,0,2228839,1535552,0,0,104624119,0,-99646816,0,None,179496,None,1656473,None,None,None,None,None,None,None,None,6499701,1208800,None,8901245
2017-03-31,USD,7105800,1258998,None,362254,1359187,5746613,0,613000,104594633,-98828807,None,0,1519000,2085082,1359187,None,None,-19213,258225,5329128,None,4487615,157475,554585,0,2169732,1359187,0,0,104594633,0,-98828807,0,None,259449,None,1776672,None,None,None,None,None,None,None,None,7105800,2242557,None,8853745
2016-12-31,USD,5085107,1301775,None,370777,1697430,3387677,0,592000,100891786,-97479537,None,0,1639000,72700,1697430,None,None,-24572,259392,3186944,64091,2085902,50001,656945,0,2036521,1697430,0,0,100891786,0,-97479537,0,None,336996,None,1898163,None,None,None,None,None,None,None,None,5085107,122701,None,5452545
2016-09-30,USD,5779906,1344552,None,308511,1309406,4470500,0,711000,100886637,-96383706,None,0,1687000,195860,1309406,None,None,-32431,245553,3846603,None,3125948,599942,799774,0,1942516,1309406,0,0,100886637,0,-96383706,0,None,343198,None,1933303,None,None,None,None,None,None,None,None,5779906,795802,None,5452545
2016-06-30,USD,5684031,1387329,None,142034,1565702,4118329,0,731000,100848374,-96693860,None,0,1454000,379531,1565702,None,None,-36185,304255,3925634,None,2731000,1548029,638798,0,1217242,1565702,0,0,100848374,0,-96693860,0,None,66813,None,1758397,None,None,None,None,None,None,None,None,5684031,1927560,None,5452545
2016-03-31,USD,6654197,1430106,None,138306,1543173,5111024,0,848000,100793649,-95684928,None,0,1497000,180390,1543173,None,None,2303,321215,4836063,None,3680918,2442467,862742,0,1212158,1543173,0,0,100793649,0,-95684928,0,None,66813,None,1818134,None,None,None,None,None,None,None,None,6654197,2622857,None,5425045
2015-12-31,USD,8271909,1472883,None,185967,1668731,6603178,0,1131000,100785408,-94175999,None,0,1540000,402059,1668731,None,None,-6231,251145,6481068,64091,5130295,4025104,736284,0,1131654,1668731,0,0,100785408,0,-94175999,0,None,66813,None,1790841,None,None,None,None,None,None,None,None,8271909,4427163,None,5425045
2015-09-30,USD,11054522,1515660,None,169722,1256293,9798229,0,851000,100388396,-90599007,None,0,2583000,393372,1256293,None,None,8840,214154,8257337,1000558,8282569,5229225,1509855,0,955163,1256293,0,0,100388396,0,-90599007,0,None,66813,None,2797185,None,None,None,None,None,None,None,None,11054522,5622597,None,5144837
2015-06-30,USD,13284292,2046779,None,175468,1164979,12119313,0,772000,100388396,-88272114,None,0,3186000,261234,1164979,None,None,3031,214347,9883781,1071011,10072534,6416126,2208965,0,821988,1164979,0,0,100388396,0,-88272114,0,None,68374,None,3400511,None,None,None,None,None,None,None,None,13284292,6677360,None,5144837
