fiscalDateEnding,reportedCurrency,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInOperatingActivities,netIncome,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents
2019-12-31,USD,-3946877,-443735,-3940627,6250,None,6965693,58,121779,-3888249,-49217,-3074283,243152,74064,None,6965635,14285,128120,769581,0,137467,None,-49217
2018-12-31,USD,-276293,188462,-344507,-100000,None,9105200,-50000,-218343,-10849034,243323,-8517370,82679,237955,None,9105200,-83316,631510,787513,68214,638753,None,243323
2017-12-31,USD,-4960194,87607,-5014701,-100000,None,10460845,-50000,121767,-7366310,365732,-5080412,2803949,270997,0,10460845,-119613,-1432823,17274,54507,-774316,None,365732
2016-12-31,USD,3967090,28699,3843789,-100000,None,0,-50000,166411,-3303538,-329359,-4173148,195022,286162,0,0,-187200,-138652,-1125436,123301,-66857,None,-329359
2015-12-31,USD,5185460,522045,5078519,6010,None,10460845,-50000,45241,-9311910,-53782,-5132301,-8525199,299995,0,0,-226538,513583,2161798,112951,635598,None,-53782
