fiscalDateEnding,reportedCurrency,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInOperatingActivities,netIncome,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents
2019-12-31,USD,-2698000000,1860000000,-3171000000,-473000000,614000000,-1713000000,22000000,2104000000,3304000000,571000000,5455000000,-1452000000,1282000000,-771000000,-1578000000,None,-32000000,493000000,0,-32000000,-12000000,559000000
2018-12-31,USD,-3333000000,2407000000,-3582000000,-249000000,439000000,-1616000000,-19000000,2343000000,2920000000,816000000,6014000000,-1504000000,1245000000,-793000000,-1243000000,None,-55000000,1001000000,0,-55000000,30000000,846000000
2017-12-31,USD,-3345000000,1650000000,-5431000000,-2086000000,-86000000,-2065000000,35000000,2890000000,4604000000,-1368000000,6128000000,-1468000000,1132000000,-661000000,-1318000000,0,-91000000,301000000,0,-91000000,None,-1368000000
2016-12-31,USD,-2661000000,3238000000,-3855000000,-1194000000,535000000,-1619000000,-120000000,3331000000,2659000000,513000000,5987000000,-306000000,54000000,-658000000,-1376000000,0,42000000,354000000,0,42000000,-4000000,509000000
2015-12-31,USD,-4701000000,3488000000,-4897000000,-196000000,-18000000,-2187000000,-234000000,3524000000,2533000000,-308000000,6776000000,-241000000,50000000,-656000000,-1279000000,0,147000000,849000000,0,147000000,None,-308000000
