fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2020-06-30,USD,225990000,50253000,123010000,102980000,51636000,32354000,8873000,None,47813000,95000,38543000,-1091000,52727000,None,3823000,15364000,None,-3916000,None,2837000,None,15364000,-3835000,None,32449000,32354000,None
2020-03-31,USD,235764000,195528000,146292000,89472000,42095000,9109000,9130000,None,20048000,2600000,40106000,None,40236000,None,3977000,12454000,-18811000,-4052000,None,None,None,12454000,-16136000,None,7594000,9109000,None
2019-12-31,USD,257677000,53061000,161036000,96641000,45960000,29145000,9246000,None,39345000,446000,42049000,2380000,43580000,None,6615000,9754000,-3137000,-3972000,None,1766000,None,9754000,-2029000,None,29591000,29145000,None
2019-09-30,USD,271133000,48429000,167026000,104107000,57306000,40009000,8832000,None,53319000,116000,39841000,1628000,55678000,None,3987000,13194000,-1959000,-4068000,None,-244000,None,13194000,1953000,None,40125000,40009000,None
2019-06-30,USD,273949000,50957000,168767000,105182000,53295000,34054000,9242000,None,48664000,205000,40816000,-930000,54225000,None,4631000,14405000,-4973000,-4703000,None,899000,None,14405000,-1757000,None,34259000,34054000,None
2019-03-31,USD,251373000,51678000,159602000,91771000,41301000,29190000,10249000,None,36884000,218000,40945000,1208000,40093000,None,4417000,7476000,None,-4526000,None,484000,None,7476000,1114000,None,29408000,29190000,None
2018-12-31,USD,243020000,50446000,160126000,82894000,29556000,14066000,10109000,0,22844000,-319000,38481000,-2892000,32448000,0,6712000,None,None,None,-1696000,1856000,0,9097000,-8984000,0,13747000,14066000,None
2018-09-30,USD,253253000,51581000,160227000,93026000,44596000,28215000,9958000,0,39975000,269000,39071000,3151000,41445000,0,4621000,None,None,None,0,2552000,0,11491000,-3740000,0,28484000,28215000,None
2018-06-30,USD,256225000,49494000,164047000,92178000,41958000,30365000,10198000,0,37337000,-59000,36707000,-726000,42684000,0,4621000,None,None,None,0,2589000,0,7031000,-7677000,0,30306000,30365000,None
2018-03-31,USD,229981000,60820000,148330000,81651000,19379000,10245000,10317000,0,15091000,237000,41930000,-1452000,20831000,0,4288000,None,None,None,0,8573000,0,4609000,-14313000,0,10482000,10245000,None
2017-12-31,USD,226728000,54822000,149342000,77386000,20703000,5886000,10386000,0,15143000,-728000,41165000,-1861000,22564000,0,5560000,None,None,None,0,3271000,0,9985000,-37734000,0,5158000,5886000,None
2017-09-30,USD,222141000,57132000,142706000,79435000,23458000,15269000,10553000,0,19029000,-49000,41076000,1155000,22303000,0,4429000,None,None,None,0,5503000,0,3809000,0,0,15220000,15269000,None
2017-06-30,USD,215571000,53826000,152517000,63054000,7297000,1117000,9973000,0,3012000,116000,41817000,-1931000,9228000,0,4285000,None,None,None,0,2036000,0,1779000,0,0,1233000,1117000,None
2017-03-31,USD,199277000,53849000,123372000,75905000,21852000,10839000,10262000,0,17524000,135000,40906000,-204000,22056000,0,4328000,None,None,None,0,2681000,0,6550000,0,0,10974000,10839000,None
2016-12-31,USD,213046000,50502000,135714000,77332000,26758000,15796000,10664000,0,20827000,190000,39115000,-72000,26830000,0,5931000,None,None,None,0,723000,0,4841000,-21998000,0,15986000,15796000,None
2016-09-30,USD,191272000,47600000,118852000,72420000,24578000,13069000,9232000,0,20897000,340000,38042000,-242000,24820000,0,3681000,None,None,None,0,326000,0,7488000,0,0,13409000,13069000,None
2016-06-30,USD,203190000,60458000,124875000,78315000,19874000,10367000,10276000,0,16183000,-266000,43534000,2017000,17857000,0,3691000,None,None,None,0,6648000,0,6082000,0,0,10101000,10367000,None
2016-03-31,USD,172331000,50232000,99830000,72501000,22597000,13501000,10132000,0,20359000,-185000,39421000,328000,22269000,0,2238000,None,None,None,0,679000,0,7043000,0,0,13316000,13501000,None
2015-12-31,USD,177466000,56801000,105800000,71666000,15073000,37580000,11366000,0,11281000,-114000,35518000,208000,14865000,0,3792000,None,None,None,0,9917000,0,-26185000,-36263000,0,37466000,37580000,None
2015-09-30,USD,178789000,49901000,103045000,75744000,24594000,9658000,10675000,0,21923000,22000,35509000,-1249000,25843000,0,2671000,None,None,None,0,3717000,0,12243000,0,0,9680000,9658000,None
2015-06-30,USD,172289000,51554000,117697000,54592000,218000,-2172000,10411000,0,-2484000,52000,39932000,-2820000,3038000,0,2702000,None,None,None,0,1211000,0,-364000,0,0,-2120000,-2172000,None
