fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2020-03-31,USD,160757000,115013000,79805000,80952000,-33857000,-34067000,41463000,None,-33866000,None,115013000,204000,-34061000,None,9000,201000,380000,371000,None,None,None,201000,-24373000,None,-34067000,-34067000,None
2019-03-31,USD,140842000,-86961000,66962000,73880000,-12933000,-13164000,37817000,None,-12943000,None,42764000,148000,-13081000,5071000,10000,221000,339000,329000,-226000,1309000,None,221000,-1500000,None,-13164000,-13164000,None
2018-03-31,USD,127360000,-76497000,62943000,64417000,-11591000,-8350000,27936000,None,-11601000,None,42103000,489000,-12080000,4510000,10000,-3251000,98000,88000,3287000,1948000,None,-3251000,-1557000,None,-8350000,-8350000,None
2017-03-31,USD,127678000,75193000,63893000,63785000,-11470000,-11721000,29048000,None,-11485000,None,40698000,-62000,-11408000,3801000,15000,236000,162000,147000,None,1646000,None,236000,-1870000,None,-11721000,-11721000,None
2016-03-31,USD,120366000,72059000,52260000,68106000,-3730000,-3765000,26688000,None,-3759000,None,41558000,583000,-4313000,3262000,29000,6000,63000,None,None,551000,None,6000,-177000,None,-3765000,-3765000,None
