fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2020-06-30,USD,70867000000,None,None,None,64741000000,6126000000,None,None,89000000,3685000000,53892000000,207000000,7950000000,2698000000,None,None,None,1053000000,163000000,6174000000,52441000000,5919000000,48046000000,3476000000,1912000000,None,3753000000,None,None,89000000,None,3685000000,None,None,577000000,None,818000000,None,1912000000,10321000000,12233000000,None,None,None,1299000000,70867000000,2698000000,None,88659407
2020-03-31,USD,67643000000,40000000,None,None,62596000000,5047000000,None,None,90000000,3616000000,52854000000,207000000,7648000000,1673000000,None,None,None,32000000,162000000,5060000000,49989000000,4840000000,46134000000,3387000000,1473000000,None,3743000000,None,None,90000000,None,3616000000,None,None,497000000,None,1573000000,None,1473000000,10106000000,11579000000,None,None,None,1309000000,67643000000,1673000000,None,89827336
2019-12-31,USD,70130000000,50000000,None,5038000000,63861000000,6269000000,None,7142000000,90000000,4009000000,50317000000,207000000,8154000000,2314000000,11146000000,310000000,310000000,863000000,158000000,8717000000,51001000000,6062000000,46505000000,6403000000,1473000000,None,3838000000,None,None,90000000,None,4009000000,None,None,9168000000,None,1037000000,None,1473000000,62388000000,63861000000,None,None,None,1307000000,70130000000,2314000000,None,90303686
2019-09-30,USD,69067000000,45000000,None,4620000000,62746000000,6321000000,None,6932000000,90000000,4022000000,52243000000,207000000,7904000000,2693000000,7799000000,None,None,917000000,162000000,9325000000,49510000000,6114000000,45503000000,6632000000,1423000000,None,3700000000,None,None,90000000,None,4022000000,None,None,9061000000,None,964000000,None,1423000000,61323000000,62746000000,None,None,None,1292000000,69067000000,2693000000,None,90127423
2019-06-30,USD,67697000000,45000000,None,4504000000,61607000000,6090000000,None,6678000000,90000000,3914000000,51463000000,207000000,7907000000,2374000000,7433000000,None,None,809000000,162000000,8572000000,48548000000,5883000000,44710000000,6198000000,1423000000,None,3487000000,None,None,90000000,None,3914000000,None,None,9167000000,None,1203000000,None,1423000000,60184000000,61607000000,None,None,None,1277000000,67697000000,2374000000,None,89917601
2019-03-31,USD,66132000000,42000000,None,4531000000,60467000000,5665000000,None,6261000000,90000000,3875000000,50742000000,207000000,7979000000,2000000000,7336000000,345000000,345000000,444000000,167000000,8188000000,47110000000,5458000000,43431000000,6188000000,1423000000,None,3565000000,None,None,90000000,None,3875000000,None,None,9180000000,None,1447000000,None,1423000000,59044000000,60467000000,None,None,None,1256000000,66132000000,2000000000,None,89637713
2018-12-31,USD,63456000000,1736000000,None,3880000000,58484000000,4970000000,None,5421000000,89000000,3588000000,47237000000,207000000,7987000000,1515000000,9248000000,445000000,445000000,48000000,None,7798000000,45169000000,4763000000,105000000,6283000000,1302000000,None,3382000000,None,None,89000000,None,3588000000,None,None,8600000000,None,1682000000,None,1302000000,57182000000,58484000000,None,None,None,1245000000,63456000000,1515000000,None,89291724
2018-09-30,USD,64190000000,1700000000,None,4892000000,59026000000,5164000000,0,6392000000,89000000,3800000000,49448000000,199000000,8388000000,2009000000,7364000000,40000000,40000000,44000000,0,9010000000,44005000000,4965000000,1326000000,7001000000,1302000000,0,932000000,5164000000,1320000000,89000000,0,3800000000,0,None,9307000000,None,1669000000,None,1302000000,57724000000,59026000000,None,None,None,1231000000,64190000000,2009000000,None,89188708
2018-06-30,USD,61834000000,1616000000,None,4272000000,56750000000,5084000000,0,5670000000,89000000,3628000000,48117000000,199000000,8337000000,1810000000,6431000000,40000000,40000000,147000000,0,7842000000,43192000000,4885000000,1140000000,6032000000,1301000000,0,721000000,5084000000,1309000000,89000000,0,3628000000,0,None,9019000000,None,1582000000,None,1301000000,55449000000,56750000000,None,None,None,1220000000,61834000000,1810000000,None,89072114
2018-03-31,USD,60656000000,1453000000,None,4338000000,55473000000,5183000000,0,5321000000,89000000,3584000000,47258000000,199000000,8305000000,1659000000,6022000000,40000000,40000000,305000000,0,7477000000,42504000000,4984000000,964000000,5818000000,1301000000,0,661000000,5183000000,1294000000,89000000,0,3584000000,0,None,9059000000,None,1417000000,None,1301000000,54172000000,55473000000,None,None,None,1205000000,60656000000,1659000000,None,88881213
