fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2019-12-31,USD,21078000,2087000,None,662000,3028000,18050000,None,203000,41000,-45704000,159000,1034000,237000,16664000,2869000,None,None,4000,57000,17334000,None,14929000,0,8000,None,None,2666000,None,None,41000,None,-45704000,None,None,566000,None,3744000,362000,None,159000,159000,None,None,None,63709000,21078000,16664000,None,29485178
2018-12-31,USD,19084000,2310000,None,926000,3282000,15802000,None,11000,18000,-25381000,12000,1034000,168000,9515000,3270000,11000,None,4000,35000,15537000,None,12458000,5089000,7000,None,None,3259000,None,None,18000,None,-25381000,None,None,168000,None,3547000,12000,12000,None,12000,None,None,None,41161000,19084000,14604000,None,6721117
2017-12-31,USD,9892000,2532000,None,393000,2013000,7879000,0,0,12000,-12694000,None,1034000,359000,5506000,2013000,27000,27000,5000,59000,5908000,None,4313000,222000,9000,0,0,1986000,0,0,12000,0,-12694000,0,None,359000,None,3984000,27000,None,None,0,None,None,None,20556000,9892000,5506000,None,11947932
2016-12-31,USD,27470000,2755000,None,954000,8504000,18966000,0,232000,29000,-196942000,124000,1034000,285000,15233000,8455000,57000,57000,2640000,258000,26927000,None,18966000,10230000,510000,49000,0,8166000,0,0,29000,0,-196942000,0,None,285000,None,543000,49000,49000,0,49000,None,None,None,213239000,27470000,25463000,None,30025521
2015-12-31,USD,58209000,2977000,None,1987000,20769000,37440000,0,6145000,29000,-176811000,627000,1034000,309000,34310000,20664000,1302000,683000,2632000,602000,57298000,None,37440000,20876000,125000,105000,0,13217000,0,0,29000,0,-176811000,0,None,309000,None,911000,105000,105000,None,105000,None,None,None,211590000,58209000,55186000,None,29812998
