fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2020-06-30,USD,68608296000,None,None,None,63546237000,5062059000,229757000,None,91595000,1742426000,52689014000,None,10901767000,2408635000,None,None,None,1719839000,None,7407456000,56299372000,5062031000,50738792000,4998821000,573352000,None,None,None,None,91595000,28000,1742426000,None,None,1980675000,None,2920793000,None,573352000,62743128000,63546237000,None,None,None,1508171000,68608296000,2408635000,None,91595066
2020-03-31,USD,65549556000,None,None,None,62026799000,3522757000,2414533000,None,91498000,1995805000,52326090000,None,11172635000,1833099000,None,None,None,219974000,None,6813415000,52551022000,3522741000,47704867000,4980316000,573144000,None,None,None,None,91498000,16000,1995805000,None,None,2479634000,None,3705485000,None,573144000,61453655000,62026799000,None,None,None,1215464000,65549556000,1833099000,None,91497841
2019-12-31,USD,69696552000,2923454000,None,1828815000,65126433000,4570119000,177897000,11419924000,91107000,1768764000,52792023000,None,10572094000,2293392000,429000,None,None,1497921000,6000000,7408405000,57350399000,4570103000,51580490000,5115013000,652381000,None,429000,None,None,91107000,16000,1768764000,None,None,2014294000,None,2923454000,None,652381000,64295726000,65126004000,None,None,None,1212311000,69696552000,2293392000,None,91107555
2019-09-30,USD,68329993000,2883599000,None,1460372000,64203277000,4126716000,143195000,10281094000,91007000,1575918000,52870314000,None,10264391000,1138737000,10589964000,None,None,1639429000,3800000,6241029000,57221247000,4126716000,51854384000,5102292000,738293000,None,259939000,None,None,91007000,None,1575918000,None,None,1984118000,None,2883599000,None,738293000,63321789000,64203277000,None,None,None,820362000,68329993000,1138737000,None,91006950
2019-06-30,USD,66371304000,2805568000,None,1368872000,62873829000,3497475000,1943534000,10081117000,90936000,1538558000,51786190000,None,10115332000,1215967000,10344808000,None,None,1049984000,3900000,6293425000,55266069000,3497475000,50171303000,5077458000,738050000,None,263691000,None,None,90936000,None,1538558000,None,None,1996914000,None,2814896000,None,738050000,62135779000,62873829000,None,None,None,817997000,66371304000,1215967000,None,90936324
2019-03-31,USD,64482164000,3127669000,None,1253330000,61542627000,2939537000,2199588000,9576055000,90784000,1519968000,50715076000,None,151988000,1115890000,10085946000,None,None,513697000,3700000,6136315000,52702239000,2939537000,48037107000,5020425000,737810000,None,266560000,None,None,90784000,None,1519968000,None,None,2363953000,None,3279657000,None,737810000,60804817000,61542627000,None,None,None,815088000,64482164000,1115890000,None,90784123
2018-12-31,USD,61625564000,3535838000,None,673878000,59226463000,2399101000,2516721000,8365405000,90369000,1549978000,49743329000,None,10764706000,344396000,8745561000,None,None,-52432000,None,5325001000,49896227000,2399101000,None,4980605000,737573000,None,270858000,None,None,90369000,None,1549978000,None,None,2577329000,None,3827007000,None,737573000,58488890000,59226463000,None,None,None,811186000,61625564000,344396000,None,90369229
2018-09-30,USD,63448998000,3318733000,None,1772386000,60959702000,2489296000,2384161000,10247193000,90278000,1521420000,49587006000,0,10776732000,1129242000,10635357000,None,None,70288000,0,6160209000,51100365000,2489296000,287677000,5030967000,737339000,0,271765000,0,0,90278000,0,1521420000,0,None,2618957000,None,3569467000,None,737339000,60222363000,60959702000,None,None,None,807310000,63448998000,1129242000,None,90277626
2018-06-30,USD,61627503000,3210749000,None,1294793000,59200678000,2426825000,2324912000,9151151000,90233000,1352092000,49035650000,0,10443556000,1259722000,9427919000,737109000,737109000,180406000,0,6227072000,49474632000,2426825000,263997000,4967350000,737109000,0,276768000,0,0,90233000,0,1352092000,0,None,2493418000,None,3432381000,None,737109000,58463569000,59200678000,None,None,None,804094000,61627503000,1259722000,None,90233346
2018-03-31,USD,61301324000,3039311000,None,1302260000,58754334000,2546990000,2219597000,9105748000,89984000,1258189000,48494409000,0,10124436000,723784000,72191000,874105000,874105000,399982000,0,5595696000,50112113000,2546990000,223487000,4871912000,736882000,0,72191000,0,0,89984000,0,1258189000,0,None,2394603000,None,3198912000,None,736882000,57945261000,58682143000,None,None,None,798835000,61301324000,723784000,None,89983823
