fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2019-12-31,USD,2833670,None,None,None,None,-14780600,None,None,-14780600,None,4978980,None,-14604150,None,None,None,-176450,None,None,None,None,None,None,None,None,-14780604,None
2018-12-31,USD,6702670,8127298,2368457,4334216,-1424625,-1644800,2550336,None,-1644800,None,3207640,None,-1424630,None,-134307,None,-220180,None,None,None,None,None,-220173,None,-1644798,-1644798,None
2017-12-31,USD,499890,3734950,841308,-341414,-3235056,-3280410,1787593,None,-3280410,None,1102340,None,-3235060,None,-171,None,-45350,None,None,None,None,None,-45350,None,-3280406,-3280406,None
2016-12-31,USD,399960,3541341,819330,-407586,-3129597,-3149390,1642084,None,-3149390,None,1077550,None,-3129600,None,-6924,None,-19790,None,None,None,None,None,-19789,None,-3149386,-3149386,None
2015-12-31,CHF,392020,3424946.61,759621.79,30044.91,-2635279.91,-4204210,1016021.36,0,-4204210,0,1645930,0,-3867940,0,-191667.50,None,-144200,None,0,0,0,0,-1560122.74,0,-4195402.65,-4204210,0
