fiscalDateEnding,reportedCurrency,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalOtherIncomeExpense,discontinuedOperations,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2019-12-31,USD,464663000,453262000,243981000,220682000,23960000,32839000,128700000,None,21641000,None,80581000,None,11401000,None,None,-11198000,10413000,10413000,None,None,None,-11198000,-173000,None,32839000,32839000,None
2018-12-31,USD,339891000,347041000,192771000,147120000,6496000,4916000,102406000,None,-404000,None,51864000,None,-7150000,None,0,-5320000,7209000,7209000,None,None,None,-5320000,-463000,None,4916000,4916000,None
2017-12-31,USD,385166000,348160000,217326000,167840000,49286000,38508000,92027000,None,40303000,None,38807000,None,37006000,None,-11000,1795000,3389000,3389000,-30600000,None,None,1795000,-92000,None,38508000,38508000,None
2016-12-31,USD,478412000,360797000,257425000,220987000,126783000,131577000,75696000,None,114621000,None,27676000,None,117615000,None,-11000,-16956000,453000,453000,None,None,None,-16956000,-3447000,None,131577000,95284000,None
2015-12-31,USD,239056000,197119000,145350000,93706000,41937000,40520000,38645000,None,39805000,None,13124000,None,41937000,None,-135000,-715000,-135000,None,None,None,None,-715000,-2132000,None,40520000,7597000,None
