fiscalDateEnding,reportedCurrency,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,currentLongTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,otherNonCurrrentAssets,deferredLongTermAssetCharges,totalNonCurrentAssets,capitalLeaseObligations,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation,commonStockSharesOutstanding
2019-12-31,USD,845639000,12771000,None,82584000,302144000,543495000,8122000,121717000,1000,172265000,99786000,25013000,89842000,172250000,195566000,None,None,-1096000,43770000,619091000,77097000,505711000,178534000,146878000,None,38845000,70875000,None,None,1000,None,172265000,-155947000,None,40209000,None,27688000,None,None,98456000,106578000,None,None,None,528272000,845639000,350784000,None,59497759
2018-12-31,USD,719540000,15935000,None,44351000,252216000,467324000,6084000,107053000,1000,171383000,86205000,24981000,82576000,349462000,166011000,None,None,-1513000,37893000,558155000,40230000,426408000,0,130579000,None,33763000,56256000,None,None,1000,None,171383000,-155947000,None,22999000,None,19347000,None,None,80121000,86205000,None,None,None,453400000,719540000,349462000,None,58810637
2017-12-31,USD,338112000,18823000,None,21696000,170668000,167444000,60446000,75856000,1000,123185000,62718000,14927000,67998000,75105000,107950000,41000,41000,-1467000,31172000,205192000,36877000,133694000,6862000,56064000,41000,45465000,32094000,0,0,1000,0,123185000,-155947000,None,15366000,None,15755000,None,None,2272000,62718000,None,None,None,201672000,338112000,81967000,None,52969869
2016-12-31,USD,278163000,15218000,None,13858000,127275000,150888000,45312000,49055000,1000,118275000,49118000,10442000,51034000,40651000,78039000,118000,118000,903000,24004000,177231000,17836000,125228000,48415000,39466000,118000,34841000,28984000,0,0,1000,0,118275000,-155947000,None,13917000,19515000,100932000,None,None,3924000,49236000,None,None,None,187656000,278163000,89066000,None,52325251
2015-12-31,USD,229881000,7588000,None,8165000,72877000,157004000,33704000,22077000,1000,100978000,34656000,9596000,20915000,59526000,38140000,87000,81000,83000,21848000,161409000,8525000,139820000,50254000,27701000,81000,15763000,15976000,0,0,1000,0,100978000,-122201000,None,7196000,13719000,68472000,None,81000,952000,34737000,None,None,None,178143000,229881000,109780000,None,53692192
